Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),5270.70,0.00,14850.12,,,,,,5360.41,,6765.21,7190.03,9236.18,1513.55
Active Decode Throughput Per User (tokens/sec/user),28.90,0.00,320.01,,,,,,25.99,,34.29,41.15,129.03,16.08
Active Prefill Throughput (tokens/sec),1705.71,3.25,83701.74,,,,,,1694.99,,1860.12,1989.91,2333.20,2566.24
Active Prefill Throughput Per User (tokens/sec/user),6.02,3.25,567.02,,,,,,5.69,,6.34,6.49,8.37,5.40
Active Total Throughput (tokens/sec),6916.95,94.36,83701.74,,,,,,7126.09,,7781.92,8036.10,12262.10,2937.04
Credit-to-Start Latency (ms),2.88,0.34,18.97,11803.54,0.48,0.90,1.19,1.77,2.73,3.45,4.87,5.52,8.16,1.71
Decode Duration (ms),127302.90,5555.94,455979.26,521432677.33,14691.33,31555.71,44565.85,77864.77,122214.46,167586.07,214783.61,242468.38,299493.13,64866.72
E2E Output Token Throughput (tokens/sec/user),12.11,0.95,61.09,49589.68,1.50,2.58,3.65,5.55,10.41,15.34,22.17,29.25,46.62,8.85
Effective Concurrency,463.70,0.00,512.00,,,,,,512.00,,512.00,512.00,512.00,128.96
Effective Decode Concurrency,202.57,0.00,311.00,,,,,,213.00,,234.00,241.00,267.00,48.16
Effective Decode Throughput (tokens/sec),5268.73,0.00,14850.12,,,,,,5359.71,,6765.10,7190.02,9236.18,1516.69
Effective Decode Throughput Per User (tokens/sec/user),28.89,0.00,320.01,,,,,,25.98,,34.29,41.15,129.03,16.09
Effective Latency (CO-aware) (ms),291472.65,9308.54,643733.82,1193871959.03,35046.27,121528.04,173500.01,238899.27,298237.60,351615.39,403272.18,431114.90,487867.40,92617.60
Effective Prefill Concurrency,261.14,0.00,512.00,,,,,,294.00,,315.00,320.00,332.00,91.86
Effective Prefill Throughput (tokens/sec),1648.19,0.00,83701.74,,,,,,1691.68,,1857.97,1975.15,2322.11,2541.32
Effective Prefill Throughput Per User (tokens/sec/user),5.81,0.00,567.02,,,,,,5.68,,6.33,6.49,8.37,5.42
Effective Total Throughput (tokens/sec),6916.92,0.00,83701.74,,,,,,7126.09,,7781.92,8036.10,12262.10,2937.06
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,755.82,54.00,2659.00,3095849.00,112.00,190.00,267.50,410.00,736.00,941.00,1479.50,1574.00,1810.45,421.91
HTTP Chunks Sent,1.00,1.00,1.00,4096.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.20,0.00,20.90,801.93,0.00,0.00,0.00,0.00,0.00,0.00,0.27,1.34,3.57,0.92
HTTP Connection Overhead (ms),0.21,0.00,20.90,858.28,0.00,0.00,0.00,0.00,0.00,0.00,0.27,1.34,3.57,1.03
HTTP Connection Reused (ratio),0.88,0.00,1.00,3600.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33
HTTP Data Received (KB),328.13,24.05,1141.07,1344031.73,48.93,82.36,115.83,176.91,318.88,408.83,648.38,687.66,788.32,184.20
HTTP Data Sent (KB),4.52,3.83,4.99,18534.25,4.10,4.24,4.32,4.42,4.52,4.64,4.74,4.80,4.90,0.17
HTTP DNS Lookup (ms),0.01,0.00,3.85,56.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22
HTTP Duration (excl. conn) (ms),291469.70,9307.40,643728.34,1193859877.05,35045.25,121526.73,173497.12,238896.21,298235.02,351611.10,403267.31,431112.60,487862.37,92617.30
HTTP Receiving (ms),127327.73,5555.94,455979.37,521534378.48,14691.33,31624.03,44568.58,77952.40,122214.46,167618.42,214783.75,242468.39,299493.13,64860.59
HTTP Sending (ms),0.34,0.06,21.04,1390.54,0.12,0.12,0.12,0.13,0.14,0.16,0.44,1.46,3.73,0.92
HTTP Total Time (ms),291469.91,9308.42,643728.34,1193860735.32,35046.32,121526.93,173497.12,238896.21,298235.02,351611.10,403267.31,431113.17,487862.37,92617.04
HTTP Waiting (TTFB) (ms),164141.63,950.49,345224.22,672324108.03,2281.52,6924.10,102388.41,139652.46,171125.67,202045.19,228604.24,245740.58,291099.06,61333.22
Input Sequence Length (tokens),1036.00,1036.00,1037.00,4243459.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.03
Inter Chunk Latency (ms),168.71,23.01,234549.54,521432677.33,73.58,84.11,85.87,87.07,87.91,88.81,90.27,92.58,157.37,1593.30
Inter Token Latency (ms),50.96,10.60,525.64,208716.88,17.44,20.16,22.32,27.81,38.97,59.22,93.36,120.65,205.77,39.17
OSL Mismatch Diff % (%),-59.56,-98.05,0.00,-243962.48,-95.58,-92.77,-88.60,-82.80,-62.02,-48.79,0.00,0.00,0.00,27.45
Output Sequence Length (tokens),3312.75,160.00,8192.00,13569026.00,361.85,592.50,933.50,1408.75,3111.00,4195.50,8192.00,8192.00,8192.00,2248.67
Output Token Count (tokens),1046.47,3.00,7614.00,3819630.00,89.94,192.90,264.90,406.00,1390.50,1605.00,1717.00,1774.00,1890.02,633.82
Output Token Throughput Per User (tokens/sec/user),26.97,1.90,94.36,110460.89,4.86,8.29,10.71,16.88,25.66,35.96,44.80,49.61,57.34,12.84
Prefill Throughput Per User (tokens/sec/user),25.75,3.00,1089.66,105475.41,3.56,4.22,4.53,5.13,6.05,7.42,10.12,149.56,453.93,90.16
Reasoning Token Count (tokens),2380.22,46.00,8192.00,9749396.00,144.00,289.75,617.00,886.00,1670.00,2669.50,8192.00,8192.00,8192.00,2290.07
Request Latency (ms),291444.94,9307.44,643728.30,1193758470.59,34962.23,121526.80,173483.80,238887.01,298235.09,351611.17,403267.37,431112.67,487862.43,92620.10
Time to First Output Token (ms),254244.49,5496.59,617850.37,927992395.40,21119.97,68507.09,148065.42,208924.62,263951.37,308509.14,351826.33,378703.41,435116.63,85897.65
Time to First Token (ms),164142.04,950.76,345224.43,672325793.26,2282.31,6927.18,102389.46,139652.67,171125.87,202045.38,228604.49,245740.77,291099.26,61332.89
Time to Second Token (ms),1985.61,30.76,129760.02,8133051.87,45.87,70.29,75.93,79.93,83.07,85.62,88.96,11521.82,51370.00,9842.32
Tokens In Flight (tokens),782135.14,0.00,930905.40,,,,,,841474.15,,870710.02,879990.27,912585.79,180612.20
Usage Completion Tokens (tokens),3312.75,160.00,8192.00,13569026.00,361.85,592.50,933.50,1408.75,3111.00,4195.50,8192.00,8192.00,8192.00,2248.67
