Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),5753.93,0.00,12061.22,,,,,,5638.30,,8036.80,9443.11,10402.73,1989.65
Active Decode Throughput Per User (tokens/sec/user),42.91,0.00,281.99,,,,,,37.78,,66.81,76.74,99.65,16.27
Active Prefill Throughput (tokens/sec),571.53,3.44,24865.42,,,,,,515.89,,722.34,854.16,1471.59,991.33
Active Prefill Throughput Per User (tokens/sec/user),5.70,2.95,150.10,,,,,,5.39,,6.64,8.04,13.09,4.05
Active Total Throughput (tokens/sec),6256.28,47.68,24865.42,,,,,,6536.01,,7412.77,8510.73,11159.28,1948.35
Credit-to-Start Latency (ms),1.92,0.35,20.28,3925.05,0.50,0.74,0.83,1.02,1.36,2.30,3.92,4.43,6.19,1.58
Decode Duration (ms),40285.37,2583.47,193670.40,82504445.59,3952.83,5877.40,7082.90,10711.01,22937.52,64073.83,100042.43,115591.54,147379.83,37739.95
E2E Output Token Throughput (tokens/sec/user),25.99,3.55,90.49,53229.13,5.42,8.27,10.33,15.17,23.60,32.66,42.59,60.20,74.61,14.71
Effective Concurrency,227.31,0.00,256.00,,,,,,256.00,,256.00,256.00,256.00,69.54
Effective Decode Concurrency,143.39,0.00,186.00,,,,,,154.00,,168.00,174.00,184.00,38.71
Effective Decode Throughput (tokens/sec),5747.63,0.00,12061.22,,,,,,5637.55,,8036.42,9442.43,10402.73,1997.65
Effective Decode Throughput Per User (tokens/sec/user),42.87,0.00,281.99,,,,,,37.77,,66.80,76.74,99.65,16.32
Effective Latency (CO-aware) (ms),63892.01,3595.46,221679.67,130850830.76,7131.78,15861.55,23199.78,33565.70,50147.34,89734.39,124321.41,142205.10,175198.18,40569.89
Effective Prefill Concurrency,83.92,0.00,256.00,,,,,,97.00,,111.00,113.00,115.00,36.46
Effective Prefill Throughput (tokens/sec),508.58,0.00,24865.42,,,,,,490.09,,703.48,814.28,1462.53,952.10
Effective Prefill Throughput Per User (tokens/sec/user),5.07,0.00,150.10,,,,,,5.15,,6.59,7.76,13.01,4.21
Effective Total Throughput (tokens/sec),6256.20,0.00,24865.42,,,,,,6536.01,,7412.77,8510.73,11159.28,1948.46
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,460.21,47.00,1543.00,942503.00,65.00,88.00,107.00,151.00,264.50,670.50,1219.00,1329.00,1442.30,415.01
HTTP Chunks Sent,1.00,1.00,1.00,2048.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.23,0.00,25.77,480.38,0.00,0.00,0.00,0.00,0.00,0.00,0.27,1.13,5.41,1.36
HTTP Connection Overhead (ms),0.26,0.00,29.36,541.42,0.00,0.00,0.00,0.00,0.00,0.00,0.27,1.13,7.32,1.55
HTTP Connection Reused (ratio),0.88,0.00,1.00,1808.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.32
HTTP Data Received (KB),197.50,21.57,657.87,404477.81,28.95,38.55,46.63,65.95,114.13,288.03,521.58,567.04,613.78,176.94
HTTP Data Sent (KB),0.62,0.28,1.52,1263.87,0.30,0.34,0.38,0.45,0.56,0.74,0.95,1.10,1.43,0.23
HTTP DNS Lookup (ms),0.03,0.00,7.00,61.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35
HTTP Duration (excl. conn) (ms),63890.02,3591.90,221678.24,130846770.61,7130.61,15858.46,23198.93,33563.64,50145.46,89733.03,124319.39,142202.30,175195.35,40569.81
