Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),1038.51,0.00,1557.70,,,,,,1083.98,,1246.86,1278.86,1362.68,218.73
Active Decode Throughput Per User (tokens/sec/user),83.43,0.00,194.51,,,,,,82.61,,89.47,93.07,99.05,5.06
Active Prefill Throughput (tokens/sec),10261.45,566.11,38299.82,,,,,,10598.46,,17989.55,23043.51,38299.82,6911.79
Active Prefill Throughput Per User (tokens/sec/user),3359.26,566.11,4113.39,,,,,,3616.81,,3834.60,3916.06,4113.39,779.27
Active Total Throughput (tokens/sec),9949.05,76.17,38299.82,,,,,,8786.21,,18339.52,22096.53,38299.82,7195.11
Credit-to-Start Latency (ms),1.31,0.68,2.19,167.31,0.84,0.88,0.99,1.14,1.34,1.45,1.57,1.62,1.84,0.24
Decode Duration (ms),11287.74,3423.02,16733.31,1444830.66,4517.04,6336.93,7874.67,10178.38,11700.04,12785.26,13679.03,14685.08,15705.44,2391.72
E2E Output Token Throughput (tokens/sec/user),67.72,37.59,97.83,8668.15,41.33,47.16,52.72,61.78,69.02,73.77,78.38,84.61,89.50,10.52
Effective Concurrency,15.09,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,2.93
Effective Decode Concurrency,12.29,0.00,16.00,,,,,,13.00,,15.00,15.00,16.00,3.25
Effective Decode Throughput (tokens/sec),1017.74,0.00,1557.70,,,,,,1079.66,,1245.67,1278.40,1361.44,260.82
Effective Decode Throughput Per User (tokens/sec/user),81.76,0.00,194.51,,,,,,82.52,,89.32,92.95,99.03,12.71
Effective Latency (CO-aware) (ms),13859.79,5882.90,27245.27,1774053.65,6837.58,8419.99,10394.95,12593.33,14173.81,15203.36,16615.85,17577.07,19781.88,2789.49
Effective Prefill Concurrency,2.80,0.00,16.00,,,,,,2.00,,5.00,7.00,16.00,2.64
Effective Prefill Throughput (tokens/sec),8931.01,0.00,38299.82,,,,,,7669.21,,17465.71,21263.10,38299.82,7311.71
Effective Prefill Throughput Per User (tokens/sec/user),2923.72,0.00,4113.39,,,,,,3593.42,,3813.03,3913.40,4080.78,1342.36
Effective Total Throughput (tokens/sec),9948.74,0.00,38299.82,,,,,,8786.21,,18339.52,22096.53,38299.82,7195.21
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,284.25,88.00,414.00,36384.00,114.89,158.15,199.70,258.25,295.50,322.25,348.30,368.10,394.03,59.89
HTTP Chunks Sent,1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),122.73,38.50,176.76,15709.37,49.94,68.31,86.16,112.26,127.46,138.96,149.38,158.06,168.79,25.49
HTTP Data Sent (KB),34.93,32.04,37.11,4470.73,32.69,33.52,33.88,34.51,34.92,35.45,35.95,36.25,36.66,0.83
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),13858.42,5881.40,27244.12,1773877.79,6836.33,8418.53,10393.56,12592.08,14172.38,15202.29,16614.19,17575.66,19780.65,2789.50
HTTP Receiving (ms),11289.05,3423.03,16733.32,1444998.98,4517.05,6336.94,7874.68,10178.39,11700.04,12785.27,13679.03,14685.09,15705.45,2390.90
HTTP Sending (ms),0.15,0.11,0.32,19.19,0.11,0.12,0.12,0.13,0.14,0.16,0.19,0.23,0.24,0.03
HTTP Total Time (ms),13858.42,5881.40,27244.12,1773877.79,6836.33,8418.53,10393.56,12592.08,14172.38,15202.29,16614.19,17575.66,19780.65,2789.50
HTTP Waiting (TTFB) (ms),2569.22,1994.25,14491.44,328859.63,2021.05,2109.69,2145.69,2207.83,2289.64,2379.54,2527.64,4132.45,8619.57,1371.86
Input Sequence Length (tokens),8204.01,8204.00,8205.00,1050113.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.09
Inter Chunk Latency (ms),39.86,23.73,85.35,1444830.66,34.36,36.37,37.52,39.49,40.00,40.42,40.95,42.23,44.60,2.49
Inter Token Latency (ms),12.23,8.03,16.94,1565.39,8.97,9.62,10.45,11.12,12.09,13.24,14.52,15.03,16.32,1.63
OSL Mismatch Diff % (%),-8.60,-76.86,0.00,-1101.37,-69.18,-59.14,-35.88,-1.07,0.00,0.00,0.00,0.00,0.00,18.51
Output Sequence Length (tokens),935.89,237.00,1024.00,119794.00,315.62,418.40,656.60,1013.00,1024.00,1024.00,1024.00,1024.00,1024.00,189.57
Output Token Count (tokens),224.20,2.00,543.00,14349.00,8.93,59.50,88.40,160.00,220.00,293.50,361.70,399.90,511.50,110.50
Output Token Throughput Per User (tokens/sec/user),83.24,59.04,124.51,10654.44,61.26,66.53,68.85,75.53,82.71,89.89,95.73,104.00,111.50,11.23
Prefill Throughput Per User (tokens/sec/user),3457.79,566.11,4113.39,442597.27,959.10,1986.12,3245.37,3447.27,3582.76,3715.54,3823.09,3888.31,4059.15,567.88
Reasoning Token Count (tokens),823.79,65.00,1024.00,105445.00,77.27,236.30,410.40,687.00,1023.00,1024.00,1024.00,1024.00,1024.00,272.68
Request Latency (ms),13857.18,5881.46,27244.21,1773718.84,6836.39,8418.59,10393.63,12592.14,14172.46,15202.35,16614.25,17575.72,19780.73,2790.16
Time to First Output Token (ms),10153.52,3237.10,15385.54,649825.24,3259.27,3714.91,5599.96,8422.33,10449.70,12317.99,13808.17,14296.99,15364.79,3102.43
Time to First Token (ms),2569.44,1994.46,14491.78,328888.18,2021.27,2109.92,2145.92,2208.03,2289.85,2379.85,2527.91,4132.74,8619.89,1371.89
Time to Second Token (ms),35.07,23.73,40.78,4488.60,25.90,31.78,33.84,34.44,35.25,35.95,36.79,37.40,39.81,2.09
Tokens In Flight (tokens),129712.93,0.00,141506.00,,,,,,137383.84,,139496.77,140075.56,140761.69,24797.20
Usage Completion Tokens (tokens),935.89,237.00,1024.00,119794.00,315.62,418.40,656.60,1013.00,1024.00,1024.00,1024.00,1024.00,1024.00,189.57
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),8204.01,8204.00,8205.00,1050113.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.09
Usage Reasoning Tokens (tokens),823.79,65.00,1024.00,105445.00,77.27,236.30,410.40,687.00,1023.00,1024.00,1024.00,1024.00,1024.00,272.68
Usage Total Tokens (tokens),9139.90,8441.00,9229.00,1169907.00,8519.62,8622.40,8860.60,9217.00,9228.00,9228.00,9228.00,9228.00,9228.00,189.58

Metric,Value
Benchmark Duration (sec),117.58
Input Token Throughput (tokens/sec),8931.01
OSL Mismatch Count,31.00
Output Token Throughput (tokens/sec),1018.82
Overall Usage Prompt Cache Read % (%),0.00
Request Count,128.00
Request Throughput (requests/sec),1.09
Total Input Sequence Length (tokens),1050113.00
Total Output Sequence Length (tokens),119794.00
Total Output Tokens (tokens),14349.00
Total Reasoning Tokens (tokens),105445.00
Total Token Throughput (tokens/sec),9949.83
Total Usage Completion Tokens (tokens),119794.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),1050113.00
