Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),3094.89,0.00,9490.24,,,,,,3109.48,,3990.45,4249.86,5257.96,883.51
Active Decode Throughput Per User (tokens/sec/user),30.09,0.00,467.89,,,,,,27.14,,35.45,43.07,120.81,17.76
Active Prefill Throughput (tokens/sec),1019.75,4.53,69056.77,,,,,,1002.57,,1139.27,1211.21,1473.24,1930.89
Active Prefill Throughput Per User (tokens/sec/user),7.74,4.33,631.58,,,,,,7.43,,8.35,8.99,9.21,8.16
Active Total Throughput (tokens/sec),4068.81,85.35,69056.77,,,,,,4205.37,,4568.53,4762.73,6846.65,2066.59
Credit-to-Start Latency (ms),2.72,0.36,38.46,5573.20,0.50,0.81,1.13,1.67,2.56,3.43,4.47,5.23,7.33,1.72
Decode Duration (ms),120770.19,6753.73,353700.98,247337340.96,16793.42,31604.60,46203.05,78555.17,117817.61,158136.32,195980.76,216561.95,260360.69,56688.24
E2E Output Token Throughput (tokens/sec/user),14.13,1.09,79.61,28945.20,1.65,2.84,4.10,6.48,11.90,18.04,26.83,33.89,53.00,10.72
Effective Concurrency,233.31,0.00,256.00,,,,,,256.00,,256.00,256.00,256.00,62.26
Effective Decode Concurrency,113.64,0.00,168.00,,,,,,120.00,,130.00,132.00,144.00,26.09
Effective Decode Throughput (tokens/sec),3094.01,0.00,9490.24,,,,,,3109.35,,3990.24,4249.86,5257.96,884.93
Effective Decode Throughput Per User (tokens/sec/user),30.08,0.00,467.89,,,,,,27.14,,35.45,43.07,120.81,17.76
Effective Latency (CO-aware) (ms),247958.80,10611.84,537242.39,507819615.22,28083.78,102897.31,141742.76,196372.83,253667.34,302800.32,346806.81,368620.21,436403.38,82188.08
Effective Prefill Concurrency,119.66,0.00,256.00,,,,,,133.00,,146.00,149.00,159.00,41.75
Effective Prefill Throughput (tokens/sec),974.79,0.00,69056.77,,,,,,997.42,,1134.66,1205.93,1447.23,1899.41
Effective Prefill Throughput Per User (tokens/sec/user),7.40,0.00,631.58,,,,,,7.39,,8.34,8.97,9.21,8.13
