Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),2411.54,0.00,3769.41,,,,,,2769.00,,3099.44,3184.91,3293.43,922.60
Active Decode Throughput Per User (tokens/sec/user),91.32,0.00,225.99,,,,,,90.98,,99.84,101.97,111.03,6.83
Active Prefill Throughput (tokens/sec),2286.35,604.21,31398.74,,,,,,1603.25,,3192.26,4567.90,12160.73,2693.79
Active Prefill Throughput Per User (tokens/sec/user),1521.20,604.21,1866.21,,,,,,1509.52,,1703.86,1797.58,1829.79,157.79
Active Total Throughput (tokens/sec),3182.81,86.80,31398.74,,,,,,2980.75,,4832.38,5879.43,7477.19,2150.57
Credit-to-Start Latency (ms),2.58,0.70,14.58,661.33,0.72,0.90,0.99,1.48,2.33,3.30,4.47,5.14,7.91,1.60
Decode Duration (ms),35260.93,4512.52,104250.91,9026797.40,6018.40,9510.52,12390.68,19418.55,34004.83,44158.87,61398.43,77197.19,91791.66,19799.13
E2E Output Token Throughput (tokens/sec/user),81.66,45.74,157.55,20904.99,47.57,53.48,56.14,63.90,75.32,96.50,111.48,133.12,152.26,24.16
Effective Concurrency,26.94,0.00,32.00,,,,,,32.00,,32.00,32.00,32.00,10.14
Effective Decode Concurrency,26.39,0.00,32.00,,,,,,31.00,,32.00,32.00,32.00,10.02
Effective Decode Throughput (tokens/sec),2407.51,0.00,3769.41,,,,,,2768.51,,3099.38,3184.91,3293.43,927.08
Effective Decode Throughput Per User (tokens/sec/user),91.16,0.00,225.99,,,,,,90.96,,99.84,101.97,111.00,7.78
Effective Latency (CO-aware) (ms),36007.85,5173.72,104941.60,9218010.85,6903.52,10205.39,13165.13,20459.33,34871.43,44892.87,62045.15,77871.61,92473.63,19802.06
Effective Prefill Concurrency,0.55,0.00,32.00,,,,,,0.00,,1.00,2.00,3.00,1.82
Effective Prefill Throughput (tokens/sec),775.20,0.00,31398.74,,,,,,0.00,,1812.34,3073.94,4765.88,1905.73
Effective Prefill Throughput Per User (tokens/sec/user),515.77,0.00,1866.21,,,,,,0.00,,1588.63,1687.60,1808.81,725.96
Effective Total Throughput (tokens/sec),3182.71,0.00,31398.74,,,,,,2980.75,,4832.38,5879.43,7477.19,2150.60
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,801.04,103.00,2357.00,205066.00,139.30,215.00,284.00,441.25,769.00,1002.00,1389.50,1741.50,2148.50,455.96
HTTP Chunks Sent,1.00,1.00,1.00,256.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.23,0.00,4.12,59.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.34,3.97,0.90
HTTP Connection Overhead (ms),0.44,0.00,7.68,111.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.23,7.48,1.69
HTTP Connection Reused (ratio),0.94,0.00,1.00,240.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.24
HTTP Data Received (KB),346.65,44.86,1014.38,88742.43,60.36,92.46,121.66,189.84,334.87,432.89,598.69,759.92,922.08,198.28
HTTP Data Sent (KB),4.54,4.03,4.97,1161.73,4.16,4.27,4.32,4.43,4.55,4.65,4.74,4.78,4.86,0.16
HTTP DNS Lookup (ms),0.20,0.00,3.56,51.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.89,3.50,0.79
HTTP Duration (excl. conn) (ms),36005.20,5169.19,104939.39,9217331.20,6900.07,10202.51,13162.55,20454.50,34869.78,44891.22,62041.01,77867.65,92471.69,19801.87
HTTP Receiving (ms),35269.55,4557.87,104250.92,9029003.93,6018.42,9543.81,12413.39,19422.67,34027.63,44170.28,61420.93,77197.20,91791.67,19797.12
HTTP Sending (ms),0.40,0.11,4.53,101.38,0.12,0.12,0.12,0.13,0.15,0.16,0.22,3.67,4.32,0.95
HTTP Total Time (ms),36005.64,5169.19,104939.39,9217442.61,6900.07,10202.51,13162.55,20454.50,34872.60,44891.22,62041.01,77867.65,92471.69,19801.75
HTTP Waiting (TTFB) (ms),735.26,554.89,1710.24,188225.89,562.34,574.77,606.84,623.07,697.47,741.86,835.97,1230.21,1464.95,191.71
Input Sequence Length (tokens),1036.00,1036.00,1036.00,265216.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),44.09,26.18,95.12,9026797.40,37.25,40.63,41.85,43.70,44.28,44.87,45.18,46.46,48.88,2.45
Inter Token Latency (ms),12.79,6.26,20.66,3274.64,6.46,7.44,8.73,10.13,13.00,15.14,16.68,17.58,19.86,3.18
