Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),585.90,0.00,1245.78,,,,,,635.39,,739.07,764.70,816.59,167.12
Active Decode Throughput Per User (tokens/sec/user),179.52,0.00,509.00,,,,,,179.41,,198.11,204.53,223.41,20.04
Active Prefill Throughput (tokens/sec),164.46,45.49,484.28,,,,,,135.70,,278.63,318.23,436.37,83.02
Active Prefill Throughput Per User (tokens/sec/user),129.37,45.49,289.20,,,,,,119.64,,196.10,221.59,233.40,47.64
Active Total Throughput (tokens/sec),645.01,89.43,889.10,,,,,,687.89,,755.07,774.24,814.88,145.65
Credit-to-Start Latency (ms),0.86,0.56,3.79,86.14,0.57,0.64,0.67,0.74,0.81,0.90,1.04,1.10,1.32,0.33
Decode Duration (ms),3633.14,1059.55,12460.67,363313.58,1299.47,1641.94,1761.85,2485.66,3305.83,4387.42,5494.39,6688.80,10801.03,1879.13
E2E Output Token Throughput (tokens/sec/user),155.99,97.22,185.70,15598.66,100.13,130.63,136.05,148.12,157.52,166.33,173.31,176.37,183.45,16.09
Effective Concurrency,3.76,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.75
Effective Decode Concurrency,3.26,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.93
Effective Decode Throughput (tokens/sec),582.51,0.00,1245.78,,,,,,633.68,,738.96,764.63,815.10,172.47
Effective Decode Throughput Per User (tokens/sec/user),178.48,0.00,509.00,,,,,,179.33,,198.11,204.46,222.77,24.19
Effective Latency (CO-aware) (ms),4193.40,1716.48,12871.84,419340.35,1875.21,2055.03,2289.91,3088.66,3877.27,4932.53,6026.01,7259.27,11251.95,1875.01
Effective Prefill Concurrency,0.50,0.00,4.00,,,,,,0.00,,1.00,2.00,3.00,0.74
Effective Prefill Throughput (tokens/sec),62.48,0.00,484.28,,,,,,0.00,,199.72,261.23,410.01,94.82
Effective Prefill Throughput Per User (tokens/sec/user),49.15,0.00,289.20,,,,,,0.00,,161.07,187.26,230.81,69.32
Effective Total Throughput (tokens/sec),644.99,0.00,889.10,,,,,,687.89,,755.07,774.24,814.88,145.69
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,112.38,34.00,422.00,11238.00,41.92,51.75,55.00,76.75,101.00,128.00,171.30,212.10,330.92,59.59
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),49.58,15.81,182.82,4958.29,19.30,23.44,25.01,34.36,44.68,56.37,74.78,91.84,143.66,25.60
HTTP Data Sent (KB),0.39,0.24,0.69,38.69,0.26,0.27,0.28,0.31,0.37,0.46,0.51,0.55,0.62,0.09
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),4192.48,1715.75,12871.09,419247.61,1874.36,2053.99,2288.72,3087.74,3876.38,4931.68,6024.82,7258.51,11251.11,1875.00
HTTP Receiving (ms),3637.10,1059.55,12460.68,363710.40,1299.47,1641.92,1761.86,2485.67,3305.84,4387.42,5494.40,6688.81,10801.04,1880.28
HTTP Sending (ms),0.14,0.11,0.36,14.21,0.11,0.12,0.12,0.13,0.14,0.15,0.16,0.16,0.20,0.03
HTTP Total Time (ms),4192.48,1715.75,12871.09,419247.61,1874.36,2053.99,2288.72,3087.74,3876.38,4931.68,6024.82,7258.51,11251.11,1875.00
HTTP Waiting (TTFB) (ms),555.23,363.85,2063.04,55523.00,366.31,398.15,407.28,448.34,506.11,582.09,657.76,739.75,2044.54,239.12
Input Sequence Length (tokens),69.71,35.00,136.00,6971.00,39.95,41.95,46.90,54.75,64.50,85.00,100.00,104.10,133.03,21.27
Inter Chunk Latency (ms),32.65,11.22,522.87,363313.58,27.16,28.81,30.11,31.56,32.54,33.12,34.02,35.71,37.57,10.08
Inter Token Latency (ms),5.48,4.33,7.73,548.10,4.54,4.78,4.83,5.11,5.38,5.79,6.27,6.50,6.87,0.57
Output Sequence Length (tokens),650.94,218.00,2061.00,65094.00,264.53,295.85,347.60,484.00,594.00,758.00,948.50,1077.25,1644.21,290.14
Output Token Count (tokens),159.37,48.00,301.00,15937.00,52.95,75.90,92.90,117.50,146.50,198.75,249.10,279.10,298.03,61.20
Output Token Throughput Per User (tokens/sec/user),184.34,129.30,231.07,18433.67,145.49,153.92,159.55,172.83,185.98,195.68,207.25,209.36,220.31,18.22
Prefill Throughput Per User (tokens/sec/user),134.88,45.49,289.20,13487.88,59.28,64.02,79.94,96.63,127.90,171.83,202.64,221.71,233.96,48.99
Reasoning Token Count (tokens),491.57,150.00,1927.00,49157.00,190.59,233.25,255.80,349.00,444.50,558.50,713.70,858.00,1377.55,252.61
Request Latency (ms),4188.58,1715.81,12871.15,418858.06,1874.43,2054.07,2263.05,3084.41,3876.44,4931.73,6024.91,7228.54,11251.18,1873.97
Time to First Output Token (ms),3321.99,1432.36,12252.98,332199.15,1447.95,1667.11,1831.75,2315.70,3006.55,3724.87,4888.18,6075.07,9788.89,1665.86
Time to First Token (ms),555.44,364.03,2063.26,55544.48,366.52,398.37,407.47,448.57,506.33,582.32,657.95,739.97,2044.76,239.12
Time to Second Token (ms),36.64,24.78,522.21,3663.82,26.32,28.65,29.43,31.07,31.91,32.54,33.30,34.74,44.89,48.84
Tokens In Flight (tokens),1564.53,0.00,3369.93,,,,,,1533.90,,2277.14,2461.23,2895.78,542.69
Usage Completion Tokens (tokens),650.94,218.00,2061.00,65094.00,264.53,295.85,347.60,484.00,594.00,758.00,948.50,1077.25,1644.21,290.14
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),69.71,35.00,136.00,6971.00,39.95,41.95,46.90,54.75,64.50,85.00,100.00,104.10,133.03,21.27
Usage Reasoning Tokens (tokens),491.57,150.00,1927.00,49157.00,190.59,233.25,255.80,349.00,444.50,558.50,713.70,858.00,1377.55,252.61
Usage Total Tokens (tokens),720.65,270.00,2151.00,72065.00,314.55,348.40,398.20,544.25,662.50,838.00,1033.60,1175.85,1732.23,298.04

Metric,Value
Benchmark Duration (sec),111.57
Input Token Throughput (tokens/sec),62.48
Output Token Throughput (tokens/sec),583.41
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.90
Total Input Sequence Length (tokens),6971.00
Total Output Sequence Length (tokens),65094.00
Total Output Tokens (tokens),15937.00
Total Reasoning Tokens (tokens),49157.00
Total Token Throughput (tokens/sec),645.88
Total Usage Completion Tokens (tokens),65094.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),6971.00
Total Usage Reasoning Tokens (tokens),49157.00
Total Usage Total Tokens (tokens),72065.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
