Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),459.92,0.00,771.56,,,,,,468.35,,526.08,540.82,564.87,65.12
Active Decode Throughput Per User (tokens/sec/user),121.05,0.00,327.86,,,,,,120.06,,134.06,138.29,150.05,10.29
Active Prefill Throughput (tokens/sec),64.26,33.21,161.94,,,,,,62.64,,80.01,101.74,161.94,19.62
Active Prefill Throughput Per User (tokens/sec/user),60.66,33.21,101.74,,,,,,60.88,,77.68,80.01,95.82,13.01
Active Total Throughput (tokens/sec),467.25,41.51,549.89,,,,,,468.33,,522.60,549.89,549.89,56.58
Credit-to-Start Latency (ms),1.49,0.59,5.07,149.10,0.65,0.73,0.79,0.92,1.15,1.80,3.01,3.39,3.68,0.86
Decode Duration (ms),12954.17,1460.23,39183.00,1295417.07,2024.46,3161.20,3616.01,5215.50,8068.79,17886.79,34463.51,36619.84,38461.88,10884.39
E2E Output Token Throughput (tokens/sec/user),116.78,97.29,185.01,11678.22,98.25,101.97,104.98,109.15,115.34,122.87,130.13,133.57,144.05,11.84
Effective Concurrency,3.94,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.38
Effective Decode Concurrency,3.81,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.52
Effective Decode Throughput (tokens/sec),459.10,0.00,771.56,,,,,,468.26,,526.07,540.72,564.87,67.88
Effective Decode Throughput Per User (tokens/sec/user),120.84,0.00,327.86,,,,,,120.03,,134.05,138.29,150.05,11.47
Effective Latency (CO-aware) (ms),13426.14,2069.52,39580.44,1342614.01,2439.60,3597.61,4078.25,5779.11,8529.43,18299.15,34887.27,37075.29,38871.48,10869.05
Effective Prefill Concurrency,0.14,0.00,4.00,,,,,,0.00,,1.00,1.00,1.00,0.38
Effective Prefill Throughput (tokens/sec),8.14,0.00,161.94,,,,,,0.00,,49.37,65.22,83.71,22.49
Effective Prefill Throughput Per User (tokens/sec/user),7.69,0.00,101.74,,,,,,0.00,,49.00,63.51,78.74,20.71
Effective Total Throughput (tokens/sec),467.25,0.00,549.89,,,,,,468.33,,522.60,549.89,549.89,56.61
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,384.41,47.00,1147.00,38441.00,61.85,95.55,106.70,156.50,241.50,528.50,1018.40,1088.10,1141.06,321.03
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),165.95,21.31,495.25,16595.37,27.83,42.28,47.04,68.38,104.23,228.41,437.76,467.99,488.81,137.67
HTTP Data Sent (KB),0.23,0.20,0.30,23.28,0.20,0.21,0.21,0.22,0.23,0.25,0.26,0.27,0.30,0.02
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),13424.58,2067.91,39579.56,1342458.32,2438.70,3596.21,4075.95,5777.24,8528.03,18297.70,34886.27,37074.21,38869.51,10868.93
HTTP Receiving (ms),12960.67,1493.14,39183.01,1296067.28,2024.79,3162.98,3616.02,5227.24,8085.52,17886.79,34463.52,36619.84,38461.89,10882.81
HTTP Sending (ms),0.14,0.11,0.24,13.72,0.12,0.12,0.12,0.12,0.13,0.14,0.16,0.17,0.22,0.02
HTTP Total Time (ms),13424.58,2067.91,39579.56,1342458.32,2438.70,3596.21,4075.95,5777.24,8528.03,18297.70,34886.27,37074.21,38869.51,10868.93
HTTP Waiting (TTFB) (ms),463.77,355.43,782.63,46377.32,363.10,381.65,383.79,397.39,441.24,512.26,571.74,595.91,627.65,77.09
Input Sequence Length (tokens),27.72,20.00,43.00,2772.00,21.98,23.00,24.00,25.00,27.00,29.25,32.00,36.00,42.01,4.04
Inter Chunk Latency (ms),33.80,23.80,413.32,1295417.07,28.55,30.82,32.11,33.12,33.74,34.38,35.13,36.22,38.83,4.47
Inter Token Latency (ms),8.11,5.31,9.94,810.92,6.62,6.88,6.97,7.59,8.14,8.65,9.17,9.34,9.57,0.81
Output Sequence Length (tokens),1563.72,198.00,4096.00,156372.00,295.02,403.30,463.60,644.00,984.00,2127.50,4096.00,4096.00,4096.00,1262.01
Output Token Count (tokens),345.82,70.00,787.00,29395.00,73.36,112.40,164.20,226.00,321.00,442.00,563.00,625.00,773.56,164.57
Output Token Throughput Per User (tokens/sec/user),124.63,100.57,188.22,12462.95,104.47,107.04,109.10,115.64,122.89,131.75,143.56,145.39,151.10,13.37
Prefill Throughput Per User (tokens/sec/user),61.34,33.21,101.74,6134.19,38.43,41.59,44.18,50.75,62.58,69.13,77.74,80.14,95.88,13.11
Reasoning Token Count (tokens),1269.77,116.00,4096.00,126977.00,121.94,201.95,236.90,345.25,592.00,1601.00,4096.00,4096.00,4096.00,1341.47
Request Latency (ms),13418.16,2035.07,39579.63,1341815.53,2438.43,3594.50,4050.14,5751.87,8511.37,18297.77,34886.33,37074.27,38869.58,10870.51
Time to First Output Token (ms),7188.77,1274.23,29921.87,611045.53,1610.89,2242.25,2461.83,3251.10,4834.86,9701.25,15415.37,18306.30,24906.64,5774.45
