Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),7528.11,0.00,12356.35,,,,,,7032.33,,10600.56,10864.14,11420.62,2634.38
Active Decode Throughput Per User (tokens/sec/user),70.55,0.00,352.78,,,,,,70.27,,94.31,108.82,155.86,22.04
Active Prefill Throughput (tokens/sec),390.67,3.27,12268.26,,,,,,269.62,,725.01,960.67,1638.94,738.72
Active Prefill Throughput Per User (tokens/sec/user),103.53,3.27,603.23,,,,,,88.62,,194.14,245.30,342.77,73.10
Active Total Throughput (tokens/sec),7829.47,88.09,12268.26,,,,,,8258.16,,9907.40,10680.23,11465.60,2235.46
Credit-to-Start Latency (ms),1.75,0.40,20.05,1792.05,0.55,0.75,0.85,1.05,1.44,2.23,2.94,3.41,4.36,1.14
Decode Duration (ms),28807.40,1934.50,91972.80,29498774.65,3791.90,5445.17,7446.69,12032.90,22418.01,43983.96,61551.37,67722.89,80261.24,20692.71
E2E Output Token Throughput (tokens/sec/user),67.61,19.18,111.46,69236.87,37.17,47.19,51.54,58.77,66.46,76.20,85.65,91.05,98.93,13.53
Effective Concurrency,116.04,0.00,128.00,,,,,,128.00,,128.00,128.00,128.00,31.76
Effective Decode Concurrency,112.86,0.00,128.00,,,,,,124.00,,127.00,128.00,128.00,31.30
Effective Decode Throughput (tokens/sec),7514.28,0.00,12356.35,,,,,,7027.72,,10599.84,10864.14,11416.98,2651.63
Effective Decode Throughput Per User (tokens/sec/user),70.42,0.00,352.78,,,,,,69.68,,94.25,108.77,155.86,22.23
Effective Latency (CO-aware) (ms),29629.04,2473.58,92637.90,30340132.47,4490.00,6216.06,8207.51,12672.75,23189.55,44972.64,62306.88,69003.65,81147.63,20775.06
Effective Prefill Concurrency,3.18,0.00,128.00,,,,,,3.00,,6.00,7.00,8.00,6.80
Effective Prefill Throughput (tokens/sec),315.01,0.00,12268.26,,,,,,204.99,,680.51,870.89,1561.14,681.08
Effective Prefill Throughput Per User (tokens/sec/user),83.48,0.00,603.23,,,,,,69.66,,183.71,229.61,328.59,77.35
Effective Total Throughput (tokens/sec),7829.29,0.00,12268.26,,,,,,8258.16,,9907.40,10680.23,11465.60,2235.74
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,420.88,28.00,1324.00,430979.00,65.00,92.15,120.00,181.75,322.00,636.00,889.40,965.85,1138.55,293.87
HTTP Chunks Sent,1.00,1.00,1.00,1024.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.38,0.00,27.34,393.99,0.00,0.00,0.00,0.00,0.00,0.00,0.25,1.64,5.15,2.34
HTTP Connection Overhead (ms),0.44,0.00,30.92,447.81,0.00,0.00,0.00,0.00,0.00,0.00,0.25,1.64,8.83,2.53
HTTP Connection Reused (ratio),0.89,0.00,1.00,912.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.31
HTTP Data Received (KB),180.14,12.87,563.87,184458.69,28.67,40.29,52.27,78.31,137.90,271.75,377.75,411.47,484.21,125.00
HTTP Data Sent (KB),0.35,0.18,1.95,362.47,0.19,0.20,0.21,0.25,0.31,0.39,0.55,0.67,0.91,0.18
HTTP DNS Lookup (ms),0.05,0.00,3.73,53.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.27,0.42
HTTP Duration (excl. conn) (ms),29627.22,2471.73,92636.83,30338271.62,4486.99,6213.02,8205.51,12669.88,23186.96,44971.41,62305.79,69001.97,81145.34,20775.07
HTTP Receiving (ms),28816.51,1934.49,91972.80,29508104.76,3791.91,5499.81,7460.72,12032.90,22418.01,44026.58,61551.42,67722.90,80261.25,20690.79
HTTP Sending (ms),0.53,0.06,27.58,544.21,0.11,0.11,0.12,0.12,0.14,0.15,0.51,1.79,5.36,2.34
HTTP Total Time (ms),29627.66,2471.73,92636.83,30338719.43,4487.48,6213.15,8205.51,12669.88,23186.96,44971.41,62305.79,69001.97,81145.34,20774.97
HTTP Waiting (TTFB) (ms),810.18,420.90,11646.83,829622.66,438.07,483.10,492.34,549.91,619.92,721.84,840.34,959.01,6675.57,1019.07
Input Sequence Length (tokens),80.43,18.00,768.00,82363.00,24.00,30.00,33.00,44.00,61.00,89.00,147.00,206.00,339.00,72.65
Inter Chunk Latency (ms),68.63,23.04,15718.37,29498774.65,45.66,50.61,53.11,54.44,57.40,78.75,83.56,85.84,91.82,157.42
Inter Token Latency (ms),14.81,8.51,51.43,15168.91,9.31,10.35,10.93,12.40,14.53,16.42,18.73,20.44,26.28,3.60
Output Sequence Length (tokens),1919.62,126.00,4096.00,1965690.00,314.61,449.15,578.70,857.00,1481.00,2869.75,4096.00,4096.00,4096.00,1278.86
Output Token Count (tokens),420.04,17.00,1460.00,376359.00,63.90,146.75,179.50,260.00,372.00,540.25,734.50,839.25,1010.90,219.46
Output Token Throughput Per User (tokens/sec/user),70.82,19.44,117.50,72515.96,38.05,48.93,53.40,60.89,68.83,80.67,91.51,96.64,107.37,14.89
Prefill Throughput Per User (tokens/sec/user),126.82,3.27,1284.56,129859.93,10.39,33.87,43.93,65.09,94.49,142.89,243.95,341.56,556.18,120.00
Reasoning Token Count (tokens),1552.08,66.00,4096.00,1589331.00,171.69,273.75,368.30,556.75,1040.00,2214.00,4096.00,4096.00,4096.00,1279.77
Request Latency (ms),29618.18,2471.80,92636.89,30329013.66,4487.05,6179.21,8188.50,12659.14,23187.11,44971.48,62305.80,69002.04,81145.39,20777.01
Time to First Output Token (ms),18958.74,1695.79,75644.73,16987029.68,2651.08,3883.72,5187.75,7846.26,13493.65,25641.59,42016.49,50451.95,65507.03,15062.29
Time to First Token (ms),810.78,421.13,11647.07,830239.01,438.29,483.34,492.52,550.10,621.66,722.98,840.57,959.21,6675.85,1019.07
Time to Second Token (ms),64.17,32.85,166.54,65713.72,48.98,51.04,51.86,53.83,56.38,77.35,82.79,85.22,90.33,14.09
Tokens In Flight (tokens),169005.88,0.00,228967.70,,,,,,184626.13,,200844.34,209246.81,222207.91,47122.27
Usage Completion Tokens (tokens),1919.62,126.00,4096.00,1965690.00,314.61,449.15,578.70,857.00,1481.00,2869.75,4096.00,4096.00,4096.00,1278.86
