Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),2914.82,0.00,11703.89,,,,,,2939.19,,3764.49,4067.95,4966.09,910.78
Active Decode Throughput Per User (tokens/sec/user),27.44,0.00,281.03,,,,,,25.22,,32.99,37.74,114.59,14.13
Active Prefill Throughput (tokens/sec),980.33,5.40,70152.45,,,,,,930.54,,1077.67,1144.58,1250.22,1874.51
Active Prefill Throughput Per User (tokens/sec/user),7.31,4.54,647.70,,,,,,6.87,,7.94,8.26,9.77,7.89
Active Total Throughput (tokens/sec),3828.55,51.69,70152.45,,,,,,3907.56,,4297.92,4614.04,6490.42,1972.71
Credit-to-Start Latency (ms),2.91,0.37,23.69,5966.51,0.45,0.87,1.20,1.80,2.68,3.56,4.59,5.22,8.64,2.08
Decode Duration (ms),129689.70,3052.09,465460.99,265604509.58,18116.49,38240.67,52783.39,86157.94,126568.76,166467.53,208710.05,233597.90,300745.84,60789.90
E2E Output Token Throughput (tokens/sec/user),13.35,0.93,81.97,27338.93,1.57,2.74,3.80,6.14,11.07,16.43,25.09,32.20,54.57,10.44
Effective Concurrency,234.86,0.00,256.00,,,,,,256.00,,256.00,256.00,256.00,59.90
Effective Decode Concurrency,114.49,0.00,156.00,,,,,,120.00,,131.00,134.00,140.00,24.59
Effective Decode Throughput (tokens/sec),2914.07,0.00,11703.89,,,,,,2939.05,,3763.76,4067.35,4964.64,911.85
Effective Decode Throughput Per User (tokens/sec/user),27.44,0.00,281.03,,,,,,25.22,,32.99,37.73,114.59,14.13
Effective Latency (CO-aware) (ms),266078.67,7471.22,534020.82,544929111.58,27906.40,114041.47,160561.04,223416.75,270826.78,316515.19,361943.48,392639.07,457602.51,82406.90
Effective Prefill Concurrency,120.37,0.00,256.00,,,,,,133.00,,145.00,148.00,154.00,40.55
Effective Prefill Throughput (tokens/sec),914.46,0.00,70152.45,,,,,,920.27,,1068.22,1138.33,1246.63,1827.00
Effective Prefill Throughput Per User (tokens/sec/user),6.82,0.00,647.70,,,,,,6.80,,7.92,8.24,9.69,7.84
Effective Total Throughput (tokens/sec),3828.53,0.00,70152.45,,,,,,3907.56,,4297.92,4614.04,6490.42,1972.73
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,807.83,64.00,3372.00,1654428.00,133.00,224.00,306.10,468.00,787.00,1032.25,1354.60,1515.30,2058.06,424.79
HTTP Chunks Sent,1.00,1.00,1.00,2048.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.30,0.00,28.49,609.58,0.00,0.00,0.00,0.00,0.00,0.00,0.25,1.13,5.92,1.88
HTTP Connection Overhead (ms),0.33,0.00,32.08,666.26,0.00,0.00,0.00,0.00,0.00,0.00,0.25,1.13,9.44,2.03
HTTP Connection Reused (ratio),0.88,0.00,1.00,1808.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.32
HTTP Data Received (KB),349.67,28.33,1439.48,716126.48,57.64,97.02,132.12,200.71,341.27,446.58,594.09,662.53,888.84,184.84
HTTP Data Sent (KB),4.53,3.90,4.97,9269.14,4.12,4.27,4.33,4.42,4.52,4.63,4.74,4.80,4.89,0.16
HTTP DNS Lookup (ms),0.03,0.00,4.08,56.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31
HTTP Duration (excl. conn) (ms),266075.69,7470.50,534018.53,544923008.87,27905.57,114040.01,160558.62,223413.42,270823.33,316511.90,361940.09,392635.87,457599.58,82406.51
HTTP Receiving (ms),129702.87,3101.93,465461.12,265631486.68,18116.49,38240.67,52783.39,86177.25,126589.91,166467.53,208735.17,233680.95,300745.84,60789.47
HTTP Sending (ms),0.44,0.07,28.75,911.07,0.11,0.12,0.12,0.13,0.14,0.16,0.44,1.27,6.19,1.88
HTTP Total Time (ms),266076.01,7470.93,534018.53,544923675.13,27905.71,114041.24,160558.62,223413.42,270823.33,316511.90,361940.09,392635.87,457599.58,82406.35
HTTP Waiting (TTFB) (ms),136372.37,578.88,317615.41,279290611.12,1346.52,3656.76,70458.09,111016.47,138669.54,171182.61,202455.41,218314.58,260233.89,56290.73
Input Sequence Length (tokens),1036.00,1036.00,1037.00,2121731.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.04
Inter Chunk Latency (ms),160.79,24.93,207294.48,265604509.58,49.17,75.30,78.25,81.06,83.56,85.56,87.57,88.78,93.26,1677.17
Inter Token Latency (ms),54.62,11.17,432.55,111857.22,15.39,18.96,22.16,29.05,42.19,63.84,96.90,134.72,236.98,42.94
OSL Mismatch Diff % (%),-59.69,-97.92,0.00,-122240.05,-95.62,-93.07,-88.81,-82.75,-63.23,-48.89,0.00,0.00,0.00,27.70
Output Sequence Length (tokens),3302.40,170.00,8192.00,6763311.00,358.41,568.05,916.80,1412.75,3012.00,4186.75,8192.00,8192.00,8192.00,2269.08
Output Token Count (tokens),1038.71,3.00,7269.00,1886290.00,100.00,201.00,260.00,398.00,1375.50,1591.25,1713.50,1767.50,1893.40,661.00
Output Token Throughput Per User (tokens/sec/user),26.07,2.31,89.54,53397.68,4.22,7.42,10.32,15.67,23.70,34.42,45.12,52.76,64.98,13.83
Prefill Throughput Per User (tokens/sec/user),40.88,3.26,1788.76,83726.89,3.98,4.75,5.12,6.05,7.47,9.33,14.70,283.18,768.99,141.01
Reasoning Token Count (tokens),2381.36,60.00,8192.00,4877021.00,152.41,272.35,620.00,900.75,1578.00,2656.25,8192.00,8192.00,8192.00,2317.00
Request Latency (ms),266062.59,7420.72,534018.44,544896177.71,27905.64,114040.06,160558.69,223413.48,270780.15,316491.05,361940.15,392635.87,457599.66,82406.50
Time to First Output Token (ms),231383.49,4862.88,512201.68,420192419.94,15306.28,68506.14,139008.70,192940.40,236749.26,277798.66,317972.27,347267.71,403947.08,77400.68
Time to First Token (ms),136372.88,579.17,317615.60,279291668.13,1347.22,3658.56,70458.29,111016.69,138669.75,171182.83,202455.59,218314.76,260234.09,56290.55
Time to Second Token (ms),332.28,26.80,68742.57,680503.20,39.03,47.44,72.90,77.35,80.48,82.95,84.98,86.35,4193.35,2964.93
Tokens In Flight (tokens),408991.75,0.00,503781.29,,,,,,434132.28,,454439.37,463440.73,491377.84,86201.98
Usage Completion Tokens (tokens),3302.40,170.00,8192.00,6763311.00,358.41,568.05,916.80,1412.75,3012.00,4186.75,8192.00,8192.00,8192.00,2269.08
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1037.00,2121731.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.04
Usage Reasoning Tokens (tokens),2381.36,60.00,8192.00,4877021.00,152.41,272.35,620.00,900.75,1578.00,2656.25,8192.00,8192.00,8192.00,2317.00
Usage Total Tokens (tokens),4338.40,1206.00,9228.00,8885042.00,1394.41,1604.05,1952.80,2448.75,4048.00,5222.75,9228.00,9228.00,9228.00,2269.08

Metric,Value
Benchmark Duration (sec),2320.20
Input Token Throughput (tokens/sec),914.46
OSL Mismatch Count,1808.00
Output Token Throughput (tokens/sec),2914.96
Overall Usage Prompt Cache Read % (%),0.00
Request Count,2048.00
Request Throughput (requests/sec),0.88
Total Input Sequence Length (tokens),2121731.00
Total Output Sequence Length (tokens),6763311.00
Total Output Tokens (tokens),1886290.00
Total Reasoning Tokens (tokens),4877021.00
Total Token Throughput (tokens/sec),3829.41
Total Usage Completion Tokens (tokens),6763311.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),2121731.00
Total Usage Reasoning Tokens (tokens),4877021.00
Total Usage Total Tokens (tokens),8885042.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
