Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),6980.93,0.00,10993.53,,,,,,8353.44,,9527.28,9855.73,10218.17,3036.46
Active Decode Throughput Per User (tokens/sec/user),74.20,0.00,266.80,,,,,,71.93,,82.41,96.25,127.75,11.07
Active Prefill Throughput (tokens/sec),2409.75,34.41,17729.20,,,,,,772.75,,7066.94,9402.08,12393.54,3108.13
Active Prefill Throughput Per User (tokens/sec/user),486.37,34.19,1872.70,,,,,,124.91,,1218.43,1325.66,1457.67,510.00
Active Total Throughput (tokens/sec),8615.11,78.97,26114.29,,,,,,9071.00,,14529.66,17185.76,21420.77,4799.53
Credit-to-Start Latency (ms),1.43,0.47,27.60,1462.44,0.60,0.69,0.75,0.90,1.19,1.63,2.37,2.89,3.72,1.20
Decode Duration (ms),15617.57,1687.01,67560.25,15992390.90,2278.79,2830.54,3664.89,6091.05,12584.93,20171.55,32076.20,43662.77,57912.82,12598.18
E2E Output Token Throughput (tokens/sec/user),73.63,34.84,112.61,75394.92,48.53,53.64,57.25,62.60,69.50,83.77,98.15,101.99,107.00,15.27
Effective Concurrency,101.45,0.00,128.00,,,,,,128.00,,128.00,128.00,128.00,44.43
Effective Decode Concurrency,97.57,0.00,128.00,,,,,,122.00,,126.00,127.00,128.00,42.95
Effective Decode Throughput (tokens/sec),6966.80,0.00,10993.53,,,,,,8352.88,,9527.28,9855.73,10218.17,3049.57
Effective Decode Throughput Per User (tokens/sec/user),74.05,0.00,266.80,,,,,,71.92,,82.41,96.25,127.75,11.55
Effective Latency (CO-aware) (ms),16245.95,2280.66,68196.64,16635855.64,2839.01,3468.65,4365.44,6708.19,13199.42,20870.22,32751.79,44341.73,58530.44,12605.87
Effective Prefill Concurrency,3.87,0.00,128.00,,,,,,3.00,,8.00,9.00,12.00,8.74
Effective Prefill Throughput (tokens/sec),1647.93,0.00,17729.20,,,,,,275.37,,5899.19,8521.11,11565.72,2803.90
Effective Prefill Throughput Per User (tokens/sec/user),332.61,0.00,1872.70,,,,,,80.38,,1164.65,1286.58,1447.88,478.56
Effective Total Throughput (tokens/sec),8614.74,0.00,26114.29,,,,,,9071.00,,14529.66,17185.76,21420.77,4799.76
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,277.28,31.00,1172.00,283937.00,41.00,50.00,65.30,110.00,220.00,356.25,568.70,790.00,1047.00,227.24
HTTP Chunks Sent,1.00,1.00,1.00,1024.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.25,0.00,19.06,258.72,0.00,0.00,0.00,0.00,0.00,0.00,0.29,1.64,5.04,1.27
HTTP Connection Overhead (ms),0.31,0.00,22.73,315.75,0.00,0.00,0.00,0.00,0.00,0.00,0.29,1.64,8.70,1.56
HTTP Connection Reused (ratio),0.89,0.00,1.00,912.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.31
HTTP Data Received (KB),120.13,14.55,501.72,123010.09,18.88,23.13,29.47,48.53,95.66,154.76,244.76,338.64,450.90,97.21
HTTP Data Sent (KB),1.28,0.19,6.85,1313.24,0.19,0.20,0.20,0.26,0.37,2.81,3.36,3.92,6.30,1.52
HTTP DNS Lookup (ms),0.06,0.00,3.88,57.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.51,0.44
HTTP Duration (excl. conn) (ms),16244.46,2279.90,68194.97,16634327.80,2837.98,3467.70,4363.37,6707.28,13198.10,20868.27,32749.99,44340.26,58529.12,12605.85
HTTP Receiving (ms),15624.65,1687.01,67560.25,15999638.97,2278.79,2830.54,3688.38,6097.70,12588.47,20186.27,32097.83,43662.77,57912.82,12596.50
HTTP Sending (ms),0.39,0.06,19.27,403.91,0.11,0.12,0.12,0.13,0.14,0.15,0.40,1.74,5.23,1.28
HTTP Total Time (ms),16244.77,2279.90,68194.97,16634643.56,2837.98,3467.70,4363.86,6707.28,13198.10,20868.27,32749.99,44340.26,58529.12,12605.86
HTTP Waiting (TTFB) (ms),619.42,323.96,1119.31,634284.92,443.12,457.86,497.83,519.57,606.30,675.34,788.46,918.42,936.61,123.11
Input Sequence Length (tokens),263.88,21.00,1434.00,270218.00,21.00,22.15,24.00,35.00,64.00,593.75,734.00,863.25,1318.00,335.57
Inter Chunk Latency (ms),56.55,23.26,168.29,15992390.90,43.89,51.63,53.09,55.62,56.80,57.96,59.74,60.88,63.24,3.87
Inter Token Latency (ms),13.32,7.47,27.50,13637.54,8.37,8.78,9.22,10.76,13.58,15.28,16.88,18.24,20.33,3.11
Output Sequence Length (tokens),1116.60,181.00,4096.00,1143397.00,216.00,287.30,334.30,562.00,918.00,1327.00,2067.80,2877.35,4096.00,835.37
Output Token Count (tokens),233.93,10.00,1859.00,231594.00,13.00,24.45,33.90,72.25,135.00,251.75,627.40,920.95,1319.99,285.69
Output Token Throughput Per User (tokens/sec/user),79.31,36.37,133.83,81211.53,49.18,54.81,59.25,65.46,73.65,92.94,108.45,113.94,119.53,18.89
Prefill Throughput Per User (tokens/sec/user),419.99,27.19,1892.18,430074.15,32.43,36.56,41.12,57.89,106.14,888.63,1275.92,1431.98,1765.81,516.20
Reasoning Token Count (tokens),890.43,31.00,4096.00,911803.00,161.00,217.00,272.90,434.00,755.50,1008.50,1485.30,2207.80,4096.00,767.91
Request Latency (ms),16237.45,2279.96,68195.02,16627149.22,2838.06,3467.77,4322.66,6707.34,13180.34,20837.25,32741.92,44340.31,58529.18,12607.53
Time to First Output Token (ms),11622.68,1025.36,68079.53,11506453.50,2095.45,2881.81,3585.69,5040.59,11068.60,15554.91,20608.54,25188.94,37388.63,7845.43
Time to First Token (ms),619.88,324.28,1124.59,634758.32,443.34,458.07,498.04,519.77,606.57,675.55,788.67,920.27,937.44,123.55
Time to Second Token (ms),56.74,29.56,65.68,58100.53,49.76,52.25,53.60,55.38,56.36,57.66,60.69,62.71,65.44,3.29
Tokens In Flight (tokens),107802.38,0.00,189750.77,,,,,,117074.16,,158684.37,169888.84,184261.86,45225.61
Usage Completion Tokens (tokens),1116.60,181.00,4096.00,1143397.00,216.00,287.30,334.30,562.00,918.00,1327.00,2067.80,2877.35,4096.00,835.37
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),263.88,21.00,1434.00,270218.00,21.00,22.15,24.00,35.00,64.00,593.75,734.00,863.25,1318.00,335.57
Usage Reasoning Tokens (tokens),890.43,31.00,4096.00,911803.00,161.00,217.00,272.90,434.00,755.50,1008.50,1485.30,2207.80,4096.00,767.91
Usage Total Tokens (tokens),1380.48,207.00,4369.00,1413615.00,239.00,357.15,487.30,768.50,1220.00,1763.25,2396.50,2916.90,4139.85,852.07

Metric,Value
Benchmark Duration (sec),163.97
Input Token Throughput (tokens/sec),1647.93
Output Token Throughput (tokens/sec),6973.05
Overall Usage Prompt Cache Read % (%),0.00
Request Count,1024.00
Request Throughput (requests/sec),6.24
Total Input Sequence Length (tokens),270218.00
Total Output Sequence Length (tokens),1143397.00
Total Output Tokens (tokens),231594.00
Total Reasoning Tokens (tokens),911803.00
Total Token Throughput (tokens/sec),8620.98
Total Usage Completion Tokens (tokens),1143397.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),270218.00
Total Usage Reasoning Tokens (tokens),911803.00
Total Usage Total Tokens (tokens),1413615.00


