Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),1914.00,0.00,3635.24,,,,,,2279.98,,2833.36,2967.27,3204.57,860.70
Active Decode Throughput Per User (tokens/sec/user),83.20,0.00,338.30,,,,,,77.54,,96.76,103.78,154.90,13.66
Active Prefill Throughput (tokens/sec),2385.51,36.58,8424.81,,,,,,2547.97,,3935.53,5594.06,8424.81,1647.66
Active Prefill Throughput Per User (tokens/sec/user),1731.67,36.58,3435.16,,,,,,1839.17,,3123.35,3341.16,3435.16,1106.33
Active Total Throughput (tokens/sec),2899.80,131.44,10576.02,,,,,,2429.75,,5539.20,6194.04,8443.04,1984.65
Credit-to-Start Latency (ms),1.73,0.41,11.25,276.68,0.45,0.58,0.64,0.91,1.26,2.31,2.99,3.67,5.52,1.30
Decode Duration (ms),20970.21,2010.53,61549.43,3355233.02,2129.83,2850.11,4240.32,8006.87,19021.82,32101.87,40315.17,46720.23,55059.91,14482.56
E2E Output Token Throughput (tokens/sec/user),83.33,37.70,131.74,13332.50,40.91,48.89,57.95,65.45,79.35,98.34,119.32,123.26,129.11,22.64
Effective Concurrency,24.54,0.00,32.00,,,,,,32.00,,32.00,32.00,32.00,10.83
Effective Decode Concurrency,23.81,0.00,32.00,,,,,,30.00,,32.00,32.00,32.00,10.61
Effective Decode Throughput (tokens/sec),1909.10,0.00,3635.24,,,,,,2279.35,,2833.04,2966.24,3204.57,865.02
Effective Decode Throughput Per User (tokens/sec/user),82.98,0.00,338.30,,,,,,77.53,,96.76,103.78,154.90,14.27
Effective Latency (CO-aware) (ms),21622.64,2676.74,62316.06,3459622.38,2807.05,3391.03,4753.16,8615.12,19693.43,32850.71,41187.20,47463.93,55608.81,14519.27
Effective Prefill Concurrency,0.73,0.00,32.00,,,,,,0.00,,2.00,2.00,4.00,2.21
Effective Prefill Throughput (tokens/sec),990.59,0.00,8424.81,,,,,,0.00,,3238.09,3581.93,6291.83,1584.02
Effective Prefill Throughput Per User (tokens/sec/user),719.08,0.00,3435.16,,,,,,0.00,,2808.27,3054.07,3374.61,1111.93
Effective Total Throughput (tokens/sec),2899.68,0.00,10576.02,,,,,,2429.75,,5539.20,6194.04,8443.04,1984.69
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,486.23,47.00,1596.00,77797.00,49.59,65.55,96.90,183.75,439.00,755.50,937.00,1065.25,1247.60,337.92
HTTP Chunks Sent,1.00,1.00,1.00,160.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.38,0.00,4.23,60.85,0.00,0.00,0.00,0.00,0.00,0.00,0.30,3.88,4.13,1.15
HTTP Connection Overhead (ms),0.71,0.00,7.99,113.42,0.00,0.00,0.00,0.00,0.00,0.00,0.55,7.07,7.79,2.14
HTTP Connection Reused (ratio),0.90,0.00,1.00,144.00,0.00,0.00,0.90,1.00,1.00,1.00,1.00,1.00,1.00,0.30
HTTP Data Received (KB),209.04,21.41,679.38,33447.00,22.43,29.44,43.18,79.82,188.89,321.39,400.95,455.21,536.21,144.37
HTTP Data Sent (KB),3.63,0.19,18.30,580.07,0.22,0.24,0.26,0.34,1.41,6.19,10.16,12.22,16.43,4.32
HTTP DNS Lookup (ms),0.33,0.00,3.76,52.57,0.00,0.00,0.00,0.00,0.00,0.00,0.25,3.25,3.66,0.99
HTTP Duration (excl. conn) (ms),21620.83,2676.09,62313.54,3459332.79,2806.00,3388.62,4752.04,8614.41,19691.42,32847.84,41182.44,47462.32,55607.80,14518.84
HTTP Receiving (ms),20977.38,2010.57,61549.45,3356380.34,2144.21,2850.12,4240.33,8006.87,19021.82,32102.02,40319.19,46764.34,55059.92,14483.04
HTTP Sending (ms),0.56,0.12,4.59,90.36,0.12,0.13,0.13,0.14,0.15,0.20,0.61,4.31,4.50,1.21
HTTP Total Time (ms),21621.54,2676.09,62313.54,3459446.21,2808.83,3388.96,4752.04,8614.41,19691.42,32847.84,41182.44,47462.32,55607.80,14518.35
HTTP Waiting (TTFB) (ms),642.89,354.94,1358.59,102862.09,369.57,428.86,438.73,484.40,604.47,732.78,901.90,1014.49,1288.84,199.35
