Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),4670.31,0.00,6702.91,,,,,,5575.73,,5874.47,5961.20,6145.33,1887.30
Active Decode Throughput Per User (tokens/sec/user),93.88,0.00,277.29,,,,,,91.22,,98.64,122.06,132.40,9.78
Active Prefill Throughput (tokens/sec),661.86,66.62,11812.29,,,,,,481.86,,1200.91,1490.20,2157.78,939.58
Active Prefill Throughput Per User (tokens/sec/user),266.58,66.62,690.27,,,,,,238.73,,414.93,483.19,583.51,102.35
Active Total Throughput (tokens/sec),5069.87,91.10,11812.29,,,,,,5956.09,,6567.83,6842.77,7361.58,2148.22
Credit-to-Start Latency (ms),1.61,0.46,19.30,825.02,0.64,0.72,0.78,0.91,1.16,1.98,3.01,3.54,4.75,1.43
Decode Duration (ms),17626.31,2140.78,54859.12,9024668.46,2605.58,3457.08,4284.26,5868.72,10430.28,26438.33,46384.99,49968.85,52412.18,15797.99
E2E Output Token Throughput (tokens/sec/user),89.90,66.96,115.26,46027.23,70.77,75.44,79.20,83.92,89.64,95.66,101.86,103.99,109.00,8.69
Effective Concurrency,52.70,0.00,64.00,,,,,,64.00,,64.00,64.00,64.00,21.47
Effective Decode Concurrency,51.09,0.00,64.00,,,,,,62.00,,64.00,64.00,64.00,21.00
Effective Decode Throughput (tokens/sec),4657.78,0.00,6702.91,,,,,,5575.10,,5874.45,5960.68,6145.33,1900.19
Effective Decode Throughput Per User (tokens/sec/user),93.63,0.00,277.29,,,,,,91.22,,98.64,122.01,132.40,10.91
Effective Latency (CO-aware) (ms),18187.78,2638.24,55405.65,9312141.51,3215.30,3972.01,4821.30,6397.42,11033.34,27035.68,46955.59,50465.56,52969.59,15790.06
Effective Prefill Concurrency,1.61,0.00,64.00,,,,,,1.00,,3.00,4.00,6.00,4.05
Effective Prefill Throughput (tokens/sec),411.92,0.00,11812.29,,,,,,236.99,,977.21,1293.17,2028.55,807.70
Effective Prefill Throughput Per User (tokens/sec/user),165.91,0.00,690.27,,,,,,182.67,,370.88,444.85,528.46,152.38
Effective Total Throughput (tokens/sec),5069.69,0.00,11812.29,,,,,,5956.09,,6567.83,6842.77,7361.58,2148.39
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,359.25,44.00,1131.00,183936.00,53.44,70.55,87.00,119.00,213.00,538.50,953.90,1013.90,1085.34,322.22
HTTP Chunks Sent,1.00,1.00,1.00,512.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.58,0.00,82.58,299.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.22,6.10,5.18
HTTP Connection Overhead (ms),0.73,0.00,87.84,373.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.23,11.42,5.52
HTTP Connection Reused (ratio),0.91,0.00,1.00,464.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.29
HTTP Data Received (KB),155.63,20.20,486.71,79683.18,24.04,31.48,38.59,52.05,92.50,232.97,411.09,437.20,466.22,138.41
HTTP Data Sent (KB),0.61,0.28,1.52,314.44,0.30,0.34,0.38,0.45,0.56,0.73,0.93,1.10,1.42,0.23
HTTP DNS Lookup (ms),0.14,0.00,5.43,73.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.19,0.82
HTTP Duration (excl. conn) (ms),18186.10,2637.42,55404.41,9311281.00,3213.59,3971.13,4818.40,6396.16,11031.83,27034.51,46952.89,50464.49,52968.49,15789.99
HTTP Receiving (ms),17630.50,2140.78,54859.13,9026815.09,2610.68,3457.10,4284.26,5868.73,10430.29,26453.30,46385.00,49968.85,52412.18,15796.21
HTTP Sending (ms),0.74,0.11,82.80,379.44,0.12,0.12,0.12,0.13,0.15,0.16,0.38,3.46,6.35,5.19
HTTP Total Time (ms),18186.82,2637.42,55404.41,9311654.29,3213.59,3971.13,4819.02,6418.66,11031.83,27034.51,46952.89,50464.49,52968.49,15789.71
HTTP Waiting (TTFB) (ms),554.86,394.20,853.88,284086.47,428.94,438.50,443.59,487.88,541.39,593.85,666.79,752.42,849.76,94.62
Input Sequence Length (tokens),142.14,50.00,403.00,72778.00,51.00,62.00,78.00,97.75,128.00,166.00,237.90,281.00,328.79,64.02
Inter Chunk Latency (ms),49.21,23.43,102.39,9024668.46,42.99,46.23,47.96,48.78,49.40,49.82,50.32,50.64,51.71,3.04
Inter Token Latency (ms),10.56,8.29,13.84,5408.86,8.43,8.89,9.15,9.79,10.48,11.32,12.14,12.45,13.20,1.11
Output Sequence Length (tokens),1608.30,236.00,4096.00,823449.00,252.55,326.00,404.40,571.50,1036.50,2370.25,4096.00,4096.00,4096.00,1346.21
Output Token Count (tokens),185.59,3.00,483.00,79249.00,48.00,66.60,84.60,127.50,173.00,239.00,294.00,357.40,426.48,84.15
Output Token Throughput Per User (tokens/sec/user),95.69,72.27,120.69,48993.27,75.76,80.31,82.36,88.32,95.42,102.11,109.27,112.44,118.61,9.92
Prefill Throughput Per User (tokens/sec/user),264.63,58.42,908.50,135490.75,71.11,110.62,132.41,175.28,235.44,317.45,454.03,545.33,686.18,131.69
Reasoning Token Count (tokens),1453.52,125.00,4096.00,744200.00,176.00,224.00,274.00,418.75,832.00,2153.50,4096.00,4096.00,4096.00,1389.93
Request Latency (ms),18181.98,2637.48,55404.47,9309172.31,3208.21,3971.20,4810.36,6396.22,11031.94,26998.59,46952.95,50464.57,52968.57,15791.77
Time to First Output Token (ms),10928.10,2029.25,49241.08,4644443.49,2578.30,3063.70,3599.56,4574.71,7266.58,13116.21,25075.43,31854.09,44083.39,9079.00
Time to First Token (ms),555.67,394.41,856.25,284503.85,429.13,438.68,443.78,488.11,541.88,594.82,668.00,752.60,855.60,95.41
Time to Second Token (ms),48.37,27.21,53.09,24767.83,42.14,43.98,44.97,48.23,48.99,49.44,49.82,50.11,50.86,2.22
Tokens In Flight (tokens),79513.49,0.00,124892.09,,,,,,89212.98,,110465.36,116934.31,121955.75,32928.82
Usage Completion Tokens (tokens),1608.30,236.00,4096.00,823449.00,252.55,326.00,404.40,571.50,1036.50,2370.25,4096.00,4096.00,4096.00,1346.21
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),142.14,50.00,403.00,72778.00,51.00,62.00,78.00,97.75,128.00,166.00,237.90,281.00,328.79,64.02
Usage Reasoning Tokens (tokens),1453.52,125.00,4096.00,744200.00,176.00,224.00,274.00,418.75,832.00,2153.50,4096.00,4096.00,4096.00,1389.93
