Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),1060.64,0.00,1900.24,,,,,,1111.66,,1271.77,1294.07,1388.67,240.98
Active Decode Throughput Per User (tokens/sec/user),148.17,0.00,410.39,,,,,,153.62,,164.49,178.04,192.91,18.92
Active Prefill Throughput (tokens/sec),175.03,40.09,1393.29,,,,,,123.14,,322.91,447.35,1393.29,179.29
Active Prefill Throughput Per User (tokens/sec/user),141.12,40.09,608.62,,,,,,115.49,,214.35,281.35,608.62,98.10
Active Total Throughput (tokens/sec),1101.14,160.89,1701.61,,,,,,1194.96,,1281.56,1303.10,1528.76,253.74
Credit-to-Start Latency (ms),1.31,0.66,2.94,131.31,0.68,0.71,0.75,0.86,1.10,1.66,2.36,2.48,2.78,0.59
Decode Duration (ms),11882.63,1901.91,38642.77,1188263.02,1903.06,2831.14,3345.34,4764.48,7486.85,18005.96,26087.34,28878.98,33118.02,9092.28
E2E Output Token Throughput (tokens/sec/user),139.07,93.93,175.91,13907.34,95.15,104.48,111.77,129.49,141.37,151.66,158.80,164.13,170.16,18.21
Effective Concurrency,7.54,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.55
Effective Decode Concurrency,7.23,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.60
Effective Decode Throughput (tokens/sec),1057.34,0.00,1900.24,,,,,,1110.32,,1271.76,1294.02,1388.67,247.77
Effective Decode Throughput Per User (tokens/sec/user),147.71,0.00,410.39,,,,,,153.60,,164.44,177.96,192.91,20.62
Effective Latency (CO-aware) (ms),12395.25,2422.78,39151.54,1239524.81,2524.53,3390.91,3950.83,5263.17,7994.55,18574.95,26612.49,29324.13,33670.78,9098.26
Effective Prefill Concurrency,0.31,0.00,8.00,,,,,,0.00,,1.00,1.00,2.00,0.68
Effective Prefill Throughput (tokens/sec),43.77,0.00,1393.29,,,,,,0.00,,146.94,200.10,451.36,117.40
Effective Prefill Throughput Per User (tokens/sec/user),35.29,0.00,608.62,,,,,,0.00,,127.92,186.66,447.35,78.37
Effective Total Throughput (tokens/sec),1101.10,0.00,1701.61,,,,,,1194.96,,1281.56,1303.10,1528.76,253.81
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
