Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),429.35,0.00,716.76,,,,,,456.86,,494.67,503.77,532.76,92.43
Active Decode Throughput Per User (tokens/sec/user),112.95,0.00,275.79,,,,,,115.90,,125.47,129.18,136.83,19.61
Active Prefill Throughput (tokens/sec),46.25,8.71,120.88,,,,,,45.19,,59.01,67.76,102.36,15.64
Active Prefill Throughput Per User (tokens/sec/user),43.12,8.20,67.76,,,,,,44.48,,55.74,59.01,64.99,11.96
Active Total Throughput (tokens/sec),436.22,8.71,496.24,,,,,,449.68,,476.92,496.24,496.24,50.76
Credit-to-Start Latency (ms),1.42,0.59,3.45,142.47,0.63,0.68,0.74,0.84,1.07,1.76,3.06,3.23,3.36,0.82
Decode Duration (ms),14189.28,1779.42,43159.20,1418928.30,2330.26,3227.65,3687.36,5515.44,8275.75,18929.01,36364.03,37973.32,40547.02,12095.03
E2E Output Token Throughput (tokens/sec/user),107.61,75.07,153.09,10760.62,81.92,95.99,99.23,102.32,108.47,112.04,116.36,120.21,127.31,9.59
Effective Concurrency,3.96,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.31
Effective Decode Concurrency,3.78,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.52
Effective Decode Throughput (tokens/sec),428.83,0.00,716.76,,,,,,456.82,,494.65,503.77,532.76,93.56
Effective Decode Throughput Per User (tokens/sec/user),112.81,0.00,275.79,,,,,,115.89,,125.46,129.15,136.83,19.99
Effective Latency (CO-aware) (ms),14867.38,2416.27,43840.52,1486737.91,2891.76,3916.37,4374.48,6178.29,8882.52,19512.33,36853.38,38628.54,41089.05,12080.07
Effective Prefill Concurrency,0.18,0.00,4.00,,,,,,0.00,,1.00,1.00,2.00,0.44
Effective Prefill Throughput (tokens/sec),7.37,0.00,120.88,,,,,,0.00,,42.88,50.05,64.99,18.05
Effective Prefill Throughput Per User (tokens/sec/user),6.88,0.00,67.76,,,,,,0.00,,41.96,48.98,58.18,16.49
Effective Total Throughput (tokens/sec),436.21,0.00,496.24,,,,,,449.68,,476.92,496.24,496.24,50.80
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,402.69,49.00,1201.00,40269.00,66.82,95.70,105.90,159.00,237.50,535.00,1034.00,1083.55,1134.67,341.70
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),173.72,22.08,515.63,17372.35,29.90,42.20,46.54,69.35,102.78,229.29,443.83,466.51,488.21,146.59
HTTP Data Sent (KB),0.23,0.20,0.30,23.28,0.20,0.21,0.21,0.22,0.23,0.25,0.26,0.27,0.30,0.02
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),14865.89,2414.47,43837.53,1486589.25,2890.80,3915.28,4373.45,6177.31,8881.45,19511.39,36852.50,38627.56,41087.87,12080.00
HTTP Receiving (ms),14197.49,1779.43,43159.21,1419748.88,2330.27,3254.26,3722.61,5515.45,8275.76,18937.69,36364.04,37973.33,40547.02,12091.50
HTTP Sending (ms),0.13,0.11,0.21,13.37,0.11,0.11,0.12,0.12,0.13,0.15,0.15,0.16,0.21,0.02
HTTP Total Time (ms),14865.89,2414.47,43837.53,1486589.25,2890.80,3915.28,4373.45,6177.31,8881.45,19511.39,36852.50,38627.56,41087.87,12080.00
HTTP Waiting (TTFB) (ms),668.27,442.59,2986.00,66827.00,482.40,504.09,527.70,545.30,596.27,661.99,709.96,762.38,2985.63,379.08
Input Sequence Length (tokens),27.72,20.00,43.00,2772.00,21.98,23.00,24.00,25.00,27.00,29.25,32.00,36.00,42.01,4.04
Inter Chunk Latency (ms),35.35,25.64,178.16,1418928.30,29.62,31.63,32.83,33.89,34.47,35.08,35.82,37.21,40.52,10.58
Inter Token Latency (ms),8.62,6.40,11.74,861.58,7.34,7.59,7.80,8.14,8.55,8.99,9.47,9.77,10.55,0.73
Output Sequence Length (tokens),1612.86,198.00,4096.00,161286.00,295.02,403.30,463.60,644.00,984.00,2038.25,4096.00,4096.00,4096.00,1332.39
Output Token Count (tokens),331.90,70.00,779.00,26552.00,73.16,108.60,139.10,222.75,320.00,426.25,516.80,605.80,741.08,155.16
Output Token Throughput Per User (tokens/sec/user),116.89,85.18,156.19,11688.71,94.78,102.33,105.61,111.21,116.91,122.92,128.15,131.72,136.30,9.80
Prefill Throughput Per User (tokens/sec/user),45.43,7.70,67.76,4543.05,8.70,31.16,36.05,41.00,45.40,51.57,56.00,59.76,65.51,10.01
Reasoning Token Count (tokens),1347.34,116.00,4096.00,134734.00,121.94,201.95,236.90,345.25,592.00,1672.00,4096.00,4096.00,4096.00,1443.23
Request Latency (ms),14857.76,2414.52,43837.58,1485775.71,2890.86,3882.66,4339.45,6169.06,8864.06,19502.78,36852.57,38627.63,41087.94,12083.49
Time to First Output Token (ms),6711.78,1550.64,19310.74,536942.53,1847.03,2429.02,2582.83,3465.78,4965.82,9084.20,15047.52,16598.52,18558.41,4615.57
Time to First Token (ms),668.47,442.82,2986.22,66847.41,482.61,504.27,528.00,545.48,596.49,662.18,710.14,762.56,2985.87,379.08
Time to Second Token (ms),32.18,27.43,37.97,3218.28,28.04,28.93,30.22,31.56,32.18,32.87,33.70,35.02,37.55,1.73
Tokens In Flight (tokens),5271.64,0.00,14362.43,,,,,,4884.80,,9069.83,10091.51,12498.99,2691.82
Usage Completion Tokens (tokens),1612.86,198.00,4096.00,161286.00,295.02,403.30,463.60,644.00,984.00,2038.25,4096.00,4096.00,4096.00,1332.39
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),27.72,20.00,43.00,2772.00,21.98,23.00,24.00,25.00,27.00,29.25,32.00,36.00,42.01,4.04
Usage Reasoning Tokens (tokens),1347.34,116.00,4096.00,134734.00,121.94,201.95,236.90,345.25,592.00,1672.00,4096.00,4096.00,4096.00,1443.23
Usage Total Tokens (tokens),1640.58,227.00,4139.00,164058.00,318.08,434.95,489.40,669.00,1010.00,2069.00,4124.10,4126.00,4134.05,1333.20

Metric,Value
Benchmark Duration (sec),375.86
Input Token Throughput (tokens/sec),7.37
Output Token Throughput (tokens/sec),429.10
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.27
Total Input Sequence Length (tokens),2772.00
Total Output Sequence Length (tokens),161286.00
Total Output Tokens (tokens),26552.00
Total Reasoning Tokens (tokens),134734.00
Total Token Throughput (tokens/sec),436.48
Total Usage Completion Tokens (tokens),161286.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),2772.00
Total Usage Reasoning Tokens (tokens),134734.00
Total Usage Total Tokens (tokens),164058.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
