Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),6588.70,0.00,12347.91,,,,,,5782.61,,9283.30,9380.49,9699.76,2365.11
Active Decode Throughput Per User (tokens/sec/user),61.75,0.00,367.56,,,,,,66.53,,79.83,100.58,148.61,22.53
Active Prefill Throughput (tokens/sec),2706.41,30.78,49361.89,,,,,,2279.69,,4612.90,5407.45,9341.98,3702.66
Active Prefill Throughput Per User (tokens/sec/user),899.27,30.78,1578.40,,,,,,1099.56,,1391.28,1434.63,1557.69,455.09
Active Total Throughput (tokens/sec),8649.70,97.07,49361.89,,,,,,8623.47,,11734.32,12712.68,15624.11,3760.44
Credit-to-Start Latency (ms),2.56,0.47,19.41,2619.14,0.60,0.84,1.08,1.55,2.44,3.12,4.49,5.12,6.11,1.43
Decode Duration (ms),57074.58,1987.28,178979.37,58444374.82,7202.39,13409.04,17974.95,29851.06,53825.68,73771.71,103669.66,122940.04,144711.32,33023.01
E2E Output Token Throughput (tokens/sec/user),52.76,11.99,97.79,54029.97,23.07,33.42,37.13,43.55,52.05,61.25,68.95,74.36,84.06,12.96
Effective Concurrency,117.14,0.00,128.00,,,,,,128.00,,128.00,128.00,128.00,30.74
Effective Decode Concurrency,114.05,0.00,128.00,,,,,,125.00,,127.00,128.00,128.00,30.97
Effective Decode Throughput (tokens/sec),6579.81,0.00,12347.91,,,,,,5780.47,,9283.26,9380.49,9699.76,2375.86
Effective Decode Throughput Per User (tokens/sec/user),61.67,0.00,367.56,,,,,,66.43,,79.80,100.58,148.60,22.63
Effective Latency (CO-aware) (ms),58638.36,2835.78,179648.59,60045676.83,8618.40,14928.76,19625.73,31502.42,55795.26,75702.94,107035.19,124407.22,145538.13,33142.53
Effective Prefill Concurrency,3.09,0.00,128.00,,,,,,2.00,,5.00,7.00,11.00,9.02
Effective Prefill Throughput (tokens/sec),2069.72,0.00,49361.89,,,,,,1425.45,,4235.67,5168.74,7822.86,3435.43
Effective Prefill Throughput Per User (tokens/sec/user),687.72,0.00,1578.40,,,,,,644.95,,1369.05,1428.11,1553.13,551.25
Effective Total Throughput (tokens/sec),8649.53,0.00,49361.89,,,,,,8623.47,,11734.32,12712.68,15624.11,3760.61
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,744.55,19.00,2049.00,762418.00,102.23,181.00,250.30,390.50,730.00,951.50,1462.70,1554.85,1713.16,417.29
HTTP Chunks Sent,1.00,1.00,1.00,1024.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.21,0.00,19.12,215.22,0.00,0.00,0.00,0.00,0.00,0.00,0.25,1.33,4.40,1.06
HTTP Connection Overhead (ms),0.26,0.00,19.12,266.95,0.00,0.00,0.00,0.00,0.00,0.00,0.25,1.33,7.47,1.32
HTTP Connection Reused (ratio),0.89,0.00,1.00,912.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.31
HTTP Data Received (KB),323.35,9.23,884.09,331110.16,44.85,78.30,107.89,168.27,316.57,414.05,638.97,680.15,747.02,182.33
HTTP Data Sent (KB),4.53,3.83,4.98,4634.21,4.08,4.26,4.32,4.42,4.53,4.63,4.74,4.80,4.88,0.16
HTTP DNS Lookup (ms),0.05,0.00,3.94,51.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.02,0.40
HTTP Duration (excl. conn) (ms),58635.73,2831.20,179646.77,60042988.57,8615.71,14927.13,19623.02,31500.09,55792.10,75700.44,107031.03,124406.15,145535.47,33142.49
HTTP Receiving (ms),57088.15,1987.28,178979.81,58458270.47,7249.18,13450.03,18017.60,29884.94,53856.74,73771.72,103669.66,123021.54,144711.33,33021.11
HTTP Sending (ms),0.36,0.06,19.31,372.24,0.12,0.12,0.12,0.13,0.15,0.16,0.54,1.56,4.59,1.07
