Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),402.40,0.00,756.10,,,,,,436.61,,496.17,515.36,542.93,109.40
Active Decode Throughput Per User (tokens/sec/user),110.10,0.00,261.51,,,,,,113.29,,128.46,132.70,144.29,23.88
Active Prefill Throughput (tokens/sec),1483.33,819.68,3826.52,,,,,,1342.14,,2509.68,2585.53,3826.52,486.46
Active Prefill Throughput Per User (tokens/sec/user),1302.56,819.68,1520.79,,,,,,1289.88,,1462.67,1510.37,1519.07,118.25
Active Total Throughput (tokens/sec),827.16,117.43,3826.52,,,,,,453.17,,1734.42,1816.29,2859.36,661.72
Credit-to-Start Latency (ms),1.20,0.63,2.12,120.14,0.64,0.72,0.93,1.13,1.22,1.31,1.41,1.46,1.72,0.22
Decode Duration (ms),8775.70,2914.72,11110.42,877570.35,3260.51,4694.30,6767.31,8027.10,9320.58,9936.63,10426.95,10605.87,10866.13,1683.66
E2E Output Token Throughput (tokens/sec/user),102.42,72.67,149.96,10241.95,78.94,83.98,88.30,93.24,99.51,110.92,119.42,127.51,140.62,13.64
Effective Concurrency,3.94,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.34
Effective Decode Concurrency,3.61,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.64
Effective Decode Throughput (tokens/sec),400.98,0.00,756.10,,,,,,436.44,,496.09,515.32,542.93,111.79
Effective Decode Throughput Per User (tokens/sec/user),109.71,0.00,261.51,,,,,,113.25,,128.45,132.62,144.29,24.72
Effective Latency (CO-aware) (ms),9583.06,3703.65,11876.42,958306.09,4133.45,5541.31,7716.60,8815.15,10119.55,10713.19,11256.39,11444.10,11672.85,1671.81
Effective Prefill Concurrency,0.33,0.00,4.00,,,,,,0.00,,1.00,1.00,2.00,0.58
Effective Prefill Throughput (tokens/sec),426.17,0.00,3826.52,,,,,,0.00,,1408.09,1510.37,2659.53,720.08
Effective Prefill Throughput Per User (tokens/sec/user),374.23,0.00,1520.79,,,,,,0.00,,1348.37,1414.85,1513.93,592.81
Effective Total Throughput (tokens/sec),827.15,0.00,3826.52,,,,,,453.17,,1734.42,1816.29,2859.36,661.72
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,258.64,89.00,328.00,25864.00,101.87,139.00,201.90,236.75,273.50,294.25,307.10,313.05,319.09,49.34
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),112.29,39.20,141.76,11228.75,44.64,60.54,88.68,103.23,118.57,127.32,132.76,135.13,137.74,20.99
HTTP Data Sent (KB),4.52,3.83,4.92,451.95,4.15,4.24,4.33,4.42,4.53,4.62,4.75,4.84,4.90,0.17
