Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),6474.03,0.00,12331.28,,,,,,6455.16,,8451.72,9488.19,10918.29,1724.71
Active Decode Throughput Per User (tokens/sec/user),36.43,0.00,329.91,,,,,,32.67,,43.70,73.26,91.90,14.38
Active Prefill Throughput (tokens/sec),605.11,0.81,24686.72,,,,,,591.47,,671.87,739.30,1960.67,753.06
Active Prefill Throughput Per User (tokens/sec/user),2.03,0.81,149.88,,,,,,1.92,,2.17,2.45,5.31,1.53
Active Total Throughput (tokens/sec),7039.42,24.11,24686.72,,,,,,7186.55,,8865.39,9671.38,12132.32,2058.84
Credit-to-Start Latency (ms),1.80,0.34,19.22,7386.21,0.43,0.69,0.78,0.94,1.24,2.17,3.42,3.84,10.87,1.72
Decode Duration (ms),48261.77,2739.23,712976.41,197680221.25,3880.36,5083.10,6341.68,9669.41,19659.98,69124.85,117572.22,166668.83,309261.99,64919.76
E2E Output Token Throughput (tokens/sec/user),16.23,0.85,90.66,66485.45,2.01,3.38,4.42,6.97,12.06,21.28,30.49,38.34,76.76,14.16
Effective Concurrency,456.23,0.00,512.00,,,,,,512.00,,512.00,512.00,512.00,135.35
Effective Decode Concurrency,190.94,0.00,267.00,,,,,,201.00,,231.00,238.00,257.00,46.67
Effective Decode Throughput (tokens/sec),6471.83,0.00,12331.28,,,,,,6454.29,,8449.50,9484.79,10916.46,1728.54
Effective Decode Throughput Per User (tokens/sec/user),36.42,0.00,329.91,,,,,,32.66,,43.70,73.26,91.90,14.39
Effective Latency (CO-aware) (ms),115335.98,4093.22,817513.49,472416188.79,9622.09,34627.37,50731.39,69973.06,100494.09,136510.19,195768.49,250733.00,397967.62,75443.51
Effective Prefill Concurrency,265.29,0.00,512.00,,,,,,304.00,,331.00,338.00,369.00,101.40
Effective Prefill Throughput (tokens/sec),567.54,0.00,24686.72,,,,,,587.17,,668.16,733.99,1905.47,743.78
Effective Prefill Throughput Per User (tokens/sec/user),1.90,0.00,149.88,,,,,,1.91,,2.16,2.32,5.18,1.56
Effective Total Throughput (tokens/sec),7039.37,0.00,24686.72,,,,,,7186.55,,8865.39,9671.38,12132.32,2058.91
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,368.21,39.00,1184.00,1508168.00,54.00,69.00,86.00,122.00,212.00,555.00,970.50,1033.00,1107.05,331.15
HTTP Chunks Sent,1.00,1.00,1.00,4096.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.21,0.00,21.52,873.96,0.00,0.00,0.00,0.00,0.00,0.00,0.24,1.05,4.30,1.16
HTTP Connection Overhead (ms),0.23,0.00,24.26,938.75,0.00,0.00,0.00,0.00,0.00,0.00,0.24,1.05,4.30,1.28
HTTP Connection Reused (ratio),0.88,0.00,1.00,3600.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33
HTTP Data Received (KB),159.47,17.99,509.45,653196.83,24.56,30.99,38.23,53.91,92.48,239.92,418.26,445.00,476.65,142.24
HTTP Data Sent (KB),0.62,0.28,1.52,2537.98,0.30,0.34,0.38,0.45,0.57,0.74,0.95,1.10,1.43,0.23
HTTP DNS Lookup (ms),0.02,0.00,4.72,64.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25
HTTP Duration (excl. conn) (ms),115334.12,4090.38,817512.25,472408542.48,9621.41,34626.67,50728.30,69972.10,100492.04,136509.35,195765.36,250732.00,397966.18,75443.59
HTTP Receiving (ms),48268.76,2803.54,712976.41,197708834.76,3880.37,5097.19,6364.09,9675.01,19683.72,69124.85,117572.22,166668.94,309261.99,64918.56
HTTP Sending (ms),0.35,0.06,21.64,1440.99,0.11,0.12,0.12,0.13,0.14,0.15,0.39,1.15,4.48,1.16
HTTP Total Time (ms),115334.35,4094.26,817512.25,472409481.22,9621.70,34627.72,50730.09,69972.10,100492.04,136509.35,195765.36,250732.00,397966.18,75443.45
HTTP Waiting (TTFB) (ms),67065.01,343.94,265586.66,274698266.73,909.55,12889.41,33469.41,47918.04,66199.07,87019.31,104810.43,112198.06,132326.16,29653.59
Input Sequence Length (tokens),143.48,50.00,403.00,587675.00,51.00,63.00,78.00,99.00,129.00,169.00,238.00,281.00,330.00,64.19
Inter Chunk Latency (ms),131.47,22.81,192959.66,197680221.25,57.79,62.21,66.21,71.32,75.05,78.20,80.58,82.34,86.31,1792.52
Inter Token Latency (ms),32.06,10.16,875.26,131335.92,11.30,12.74,13.49,14.86,16.68,21.41,58.14,106.78,288.79,54.76
Output Sequence Length (tokens),1637.08,229.00,4096.00,6705483.00,262.70,333.00,393.00,586.00,1015.00,2479.50,4096.00,4096.00,4096.00,1370.47
Output Token Count (tokens),185.28,1.00,519.00,625688.00,48.00,67.20,87.00,129.00,171.00,240.00,293.00,343.20,427.72,82.28
Output Token Throughput Per User (tokens/sec/user),53.84,1.14,98.42,220533.07,3.46,9.37,17.20,46.71,59.97,67.29,74.11,78.51,88.46,20.76
Prefill Throughput Per User (tokens/sec/user),7.94,0.35,438.52,32504.12,0.57,0.82,0.99,1.38,2.02,3.14,5.50,11.38,185.11,30.57
Reasoning Token Count (tokens),1484.32,104.00,4096.00,6079795.00,171.95,220.00,270.00,429.00,798.00,2218.00,4096.00,4096.00,4096.00,1417.42
Request Latency (ms),115327.20,4031.76,817512.30,472380205.12,9621.46,34626.73,50727.62,69955.45,100482.30,136509.41,195765.43,250678.58,397966.23,75444.78
Time to First Output Token (ms),98181.10,3268.98,814247.54,329593945.98,7444.02,25490.72,45463.15,62959.80,86582.49,114926.49,156808.35,207519.29,359456.26,64747.86
Time to First Token (ms),67065.43,344.19,265586.84,274699983.87,909.99,12890.31,33470.22,47918.24,66199.30,87019.53,104810.67,112198.26,132326.34,29653.28
Time to Second Token (ms),513.52,29.45,101799.61,2103390.25,54.15,59.96,62.30,68.55,73.71,77.25,79.70,82.01,13855.36,4046.99
Tokens In Flight (tokens),298870.78,0.00,374994.16,,,,,,316699.11,,344759.99,349708.28,359887.21,63456.60
Usage Completion Tokens (tokens),1637.08,229.00,4096.00,6705483.00,262.70,333.00,393.00,586.00,1015.00,2479.50,4096.00,4096.00,4096.00,1370.47
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),143.48,50.00,403.00,587675.00,51.00,63.00,78.00,99.00,129.00,169.00,238.00,281.00,330.00,64.19
Usage Reasoning Tokens (tokens),1484.32,104.00,4096.00,6079795.00,171.95,220.00,270.00,429.00,798.00,2218.00,4096.00,4096.00,4096.00,1417.42
Usage Total Tokens (tokens),1780.56,289.00,4499.00,7293158.00,339.00,426.00,489.00,707.00,1181.00,2639.75,4242.50,4273.00,4380.15,1389.38

Metric,Value
Benchmark Duration (sec),1035.46
Input Token Throughput (tokens/sec),567.54
Output Token Throughput (tokens/sec),6475.78
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),3.96
Total Input Sequence Length (tokens),587675.00
Total Output Sequence Length (tokens),6705483.00
Total Output Tokens (tokens),625688.00
Total Reasoning Tokens (tokens),6079795.00
Total Token Throughput (tokens/sec),7043.33
Total Usage Completion Tokens (tokens),6705483.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),587675.00
Total Usage Reasoning Tokens (tokens),6079795.00
Total Usage Total Tokens (tokens),7293158.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
