Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),1248.19,0.00,1977.06,,,,,,1493.91,,1624.56,1663.26,1746.28,481.04
Active Decode Throughput Per User (tokens/sec/user),94.42,0.00,268.52,,,,,,98.71,,107.02,113.39,129.81,22.20
Active Prefill Throughput (tokens/sec),342.40,81.67,1531.05,,,,,,275.94,,585.10,708.20,1531.05,227.94
Active Prefill Throughput Per User (tokens/sec/user),264.92,81.67,698.06,,,,,,231.28,,440.89,552.21,595.09,124.88
Active Total Throughput (tokens/sec),1352.83,85.24,2174.75,,,,,,1479.14,,1696.75,1800.95,2049.12,427.47
Credit-to-Start Latency (ms),1.51,0.64,4.88,193.36,0.65,0.67,0.74,0.88,1.07,1.66,3.40,3.71,3.98,0.98
Decode Duration (ms),17851.11,1969.90,50929.16,2284942.51,2371.58,3136.13,3933.91,5879.64,10970.95,24459.82,46650.06,48440.11,50681.49,15994.66
E2E Output Token Throughput (tokens/sec/user),89.22,67.23,103.92,11420.16,71.33,76.43,80.51,84.47,89.09,95.95,98.44,99.68,101.86,7.40
Effective Concurrency,13.93,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,4.26
Effective Decode Concurrency,13.44,0.00,16.00,,,,,,15.00,,16.00,16.00,16.00,4.24
Effective Decode Throughput (tokens/sec),1242.68,0.00,1977.06,,,,,,1491.73,,1624.00,1662.99,1746.28,487.05
Effective Decode Throughput Per User (tokens/sec/user),94.00,0.00,268.52,,,,,,98.69,,106.95,113.33,129.81,23.01
Effective Latency (CO-aware) (ms),18505.99,2897.49,51595.14,2368766.24,3119.09,3864.65,4687.57,6558.09,11561.15,24976.82,47173.03,48964.35,51304.52,15945.35
Effective Prefill Concurrency,0.49,0.00,16.00,,,,,,0.00,,1.00,2.00,3.00,1.35
Effective Prefill Throughput (tokens/sec),110.09,0.00,1531.05,,,,,,0.00,,369.60,511.11,860.63,205.62
Effective Prefill Throughput Per User (tokens/sec/user),85.18,0.00,698.06,,,,,,0.00,,298.84,391.40,585.10,142.57
Effective Total Throughput (tokens/sec),1352.78,0.00,2174.75,,,,,,1479.14,,1696.75,1800.95,2049.12,427.54
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,393.12,46.00,1120.00,50320.00,51.08,69.45,86.70,124.50,237.00,534.25,1031.60,1054.60,1083.00,356.17
HTTP Chunks Sent,1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),169.85,20.92,481.43,21740.34,23.18,31.05,38.41,54.50,102.72,231.16,443.01,452.89,467.20,152.83
HTTP Data Sent (KB),0.62,0.28,1.52,79.45,0.30,0.33,0.38,0.45,0.58,0.75,0.92,1.07,1.40,0.23
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),18504.41,2896.62,51591.37,2368564.62,3118.16,3863.57,4686.49,6556.25,11560.25,24975.47,47171.91,48962.42,51303.81,15945.29
HTTP Receiving (ms),17857.95,1969.89,50929.33,2285817.77,2371.58,3136.13,3947.01,5879.65,10970.96,24459.82,46650.06,48440.21,50681.56,15990.34
HTTP Sending (ms),0.15,0.11,0.28,18.56,0.11,0.12,0.12,0.13,0.14,0.15,0.18,0.21,0.25,0.03
HTTP Total Time (ms),18504.41,2896.62,51591.37,2368564.62,3118.16,3863.57,4686.49,6556.25,11560.25,24975.47,47171.91,48962.42,51303.81,15945.29
HTTP Waiting (TTFB) (ms),646.31,463.65,1138.53,82728.29,469.66,474.58,478.52,537.26,597.53,664.50,948.89,1137.67,1138.38,179.13
Input Sequence Length (tokens),146.27,50.00,403.00,18722.00,51.54,60.70,78.70,98.75,131.00,172.00,246.20,280.90,327.03,66.49
Inter Chunk Latency (ms),45.55,24.69,204.13,2284942.51,35.81,38.85,40.04,42.09,42.55,42.93,44.13,46.57,155.84,18.28
Inter Token Latency (ms),10.47,8.31,12.75,1340.12,8.85,9.07,9.39,9.88,10.46,10.95,11.60,11.93,12.43,0.86
Output Sequence Length (tokens),1651.98,236.00,4096.00,211453.00,238.00,332.40,394.00,562.75,1014.50,2351.75,4096.00,4096.00,4096.00,1404.02
Output Token Count (tokens),192.01,1.00,410.00,19585.00,48.06,59.20,99.10,127.00,184.50,246.75,292.80,363.80,400.96,87.54
Output Token Throughput Per User (tokens/sec/user),96.16,78.45,120.31,12308.52,80.44,83.82,86.18,91.34,95.60,101.26,106.49,110.27,113.06,7.92
Prefill Throughput Per User (tokens/sec/user),245.74,48.40,698.06,31454.89,63.33,84.09,106.18,154.54,217.35,301.83,433.17,540.83,630.41,135.63
Reasoning Token Count (tokens),1498.97,111.00,4096.00,191868.00,165.37,234.00,274.50,424.50,808.50,1979.25,4096.00,4096.00,4096.00,1459.17
Request Latency (ms),18497.64,2896.68,51591.27,2367698.45,3118.23,3863.66,4672.81,6556.35,11560.31,24975.53,47171.98,48962.48,51303.79,15949.59
Time to First Output Token (ms),9492.58,2175.33,45782.68,958750.74,2493.15,3019.59,3310.43,4817.74,7109.06,11722.35,17357.53,21731.88,36283.70,7181.36
Time to First Token (ms),646.53,463.87,1138.78,82755.94,469.87,474.81,478.75,537.48,597.73,664.73,949.18,1137.97,1138.68,179.15
Time to Second Token (ms),47.31,28.81,200.82,6055.82,34.71,38.79,39.25,39.75,40.23,41.21,42.27,44.24,189.91,31.98
Tokens In Flight (tokens),21477.68,0.00,34086.70,,,,,,23417.28,,29881.73,31114.92,32389.65,7796.77
Usage Completion Tokens (tokens),1651.98,236.00,4096.00,211453.00,238.00,332.40,394.00,562.75,1014.50,2351.75,4096.00,4096.00,4096.00,1404.02
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
