Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),1786.46,0.00,2730.21,,,,,,2085.34,,2273.91,2299.06,2422.69,694.34
Active Decode Throughput Per User (tokens/sec/user),137.64,0.00,301.01,,,,,,137.50,,144.62,146.53,155.93,6.77
Active Prefill Throughput (tokens/sec),216.86,38.80,1559.38,,,,,,151.01,,408.57,545.95,1559.38,231.75
Active Prefill Throughput Per User (tokens/sec/user),146.60,38.80,712.10,,,,,,120.32,,238.62,286.51,545.95,96.17
Active Total Throughput (tokens/sec),1847.60,117.63,2868.72,,,,,,2171.98,,2294.89,2310.63,2621.66,726.53
Credit-to-Start Latency (ms),1.38,0.64,3.83,176.93,0.68,0.73,0.79,0.94,1.19,1.62,2.37,2.62,3.12,0.64
Decode Duration (ms),13279.96,1524.61,36839.34,1699835.37,2145.15,2749.23,3909.32,5195.42,9583.57,18687.01,29394.56,30545.00,34533.35,9638.34
E2E Output Token Throughput (tokens/sec/user),131.76,85.61,160.89,16865.11,100.86,111.53,114.76,123.71,133.00,140.87,147.63,149.83,156.33,12.83
Effective Concurrency,13.42,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,5.11
Effective Decode Concurrency,12.92,0.00,16.00,,,,,,15.00,,16.00,16.00,16.00,5.04
Effective Decode Throughput (tokens/sec),1777.92,0.00,2730.21,,,,,,2084.17,,2273.69,2299.02,2419.37,703.55
Effective Decode Throughput Per User (tokens/sec/user),136.98,0.00,301.01,,,,,,137.47,,144.62,146.52,155.93,11.65
Effective Latency (CO-aware) (ms),13807.87,1976.21,37333.21,1767407.83,2583.81,3213.47,4363.50,5660.44,10078.57,19149.92,29947.53,31026.61,35087.73,9655.15
Effective Prefill Concurrency,0.50,0.00,16.00,,,,,,0.00,,1.00,2.00,3.00,1.36
Effective Prefill Throughput (tokens/sec),69.59,0.00,1559.38,,,,,,0.00,,208.59,314.38,712.10,165.78
Effective Prefill Throughput Per User (tokens/sec/user),47.04,0.00,712.10,,,,,,0.00,,156.43,204.49,408.57,87.47
Effective Total Throughput (tokens/sec),1847.51,0.00,2868.72,,,,,,2171.98,,2294.89,2310.63,2621.66,726.63
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,323.31,38.00,996.00,41384.00,53.08,66.70,95.40,126.25,232.50,451.25,712.40,744.65,870.83,236.47
HTTP Chunks Sent,1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),139.54,17.21,426.77,17861.03,23.95,29.77,41.96,54.99,100.52,194.87,306.16,321.04,373.34,101.20
HTTP Data Sent (KB),0.33,0.18,0.93,42.19,0.18,0.19,0.20,0.23,0.30,0.38,0.50,0.58,0.76,0.13
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),13806.42,1973.95,37332.13,1767221.24,2582.42,3212.08,4362.54,5659.09,10077.59,19147.79,29946.39,31025.16,35086.59,9655.17
HTTP Receiving (ms),13288.20,1524.62,36839.34,1700890.08,2157.86,2754.13,3921.91,5195.43,9604.69,18687.01,29394.57,30545.25,34533.40,9634.26
HTTP Sending (ms),0.16,0.12,0.30,20.35,0.12,0.13,0.13,0.13,0.15,0.17,0.20,0.23,0.29,0.03
HTTP Total Time (ms),13806.42,1973.95,37332.13,1767221.24,2582.42,3212.08,4362.54,5659.09,10077.59,19147.79,29946.39,31025.16,35086.59,9655.17
HTTP Waiting (TTFB) (ms),518.05,367.12,901.70,66310.81,367.60,407.04,409.84,449.30,492.25,537.63,765.85,817.23,817.70,120.66
Input Sequence Length (tokens),71.57,21.00,354.00,9161.00,24.00,28.70,31.70,39.00,57.50,87.25,117.30,161.90,265.95,50.62
Inter Chunk Latency (ms),41.23,24.30,84.87,1699835.37,30.41,37.73,39.84,41.12,41.45,41.71,42.29,43.74,46.18,2.61
Inter Token Latency (ms),7.19,5.95,9.38,920.91,6.04,6.23,6.46,6.69,7.15,7.53,8.21,8.68,9.05,0.70
Output Sequence Length (tokens),1829.53,169.00,4096.00,234180.00,296.10,400.05,553.30,762.50,1335.50,2670.50,4096.00,4096.00,4096.00,1275.83
Output Token Count (tokens),411.93,41.00,1038.00,45724.00,55.20,125.00,171.00,251.50,368.00,577.00,704.00,780.50,824.50,211.47
Output Token Throughput Per User (tokens/sec/user),140.23,106.57,168.18,17949.68,110.45,115.18,121.87,132.88,139.88,149.44,154.84,160.55,165.67,12.85
Prefill Throughput Per User (tokens/sec/user),141.50,25.70,712.10,18111.65,38.62,52.94,59.51,83.85,116.21,167.96,238.80,279.18,527.95,99.25
