Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),342.02,0.00,679.39,,,,,,354.61,,455.50,467.80,497.74,113.35
Active Decode Throughput Per User (tokens/sec/user),108.46,0.00,352.86,,,,,,111.68,,123.85,129.08,142.57,21.72
Active Prefill Throughput (tokens/sec),5478.97,3155.83,14276.97,,,,,,3779.99,,10443.89,10885.67,13378.45,2711.13
Active Prefill Throughput Per User (tokens/sec/user),3621.92,3155.83,3941.04,,,,,,3617.07,,3804.61,3859.11,3941.04,146.86
Active Total Throughput (tokens/sec),3319.48,117.59,14276.97,,,,,,3804.92,,7558.18,10580.56,13126.53,3284.32
Credit-to-Start Latency (ms),1.36,0.71,2.08,135.51,0.81,0.87,1.05,1.25,1.37,1.43,1.60,1.79,2.02,0.24
Decode Duration (ms),8527.23,2232.38,12085.47,852723.24,2556.52,4303.96,5381.21,8236.68,9036.05,9613.27,10319.27,10640.44,11852.50,1907.77
E2E Output Token Throughput (tokens/sec/user),84.73,48.16,107.46,8473.30,51.53,63.05,72.92,80.78,87.41,90.27,95.02,96.38,98.61,10.25
Effective Concurrency,3.93,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.38
Effective Decode Concurrency,3.10,0.00,4.00,,,,,,3.00,,4.00,4.00,4.00,0.98
Effective Decode Throughput (tokens/sec),336.21,0.00,679.39,,,,,,352.59,,455.14,467.50,496.93,120.76
Effective Decode Throughput Per User (tokens/sec/user),106.62,0.00,352.86,,,,,,111.51,,123.76,128.88,142.54,25.70
Effective Latency (CO-aware) (ms),10818.46,4450.47,14297.09,1081845.77,4875.79,6495.77,7547.18,10512.29,11357.78,11922.52,12658.91,12924.19,14020.24,1918.75
Effective Prefill Concurrency,0.83,0.00,4.00,,,,,,1.00,,2.00,3.00,4.00,0.96
Effective Prefill Throughput (tokens/sec),2983.24,0.00,14276.97,,,,,,3471.08,,7351.43,10457.09,13126.53,3383.41
Effective Prefill Throughput Per User (tokens/sec/user),1972.10,0.00,3941.04,,,,,,3416.62,,3752.61,3804.61,3908.39,1807.03
Effective Total Throughput (tokens/sec),3319.44,0.00,14276.97,,,,,,3804.92,,7558.18,10580.56,13126.53,3284.32
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,254.64,69.00,355.00,25464.00,78.90,129.95,164.20,247.75,270.50,287.25,306.00,317.05,348.07,55.93
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),110.39,31.17,152.01,11039.14,34.64,56.36,71.31,107.40,117.38,124.38,132.04,137.01,149.97,23.98
HTTP Data Sent (KB),35.06,32.10,37.37,3506.25,33.08,33.29,33.97,34.63,35.05,35.58,36.16,36.44,37.30,0.91
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),10817.03,4448.75,14296.14,1081702.93,4874.71,6493.81,7546.25,10510.66,11356.38,11921.09,12657.47,12922.92,14018.77,1918.76
HTTP Receiving (ms),8528.91,2232.39,12085.48,852891.04,2556.53,4303.97,5409.86,8236.69,9036.07,9613.28,10319.28,10640.44,11852.51,1906.83
HTTP Sending (ms),0.16,0.13,0.33,15.79,0.13,0.13,0.15,0.15,0.15,0.16,0.17,0.18,0.23,0.02
HTTP Total Time (ms),10817.03,4448.75,14296.14,1081702.93,4874.71,6493.81,7546.25,10510.66,11356.38,11921.09,12657.47,12922.92,14018.77,1918.76
HTTP Waiting (TTFB) (ms),2287.96,2081.44,2599.39,228796.09,2098.67,2130.64,2165.06,2201.30,2282.89,2346.33,2420.32,2519.99,2577.06,110.63
Input Sequence Length (tokens),8204.00,8204.00,8204.00,820400.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,0.00
Inter Chunk Latency (ms),33.63,21.33,199.48,852723.24,27.14,29.25,30.18,31.66,32.83,33.70,34.32,35.46,40.01,11.34
Inter Token Latency (ms),9.30,6.57,12.18,929.97,6.99,8.10,8.23,8.68,9.12,9.90,10.49,11.02,12.02,0.98
OSL Mismatch Diff % (%),-9.61,-77.05,0.00,-961.13,-70.67,-61.34,-45.93,-5.37,0.00,0.00,0.00,0.00,0.00,19.84
Output Sequence Length (tokens),925.58,235.00,1024.00,92558.00,300.34,395.90,553.70,969.00,1024.00,1024.00,1024.00,1024.00,1024.00,203.20
Output Token Count (tokens),227.75,4.00,989.00,11843.00,7.06,14.20,41.00,138.00,216.00,257.50,387.00,603.90,884.96,185.31
Output Token Throughput Per User (tokens/sec/user),108.71,82.08,152.30,10871.36,83.19,90.77,95.29,101.03,109.70,115.26,121.54,123.48,143.01,11.36
Prefill Throughput Per User (tokens/sec/user),3593.49,3155.83,3941.04,359349.29,3183.16,3255.31,3389.32,3496.15,3593.33,3726.48,3788.84,3850.12,3908.72,168.88
Reasoning Token Count (tokens),807.15,35.00,1024.00,80715.00,56.78,160.70,331.70,656.75,1010.00,1024.00,1024.00,1024.00,1024.00,294.84
Request Latency (ms),10815.44,4448.83,14296.22,1081543.59,4874.77,6493.89,7517.67,10510.75,11356.44,11921.17,12657.55,12923.00,14018.84,1919.74
Time to First Output Token (ms),8092.62,2802.31,12591.71,420816.17,2850.67,3011.42,4040.09,6218.84,8295.92,10299.31,11492.14,11906.51,12502.98,2807.89
Time to First Token (ms),2288.20,2081.68,2599.63,228820.35,2098.90,2130.84,2165.31,2201.54,2283.13,2346.58,2420.56,2520.24,2577.31,110.63
Time to Second Token (ms),25.72,21.33,30.31,2572.34,21.61,22.77,23.69,24.72,25.90,26.86,27.93,28.24,29.77,1.72
Tokens In Flight (tokens),33767.34,0.00,36440.38,,,,,,34326.07,,35245.90,35464.11,35811.54,3277.17
