Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),699.51,0.00,1095.30,,,,,,779.56,,862.94,881.29,942.04,224.28
Active Decode Throughput Per User (tokens/sec/user),98.77,0.00,293.73,,,,,,104.46,,114.05,125.27,140.96,26.10
Active Prefill Throughput (tokens/sec),1731.76,957.13,9831.00,,,,,,1342.17,,2652.43,3749.90,9831.00,1115.43
Active Prefill Throughput Per User (tokens/sec/user),1281.08,957.03,1564.75,,,,,,1283.49,,1420.46,1446.26,1475.33,103.10
Active Total Throughput (tokens/sec),1440.69,123.82,9831.00,,,,,,807.18,,2771.88,3180.33,4329.88,1062.37
Credit-to-Start Latency (ms),1.29,0.65,2.67,129.16,0.71,0.78,1.01,1.20,1.30,1.40,1.49,1.69,2.03,0.27
Decode Duration (ms),9868.24,3033.28,13722.34,986823.98,3686.45,6859.21,7752.65,8803.73,10272.76,11073.10,11605.36,12207.86,13262.33,1784.49
E2E Output Token Throughput (tokens/sec/user),91.31,58.49,130.53,9130.89,65.44,71.99,76.98,84.38,88.61,99.02,106.94,112.17,126.80,12.57
Effective Concurrency,7.68,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.35
Effective Decode Concurrency,7.09,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.51
Effective Decode Throughput (tokens/sec),696.10,0.00,1095.30,,,,,,779.01,,862.90,881.07,942.04,228.99
Effective Decode Throughput Per User (tokens/sec/user),98.29,0.00,293.73,,,,,,104.42,,113.99,125.01,140.96,26.93
Effective Latency (CO-aware) (ms),10686.92,4053.14,14805.21,1068692.46,4536.45,7681.77,8568.95,9656.86,11042.27,11864.51,12393.81,12973.48,14218.79,1779.71
Effective Prefill Concurrency,0.59,0.00,8.00,,,,,,0.00,,2.00,2.00,3.00,0.90
Effective Prefill Throughput (tokens/sec),744.56,0.00,9831.00,,,,,,0.00,,2198.89,2587.80,3851.16,1126.92
Effective Prefill Throughput Per User (tokens/sec/user),550.79,0.00,1564.75,,,,,,0.00,,1363.75,1410.26,1472.28,637.82
Effective Total Throughput (tokens/sec),1440.66,0.00,9831.00,,,,,,807.18,,2771.88,3180.33,4329.88,1062.38
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,261.22,80.00,368.00,26122.00,98.81,189.25,207.30,238.50,269.50,289.00,305.30,316.35,343.25,45.55
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),113.33,35.15,158.24,11333.34,43.40,82.31,91.47,103.58,117.06,125.13,132.04,135.99,147.80,19.38
HTTP Data Sent (KB),4.54,4.16,4.93,454.34,4.17,4.30,4.32,4.44,4.54,4.64,4.76,4.81,4.93,0.16
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),10685.56,4051.80,14804.31,1068556.21,4534.96,7680.96,8567.16,9655.53,11041.06,11863.50,12392.37,12972.03,14217.44,1779.73
HTTP Receiving (ms),9869.27,3033.29,13722.34,986927.36,3686.46,6889.80,7752.66,8803.74,10272.77,11073.11,11605.37,12207.87,13262.34,1784.05
HTTP Sending (ms),0.15,0.11,0.44,14.66,0.11,0.12,0.12,0.13,0.14,0.15,0.17,0.19,0.25,0.04
HTTP Total Time (ms),10685.56,4051.80,14804.31,1068556.21,4534.96,7680.96,8567.16,9655.53,11041.06,11863.50,12392.37,12972.03,14217.44,1779.73
HTTP Waiting (TTFB) (ms),816.14,661.89,1082.37,81614.18,676.15,703.38,720.35,754.18,798.11,868.98,911.35,958.04,1082.15,86.65
Input Sequence Length (tokens),1036.00,1036.00,1036.00,103600.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),37.93,19.78,198.53,986823.98,29.68,32.13,33.66,34.93,35.52,36.02,36.66,39.03,149.36,17.39
Inter Token Latency (ms),10.27,6.82,13.85,1027.24,7.14,8.19,8.46,9.34,10.46,10.99,11.98,12.55,13.42,1.36
OSL Mismatch Diff % (%),-5.32,-76.86,0.00,-531.54,-65.45,-45.24,-19.54,0.00,0.00,0.00,0.00,0.00,0.00,14.88
Output Sequence Length (tokens),969.57,237.00,1024.00,96957.00,353.82,560.70,823.90,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,152.35
Output Token Count (tokens),219.89,2.00,744.00,8356.00,13.84,40.80,79.00,142.00,210.00,290.50,332.00,355.85,606.36,129.76
Output Token Throughput Per User (tokens/sec/user),99.16,72.18,146.52,9915.53,74.53,79.65,83.49,91.00,95.63,107.10,118.18,122.03,140.11,13.89
Prefill Throughput Per User (tokens/sec/user),1282.54,956.93,1564.75,128254.39,957.13,1081.20,1136.49,1191.92,1297.74,1373.35,1437.72,1472.43,1531.73,128.64
Reasoning Token Count (tokens),886.01,95.00,1024.00,88601.00,144.50,279.65,537.20,837.75,1024.00,1024.00,1024.00,1024.00,1024.00,242.59
Request Latency (ms),10684.61,4051.86,14804.43,1068460.86,4535.03,7650.44,8567.26,9655.59,11041.14,11863.57,12392.45,12972.10,14217.50,1780.15
Time to First Output Token (ms),8009.60,2083.59,11918.40,304364.99,2271.12,2935.16,3957.05,5673.44,8852.79,9878.21,11409.91,11585.22,11805.06,2847.19
Time to First Token (ms),816.37,662.09,1082.63,81636.87,676.36,703.60,720.59,754.38,798.31,869.20,911.58,958.28,1082.41,86.66
Time to Second Token (ms),37.89,26.62,198.53,3788.98,27.34,29.82,30.36,32.39,32.98,33.77,35.33,37.26,198.42,28.27
Tokens In Flight (tokens),11457.18,0.00,15069.94,,,,,,11770.27,,13218.04,13607.94,14460.86,2163.05
Usage Completion Tokens (tokens),969.57,237.00,1024.00,96957.00,353.82,560.70,823.90,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,152.35
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,103600.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),886.01,95.00,1024.00,88601.00,144.50,279.65,537.20,837.75,1024.00,1024.00,1024.00,1024.00,1024.00,242.59
Usage Total Tokens (tokens),2005.57,1273.00,2060.00,200557.00,1389.82,1596.70,1859.90,2060.00,2060.00,2060.00,2060.00,2060.00,2060.00,152.35

Metric,Value
Benchmark Duration (sec),139.14
Input Token Throughput (tokens/sec),744.56
OSL Mismatch Count,15.00
Output Token Throughput (tokens/sec),696.82
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.72
Total Input Sequence Length (tokens),103600.00
Total Output Sequence Length (tokens),96957.00
Total Output Tokens (tokens),8356.00
Total Reasoning Tokens (tokens),88601.00
Total Token Throughput (tokens/sec),1441.37
Total Usage Completion Tokens (tokens),96957.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),103600.00
Total Usage Reasoning Tokens (tokens),88601.00
Total Usage Total Tokens (tokens),200557.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
