Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),3568.98,0.00,5950.07,,,,,,4527.93,,5036.74,5193.25,5361.98,1716.79
Active Decode Throughput Per User (tokens/sec/user),77.21,0.00,271.58,,,,,,77.13,,95.90,120.42,128.59,20.90
Active Prefill Throughput (tokens/sec),1366.21,31.20,9958.24,,,,,,306.58,,4304.88,5687.68,7850.27,1923.44
Active Prefill Throughput Per User (tokens/sec/user),453.54,31.20,1984.43,,,,,,112.97,,1269.33,1384.62,1806.05,532.34
Active Total Throughput (tokens/sec),4395.98,93.92,14384.32,,,,,,4437.74,,7671.82,9124.73,11731.86,2497.19
Credit-to-Start Latency (ms),1.38,0.50,4.30,706.51,0.60,0.69,0.76,0.92,1.19,1.54,2.37,2.82,3.74,0.68
Decode Duration (ms),15452.28,1991.33,61683.90,7911567.59,2666.69,3449.32,4227.30,7207.34,12329.16,18834.17,31126.02,43536.56,57484.95,12028.46
E2E Output Token Throughput (tokens/sec/user),70.22,35.57,112.54,35950.77,48.54,54.95,58.86,65.09,69.90,75.90,81.39,85.80,92.35,9.28
Effective Concurrency,51.66,0.00,64.00,,,,,,64.00,,64.00,64.00,64.00,22.39
Effective Decode Concurrency,49.60,0.00,64.00,,,,,,61.00,,64.00,64.00,64.00,21.81
Effective Decode Throughput (tokens/sec),3553.33,0.00,5950.07,,,,,,4523.05,,5036.23,5191.78,5361.98,1729.18
Effective Decode Throughput Per User (tokens/sec/user),76.87,0.00,271.58,,,,,,77.11,,95.88,119.79,128.59,21.47
Effective Latency (CO-aware) (ms),16106.31,2626.36,62588.34,8246432.45,3194.88,3993.70,4817.37,7790.68,13043.33,19470.91,31829.63,44196.20,58436.53,12075.19
Effective Prefill Concurrency,2.06,0.00,64.00,,,,,,1.00,,4.00,5.00,7.00,5.04
Effective Prefill Throughput (tokens/sec),842.47,0.00,9958.24,,,,,,114.45,,3387.30,4858.65,7190.51,1650.03
