Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),14402.29,0.00,19733.11,,,,,,15562.57,,16772.01,16993.36,17556.84,3272.68
Active Decode Throughput Per User (tokens/sec/user),60.45,0.00,367.02,,,,,,62.60,,67.26,76.36,100.32,11.59
Active Prefill Throughput (tokens/sec),657.02,2.55,18484.48,,,,,,629.63,,721.24,740.95,1325.21,816.62
Active Prefill Throughput Per User (tokens/sec/user),2.67,1.64,59.49,,,,,,2.54,,2.83,2.89,5.18,1.62
Active Total Throughput (tokens/sec),14986.39,32.87,18510.25,,,,,,15914.37,,16907.21,17219.93,17974.92,3293.31
Credit-to-Start Latency (ms),1.98,0.38,20.68,8117.00,0.44,0.55,0.83,1.15,1.61,2.55,3.33,3.72,7.50,1.50
Decode Duration (ms),32791.44,1132.64,123131.97,134313733.17,4800.99,7122.35,9344.01,14251.69,24792.53,50564.97,66671.46,72000.16,92093.20,22518.65
E2E Output Token Throughput (tokens/sec/user),29.59,2.50,75.41,121184.73,6.99,11.13,13.70,19.18,27.63,38.67,45.08,58.28,65.71,13.48
Effective Concurrency,463.50,0.00,512.00,,,,,,512.00,,512.00,512.00,512.00,128.16
Effective Decode Concurrency,246.02,0.00,299.00,,,,,,256.00,,277.00,280.00,292.00,56.36
Effective Decode Throughput (tokens/sec),14382.54,0.00,19733.11,,,,,,15546.75,,16771.95,16993.36,17556.84,3313.58
Effective Decode Throughput Per User (tokens/sec/user),60.37,0.00,367.02,,,,,,62.58,,67.25,76.36,100.32,11.80
Effective Latency (CO-aware) (ms),61827.53,5820.66,155725.11,253245559.38,12161.58,28950.36,36273.45,43923.03,55881.25,80256.57,97665.82,104973.43,126070.02,24819.71
Effective Prefill Concurrency,217.48,0.00,512.00,,,,,,248.00,,258.00,258.00,260.00,80.20
Effective Prefill Throughput (tokens/sec),603.69,0.00,18484.48,,,,,,621.53,,718.23,738.74,1325.21,803.08
Effective Prefill Throughput Per User (tokens/sec/user),2.45,0.00,59.49,,,,,,2.52,,2.82,2.88,5.18,1.71
Effective Total Throughput (tokens/sec),14986.23,0.00,18510.25,,,,,,15914.37,,16907.21,17219.93,17974.92,3293.65
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,412.93,17.00,1119.00,1691378.00,62.00,94.00,123.00,188.00,314.00,622.00,857.00,901.00,987.00,274.84
HTTP Chunks Sent,1.00,1.00,1.00,4096.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.19,0.00,20.84,772.19,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.47,4.71,1.13
HTTP Connection Overhead (ms),0.21,0.00,25.64,852.39,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.47,4.71,1.30
HTTP Connection Reused (ratio),0.88,0.00,1.00,3600.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33
HTTP Data Received (KB),176.83,8.30,479.42,724284.59,27.29,40.97,53.38,80.88,134.77,266.25,365.63,385.28,423.14,117.14
HTTP Data Sent (KB),0.35,0.18,1.95,1448.95,0.19,0.20,0.21,0.25,0.31,0.39,0.55,0.67,0.91,0.18
HTTP DNS Lookup (ms),0.02,0.00,6.11,80.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32
HTTP Duration (excl. conn) (ms),61825.48,5820.13,155722.61,253237170.05,12160.55,28947.23,36271.32,43921.17,55879.97,80254.92,97664.55,104970.41,126068.37,24819.61
HTTP Receiving (ms),32816.03,1132.65,123131.97,134414455.60,4867.36,7168.58,9389.78,14293.28,24821.28,50564.97,66671.47,72059.35,92093.20,22513.90
HTTP Sending (ms),0.33,0.06,21.00,1355.83,0.11,0.12,0.12,0.13,0.14,0.15,0.38,0.60,4.84,1.13
HTTP Total Time (ms),61825.69,5820.41,155722.61,253238022.44,12160.88,28947.23,36271.32,43921.17,55879.97,80254.92,97664.55,104970.41,126068.37,24819.46
HTTP Waiting (TTFB) (ms),29009.12,742.86,56481.32,118821358.62,954.98,1569.37,19931.48,26535.34,30343.08,34285.03,37764.68,39941.12,48172.47,9461.81
Input Sequence Length (tokens),80.53,18.00,768.00,329833.00,24.00,30.00,33.00,44.00,61.00,88.25,147.00,206.00,339.75,72.73
Inter Chunk Latency (ms),79.64,24.77,44871.83,134313733.17,60.36,68.33,69.98,71.35,72.77,81.95,83.21,84.31,87.86,328.54
Inter Token Latency (ms),17.36,11.20,159.51,71101.77,13.76,14.47,14.81,15.42,16.32,17.49,18.82,22.17,41.71,5.73
