Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),1272.25,0.00,1776.65,,,,,,1352.14,,1496.05,1524.04,1591.66,288.80
Active Decode Throughput Per User (tokens/sec/user),92.33,0.00,233.45,,,,,,91.92,,99.38,108.67,116.27,7.66
Active Prefill Throughput (tokens/sec),2246.62,252.02,11003.77,,,,,,1542.17,,3239.80,4443.72,11003.77,1481.84
Active Prefill Throughput Per User (tokens/sec/user),1367.46,252.02,1741.02,,,,,,1438.95,,1595.85,1631.90,1737.66,295.36
Active Total Throughput (tokens/sec),2595.89,92.91,11003.77,,,,,,2705.54,,4308.33,5184.46,7183.47,1539.54
Credit-to-Start Latency (ms),1.29,0.69,2.46,164.71,0.70,0.75,0.89,1.18,1.29,1.39,1.57,1.64,2.27,0.29
Decode Duration (ms),10729.55,3870.26,15417.69,1373382.70,4520.38,8046.41,8618.21,9775.61,10791.07,11948.30,13054.91,13448.21,14136.37,1854.43
E2E Output Token Throughput (tokens/sec/user),85.13,41.92,124.34,10896.11,47.83,62.49,67.65,77.38,86.49,94.59,100.52,103.71,112.96,13.52
Effective Concurrency,15.00,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,3.20
Effective Decode Concurrency,13.82,0.00,16.00,,,,,,15.00,,16.00,16.00,16.00,3.47
Effective Decode Throughput (tokens/sec),1261.13,0.00,1776.65,,,,,,1349.98,,1495.06,1523.77,1590.77,310.97
Effective Decode Throughput Per User (tokens/sec/user),91.52,0.00,233.45,,,,,,91.88,,99.28,108.42,116.27,11.49
Effective Latency (CO-aware) (ms),11646.64,5943.57,17915.64,1490769.85,6750.83,8805.04,9456.48,10483.40,11556.05,12757.92,13884.34,14472.26,17121.09,1942.36
Effective Prefill Concurrency,1.18,0.00,16.00,,,,,,1.00,,2.00,3.00,8.00,2.04
Effective Prefill Throughput (tokens/sec),1334.67,0.00,11003.77,,,,,,1364.67,,2980.39,4036.72,6049.01,1587.97
Effective Prefill Throughput Per User (tokens/sec/user),812.38,0.00,1741.02,,,,,,1287.98,,1538.69,1619.90,1726.95,709.06
Effective Total Throughput (tokens/sec),2595.81,0.00,11003.77,,,,,,2705.54,,4308.33,5184.46,7183.47,1539.59
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,267.98,94.00,384.00,34301.00,109.83,201.05,215.70,244.00,271.50,298.25,318.30,332.65,353.57,45.77
HTTP Chunks Sent,1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),116.20,41.19,164.50,14874.20,48.14,87.54,94.58,106.31,117.85,129.02,137.33,143.11,152.02,19.40
HTTP Data Sent (KB),4.52,4.12,4.95,579.09,4.18,4.29,4.33,4.43,4.51,4.63,4.71,4.78,4.88,0.15
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),11645.28,5942.22,17914.60,1490596.35,6750.01,8803.05,9455.43,10481.65,11554.82,12756.73,13882.81,14471.12,17120.10,1942.44
HTTP Receiving (ms),10730.80,3913.17,15417.70,1373542.40,4520.39,8046.42,8618.21,9775.62,10791.08,11948.31,13054.92,13448.23,14136.38,1852.20
HTTP Sending (ms),0.15,0.12,0.42,19.56,0.12,0.12,0.12,0.13,0.14,0.16,0.20,0.22,0.26,0.04
HTTP Total Time (ms),11645.28,5942.22,17914.60,1490596.35,6750.01,8803.05,9455.43,10481.65,11554.82,12756.73,13882.81,14471.12,17120.10,1942.44
HTTP Waiting (TTFB) (ms),914.33,594.52,4110.52,117034.39,595.16,634.27,636.97,677.20,718.95,796.55,980.22,3415.71,3777.54,702.49
Input Sequence Length (tokens),1036.00,1036.00,1036.00,132608.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),40.19,24.63,164.70,1373382.70,32.07,36.86,38.67,39.56,39.92,40.39,42.79,43.29,45.43,3.79
Inter Token Latency (ms),11.06,7.29,15.50,1415.14,8.10,8.82,9.26,9.88,10.82,12.08,13.09,13.82,15.30,1.58
OSL Mismatch Diff % (%),-4.31,-70.12,0.00,-551.07,-64.82,-41.19,-9.62,0.00,0.00,0.00,0.00,0.00,0.00,13.74
Output Sequence Length (tokens),979.91,306.00,1024.00,125429.00,360.28,602.25,925.50,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,140.72
Output Token Count (tokens),221.68,20.00,789.00,11749.00,23.64,41.20,53.60,137.00,195.00,279.00,390.60,447.00,652.24,140.62
Output Token Throughput Per User (tokens/sec/user),92.30,64.52,137.26,11813.95,65.35,72.37,76.39,82.75,92.44,101.17,108.02,113.35,123.52,13.15
Prefill Throughput Per User (tokens/sec/user),1355.48,252.02,1741.92,173501.09,274.23,303.28,1056.57,1300.28,1440.59,1529.31,1625.94,1632.81,1740.11,312.40
Reasoning Token Count (tokens),888.12,115.00,1024.00,113680.00,163.75,277.35,563.90,839.50,1024.00,1024.00,1024.00,1024.00,1024.00,232.66
Request Latency (ms),11644.11,5942.28,17914.69,1490446.58,6738.50,8803.13,9455.51,10481.74,11554.89,12756.82,13882.88,14471.20,17120.18,1944.22
Time to First Output Token (ms),9436.10,2870.30,15300.64,500113.41,3257.56,3927.48,5017.78,7217.69,10097.73,11474.65,12554.40,13924.13,14800.69,3046.92
Time to First Token (ms),914.56,594.75,4110.78,117063.88,595.37,634.49,637.17,677.43,719.15,796.75,980.53,3416.05,3777.87,702.51
Time to Second Token (ms),38.60,26.80,46.76,4941.15,28.47,33.37,35.45,38.34,38.73,39.17,41.79,42.71,44.29,2.67
Tokens In Flight (tokens),22397.84,0.00,27758.60,,,,,,23740.59,,25320.62,25775.50,26761.59,4713.51
Usage Completion Tokens (tokens),979.91,306.00,1024.00,125429.00,360.28,602.25,925.50,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,140.72
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,132608.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),888.12,115.00,1024.00,113680.00,163.75,277.35,563.90,839.50,1024.00,1024.00,1024.00,1024.00,1024.00,232.66
Usage Total Tokens (tokens),2015.91,1342.00,2060.00,258037.00,1396.28,1638.25,1961.50,2060.00,2060.00,2060.00,2060.00,2060.00,2060.00,140.72

Metric,Value
Benchmark Duration (sec),99.35
Input Token Throughput (tokens/sec),1334.67
OSL Mismatch Count,15.00
Output Token Throughput (tokens/sec),1262.42
Overall Usage Prompt Cache Read % (%),0.00
Request Count,128.00
Request Throughput (requests/sec),1.29
Total Input Sequence Length (tokens),132608.00
Total Output Sequence Length (tokens),125429.00
Total Output Tokens (tokens),11749.00
Total Reasoning Tokens (tokens),113680.00
Total Token Throughput (tokens/sec),2597.09
Total Usage Completion Tokens (tokens),125429.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),132608.00
Total Usage Reasoning Tokens (tokens),113680.00
Total Usage Total Tokens (tokens),258037.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
