Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),710.21,0.00,1445.55,,,,,,698.90,,942.16,1004.91,1089.48,208.75
Active Decode Throughput Per User (tokens/sec/user),102.60,0.00,285.30,,,,,,105.30,,128.46,131.52,148.87,19.15
Active Prefill Throughput (tokens/sec),1606.03,40.80,6919.09,,,,,,1602.67,,3110.40,3354.65,4692.89,1294.76
Active Prefill Throughput Per User (tokens/sec/user),1461.38,40.80,3759.95,,,,,,1517.64,,3055.43,3275.06,3759.95,1184.19
Active Total Throughput (tokens/sec),1079.38,77.66,7480.26,,,,,,754.60,,2728.36,3464.39,4364.64,930.32
Credit-to-Start Latency (ms),1.59,0.39,4.96,255.02,0.44,0.52,0.61,0.87,1.39,2.18,2.75,3.40,4.16,0.90
Decode Duration (ms),16626.89,1543.96,46635.24,2660302.14,1627.16,2436.38,3668.06,6883.75,15416.13,25474.93,32353.68,36086.47,42165.43,11118.43
E2E Output Token Throughput (tokens/sec/user),103.59,51.08,165.25,16574.99,55.38,64.79,72.62,79.84,99.85,125.07,140.23,149.62,160.08,26.64
Effective Concurrency,7.34,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.85
Effective Decode Concurrency,7.07,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.86
Effective Decode Throughput (tokens/sec),709.02,0.00,1445.55,,,,,,698.54,,942.04,1004.69,1089.48,210.58
Effective Decode Throughput Per User (tokens/sec/user),102.43,0.00,285.30,,,,,,105.23,,128.45,131.52,148.83,19.59
Effective Latency (CO-aware) (ms),17270.38,2026.03,47516.20,2763261.39,2286.89,3098.25,4165.24,7576.53,16052.53,26020.88,32915.24,36663.50,42673.92,11170.81
Effective Prefill Concurrency,0.27,0.00,8.00,,,,,,0.00,,1.00,1.00,2.00,0.60
Effective Prefill Throughput (tokens/sec),370.34,0.00,6919.09,,,,,,0.00,,2004.05,2820.11,3583.21,918.81
Effective Prefill Throughput Per User (tokens/sec/user),336.99,0.00,3759.95,,,,,,0.00,,1669.83,2727.23,3275.06,838.01
Effective Total Throughput (tokens/sec),1079.37,0.00,7480.26,,,,,,754.60,,2728.36,3464.39,4364.64,930.32
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,449.62,42.00,1261.00,71940.00,44.18,65.85,98.70,183.75,419.00,692.25,878.60,1050.25,1128.35,301.34
