Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),10752.67,0.00,18101.54,,,,,,13769.60,,14878.51,15167.84,15677.48,4497.48
Active Decode Throughput Per User (tokens/sec/user),54.00,0.00,318.99,,,,,,56.99,,69.94,80.49,141.05,20.37
Active Prefill Throughput (tokens/sec),220.72,2.01,1281.26,,,,,,196.91,,320.75,374.27,1173.28,168.43
Active Prefill Throughput Per User (tokens/sec/user),35.20,1.59,88.61,,,,,,37.33,,45.37,47.85,54.35,10.80
Active Total Throughput (tokens/sec),10917.10,3.82,14086.90,,,,,,12360.83,,12865.15,13258.78,13817.41,3438.03
Credit-to-Start Latency (ms),1.80,0.32,18.97,3687.74,0.50,0.76,0.84,1.05,1.37,2.26,3.54,3.79,4.75,1.17
Decode Duration (ms),33829.21,2787.80,117738.78,69282231.23,5305.02,7332.06,8759.17,12588.04,20615.03,50816.48,84271.77,89080.49,96474.06,27889.05
E2E Output Token Throughput (tokens/sec/user),47.46,9.91,118.39,97197.71,29.12,35.50,40.48,44.83,47.86,50.61,53.62,56.18,64.54,6.51
Effective Concurrency,226.18,0.00,256.00,,,,,,256.00,,256.00,256.00,256.00,69.64
Effective Decode Concurrency,216.75,0.00,256.00,,,,,,250.00,,253.00,254.00,255.00,73.67
Effective Decode Throughput (tokens/sec),10737.13,0.00,18101.54,,,,,,13758.68,,14877.18,15165.97,15661.43,4512.75
Effective Decode Throughput Per User (tokens/sec/user),53.92,0.00,318.99,,,,,,56.99,,69.92,80.48,141.05,20.45
Effective Latency (CO-aware) (ms),35322.04,3445.97,118369.86,72339535.37,6059.05,8342.17,9847.68,13780.14,22180.07,52269.17,85346.31,90843.80,97636.94,27953.22
Effective Prefill Concurrency,9.43,0.00,256.00,,,,,,5.00,,10.00,12.00,254.00,33.76
Effective Prefill Throughput (tokens/sec),179.59,0.00,1281.26,,,,,,171.43,,303.93,361.75,1161.79,174.56
Effective Prefill Throughput Per User (tokens/sec/user),28.64,0.00,88.61,,,,,,35.67,,44.57,47.05,53.25,16.82
Effective Total Throughput (tokens/sec),10916.72,0.00,14086.90,,,,,,12360.83,,12865.15,13258.78,13817.41,3438.58
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,415.34,47.00,1444.00,850625.00,65.47,91.00,108.00,152.00,251.00,624.25,1030.30,1073.00,1127.06,343.83
HTTP Chunks Sent,1.00,1.00,1.00,2048.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.18,0.00,7.30,374.19,0.00,0.00,0.00,0.00,0.00,0.00,0.30,1.17,3.78,0.73
HTTP Connection Overhead (ms),0.21,0.00,10.86,427.33,0.00,0.00,0.00,0.00,0.00,0.00,0.30,1.17,3.78,0.96
HTTP Connection Reused (ratio),0.88,0.00,1.00,1808.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.32
HTTP Data Received (KB),179.15,21.36,605.91,366901.52,29.23,40.29,47.52,66.33,108.70,268.87,442.87,461.68,486.05,147.37
HTTP Data Sent (KB),0.23,0.19,0.34,479.34,0.20,0.21,0.21,0.22,0.23,0.24,0.26,0.28,0.30,0.02
HTTP DNS Lookup (ms),0.03,0.00,3.75,53.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29
HTTP Duration (excl. conn) (ms),35320.17,3444.80,118367.78,72335717.21,6056.79,8340.42,9845.46,13777.88,22177.55,52267.64,85343.22,90842.40,97635.28,27953.20
HTTP Receiving (ms),33847.01,2820.31,117738.83,69318674.76,5323.91,7366.51,8783.29,12605.62,20625.67,50816.48,84271.78,89080.50,96474.06,27882.42
HTTP Sending (ms),0.32,0.06,7.59,661.26,0.11,0.11,0.12,0.12,0.14,0.15,0.45,1.29,3.91,0.74
HTTP Total Time (ms),35320.38,3444.80,118367.78,72336144.54,6056.79,8340.42,9845.46,13780.24,22177.55,52267.64,85343.22,90842.40,97640.10,27953.24
HTTP Waiting (TTFB) (ms),1472.84,449.91,19678.64,3016381.19,508.22,564.81,617.33,659.90,740.79,855.23,5812.23,6018.36,6404.17,2042.46
Input Sequence Length (tokens),28.04,20.00,59.00,57434.00,20.47,23.00,24.00,25.00,27.00,30.00,33.00,36.00,46.00,4.64
Inter Chunk Latency (ms),81.69,23.55,24181.27,69282231.23,52.05,60.78,65.82,68.73,70.82,72.94,138.65,155.21,181.12,111.83
Inter Token Latency (ms),20.00,6.92,99.05,40951.30,15.23,16.97,17.66,18.71,19.84,21.00,22.13,22.80,26.59,3.06
Output Sequence Length (tokens),1677.68,205.00,4096.00,3435895.00,288.00,400.35,464.00,661.00,1034.00,2493.00,4096.00,4096.00,4096.00,1349.68
Output Token Count (tokens),330.66,1.00,930.00,555175.00,95.00,125.00,159.00,216.50,301.00,422.00,545.00,626.00,800.20,154.28
Output Token Throughput Per User (tokens/sec/user),50.72,10.10,144.56,103879.92,37.61,43.86,45.19,47.62,50.41,53.45,56.61,58.91,65.66,5.73
Prefill Throughput Per User (tokens/sec/user),34.52,1.17,88.61,70700.04,3.62,4.32,4.99,30.73,36.47,42.43,48.54,52.86,65.61,14.11
Reasoning Token Count (tokens),1406.60,103.00,4096.00,2880720.00,130.00,182.05,239.70,364.25,670.00,2057.50,4096.00,4096.00,4096.00,1433.29
Request Latency (ms),35302.45,3412.41,118367.80,72299411.14,6037.49,8340.49,9823.47,13771.25,22141.39,52267.71,85343.15,90842.45,97635.39,27959.84
Time to First Output Token (ms),18503.73,2405.24,85391.91,31012245.06,3366.86,4380.16,5505.91,7988.03,12231.61,24217.14,41558.54,54386.37,71574.90,15642.40
Time to First Token (ms),1473.23,450.21,19678.82,3017179.91,508.44,565.14,617.55,660.12,740.97,855.43,5814.80,6018.85,6405.90,2042.90
Time to Second Token (ms),87.63,26.73,227.86,179471.03,62.24,65.06,66.01,67.42,69.76,72.47,192.34,198.89,212.35,44.07
Tokens In Flight (tokens),302494.07,0.00,458095.39,,,,,,345293.38,,383696.11,416766.69,449653.52,105215.57
Usage Completion Tokens (tokens),1677.68,205.00,4096.00,3435895.00,288.00,400.35,464.00,661.00,1034.00,2493.00,4096.00,4096.00,4096.00,1349.68
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),28.04,20.00,59.00,57434.00,20.47,23.00,24.00,25.00,27.00,30.00,33.00,36.00,46.00,4.64
Usage Reasoning Tokens (tokens),1406.60,103.00,4096.00,2880720.00,130.00,182.05,239.70,364.25,670.00,2057.50,4096.00,4096.00,4096.00,1433.29
Usage Total Tokens (tokens),1705.73,228.00,4147.00,3493329.00,312.00,424.40,492.00,692.00,1059.50,2524.50,4125.00,4127.65,4137.00,1350.82

Metric,Value
Benchmark Duration (sec),319.80
Input Token Throughput (tokens/sec),179.59
Output Token Throughput (tokens/sec),10743.53
Overall Usage Prompt Cache Read % (%),0.00
Request Count,2048.00
Request Throughput (requests/sec),6.40
