Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),420.23,0.00,945.16,,,,,,401.02,,548.84,584.07,665.14,95.52
Active Decode Throughput Per User (tokens/sec/user),114.91,0.00,351.86,,,,,,110.83,,144.99,155.72,174.71,22.69
Active Prefill Throughput (tokens/sec),1216.27,8.70,7593.61,,,,,,891.52,,2895.55,3080.57,3605.14,1176.08
Active Prefill Throughput Per User (tokens/sec/user),1116.52,8.70,3484.33,,,,,,544.58,,2811.82,3051.72,3216.59,1115.64
Active Total Throughput (tokens/sec),636.33,43.69,7593.61,,,,,,437.87,,1017.75,2501.42,3383.51,656.82
Credit-to-Start Latency (ms),1.59,0.37,4.83,254.12,0.42,0.55,0.62,0.85,1.40,2.17,2.78,3.29,3.85,0.88
Decode Duration (ms),14429.02,1401.73,50312.92,2308642.74,1573.94,2131.13,3392.29,5533.15,13672.51,21592.36,28112.43,30004.27,37801.98,9660.44
E2E Output Token Throughput (tokens/sec/user),114.26,57.53,177.34,18281.10,60.82,69.92,81.77,90.36,111.10,137.78,155.96,162.63,173.54,28.97
Effective Concurrency,3.90,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.41
Effective Decode Concurrency,3.69,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.62
Effective Decode Throughput (tokens/sec),419.58,0.00,945.16,,,,,,400.66,,548.82,583.96,665.14,96.85
Effective Decode Throughput Per User (tokens/sec/user),114.73,0.00,351.86,,,,,,110.78,,144.97,155.68,174.71,23.11
Effective Latency (CO-aware) (ms),15260.38,1864.53,51119.47,2441660.19,2151.48,2864.35,4259.19,6397.70,14463.31,22331.00,28776.64,30651.80,38484.19,9726.39
Effective Prefill Concurrency,0.21,0.00,4.00,,,,,,0.00,,1.00,1.00,2.00,0.50
Effective Prefill Throughput (tokens/sec),216.74,0.00,7593.61,,,,,,0.00,,668.99,2179.37,3065.05,680.53
Effective Prefill Throughput Per User (tokens/sec/user),198.97,0.00,3484.33,,,,,,0.00,,376.06,1964.34,2971.09,635.89
Effective Total Throughput (tokens/sec),636.32,0.00,7593.61,,,,,,437.87,,1017.75,2501.42,3383.51,656.82
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,436.27,42.00,1530.00,69803.00,48.31,65.85,101.70,166.75,410.00,660.00,852.30,925.85,1126.09,292.40
HTTP Chunks Sent,1.00,1.00,1.00,160.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,160.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),188.20,19.29,651.48,30111.29,21.87,29.96,45.13,73.03,176.03,282.30,365.07,396.03,483.19,125.14
