Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),1141.13,0.00,10069.38,,,,,,545.06,,2556.14,4162.51,8836.16,1599.96
Active Decode Throughput Per User (tokens/sec/user),62.90,0.00,281.26,,,,,,59.26,,108.44,126.05,128.35,30.94
Active Prefill Throughput (tokens/sec),3121.37,86.07,22778.25,,,,,,717.93,,13710.69,22257.68,22778.25,6216.62
Active Prefill Throughput Per User (tokens/sec/user),229.36,86.07,449.94,,,,,,224.03,,317.21,345.99,391.09,69.49
Active Total Throughput (tokens/sec),1184.29,44.20,22778.25,,,,,,732.72,,2125.82,4056.81,9492.29,1775.02
Credit-to-Start Latency (ms),1.68,0.57,18.03,275.95,0.59,0.64,0.67,0.85,1.33,1.98,2.52,2.98,10.48,1.78
Decode Duration (ms),60058.45,2408.64,534528.15,9849585.17,3341.65,4444.64,6140.87,8372.27,14477.15,36752.69,182100.84,429497.87,480235.93,116010.59
E2E Output Token Throughput (tokens/sec/user),67.57,17.51,83.87,11081.13,26.14,52.43,57.73,63.68,69.03,73.21,77.21,80.17,83.15,9.79
Effective Concurrency,18.66,0.00,128.00,,,,,,13.00,,33.00,60.00,128.00,22.08
Effective Decode Concurrency,18.41,0.00,128.00,,,,,,13.00,,33.00,58.00,126.00,21.36
Effective Decode Throughput (tokens/sec),1140.28,0.00,10069.38,,,,,,545.03,,2556.14,4162.51,8836.16,1599.66
Effective Decode Throughput Per User (tokens/sec/user),62.85,0.00,281.26,,,,,,58.85,,108.44,126.04,128.34,30.98
Effective Latency (CO-aware) (ms),60883.14,2961.59,535093.21,9984835.37,4190.24,5216.59,6945.75,9152.92,15423.69,37630.61,183173.23,430138.22,481129.23,115987.16
Effective Prefill Concurrency,0.25,0.00,128.00,,,,,,0.00,,0.00,0.00,2.00,4.85
Effective Prefill Throughput (tokens/sec),43.95,0.00,22778.25,,,,,,0.00,,0.00,0.00,500.46,824.29
Effective Prefill Throughput Per User (tokens/sec/user),3.23,0.00,449.94,,,,,,0.00,,0.00,0.00,177.02,28.26
Effective Total Throughput (tokens/sec),1184.23,0.00,22778.25,,,,,,732.72,,2125.82,4056.81,9492.29,1774.99
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,956.68,42.00,9056.00,156895.00,58.86,78.45,111.00,148.00,256.00,679.75,2979.00,4946.90,8587.04,1762.13
HTTP Chunks Sent,1.00,1.00,1.00,164.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.83,0.00,7.49,300.82,0.00,0.00,0.00,0.00,0.72,3.16,5.32,6.41,7.32,2.16
HTTP Connection Overhead (ms),2.35,0.00,13.68,386.04,0.00,0.00,0.00,0.00,0.72,3.16,5.32,11.51,13.34,3.51
HTTP Connection Reused (ratio),0.32,0.00,1.00,52.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),411.85,19.13,3890.46,67542.94,26.40,34.58,48.69,64.46,110.88,292.34,1283.81,2122.78,3695.35,757.58
HTTP Data Sent (KB),0.59,0.25,1.49,96.14,0.27,0.31,0.35,0.42,0.54,0.71,0.91,1.05,1.34,0.23
HTTP DNS Lookup (ms),0.52,0.00,6.19,85.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.99,6.02,1.59
HTTP Duration (excl. conn) (ms),60881.39,2959.42,535092.44,9984548.03,4186.22,5215.70,6944.73,9151.44,15422.30,37628.67,183172.27,430136.31,481128.31,115987.35
HTTP Receiving (ms),60062.81,2408.64,534528.15,9850301.09,3341.65,4495.04,6140.87,8372.27,14477.15,36752.72,182144.98,429500.30,480235.93,116009.87
HTTP Sending (ms),2.00,0.11,7.73,328.01,0.11,0.12,0.12,0.20,0.84,3.34,5.47,6.64,7.53,2.18
HTTP Total Time (ms),60883.74,2959.42,535092.44,9984934.07,4187.30,5217.63,6952.51,9154.48,15424.60,37630.80,183174.09,430136.85,481129.32,115986.75
HTTP Waiting (TTFB) (ms),816.58,370.43,1522.81,133918.93,389.27,500.29,552.63,606.44,887.33,892.08,1107.76,1108.06,1286.66,232.64
Input Sequence Length (tokens),143.41,50.00,403.00,23520.00,52.26,63.30,78.30,98.75,129.00,166.75,237.70,280.40,323.07,64.19
Inter Chunk Latency (ms),62.85,22.54,345011.10,9849585.17,29.89,35.71,36.39,43.62,48.99,55.04,59.15,91.09,95.09,1633.53
Inter Token Latency (ms),14.47,10.99,56.99,2372.69,11.32,11.81,12.11,12.79,13.61,14.82,15.61,16.47,38.18,4.63
Output Sequence Length (tokens),3721.65,195.00,33681.00,610350.00,240.95,299.90,437.30,628.75,1115.00,2533.25,11272.90,18788.85,33658.66,6821.14
Output Token Count (tokens),201.77,1.00,592.00,32485.00,51.60,73.00,91.00,128.00,179.00,250.00,344.00,388.00,561.80,108.30
Output Token Throughput Per User (tokens/sec/user),71.98,17.55,90.97,11805.07,26.19,60.71,64.05,67.48,73.46,78.16,82.59,84.69,88.37,10.29
Prefill Throughput Per User (tokens/sec/user),190.11,45.93,719.28,31177.57,51.69,71.48,86.15,123.89,164.14,233.31,298.04,382.92,566.00,105.42
Reasoning Token Count (tokens),3523.57,90.00,33681.00,577865.00,142.13,220.45,327.70,460.50,885.00,2390.50,10978.20,18238.80,33658.66,6808.33
Request Latency (ms),60877.10,2959.48,535092.51,9983844.57,4186.31,5165.38,6944.84,9151.50,15422.36,37628.72,183128.05,430133.92,481128.37,115988.06
Time to First Output Token (ms),50020.73,2404.26,533211.77,8003316.05,3276.04,4684.82,5936.86,7740.92,13024.61,34156.40,116108.85,269872.63,480385.14,101074.63
Time to First Token (ms),818.65,370.69,1525.27,134259.40,389.53,500.49,552.83,606.65,890.02,894.53,1111.95,1114.37,1293.11,234.10
Time to Second Token (ms),52.49,29.14,59.23,8608.44,30.06,41.68,43.32,51.82,52.57,58.28,58.78,58.94,59.18,6.08
Tokens In Flight (tokens),153341.76,0.00,233577.75,,,,,,178588.21,,209781.83,219796.60,230706.03,62418.27
Usage Completion Tokens (tokens),3721.65,195.00,33681.00,610350.00,240.95,299.90,437.30,628.75,1115.00,2533.25,11272.90,18788.85,33658.66,6821.14
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),143.41,50.00,403.00,23520.00,52.26,63.30,78.30,98.75,129.00,166.75,237.70,280.40,323.07,64.19
Usage Reasoning Tokens (tokens),3523.57,90.00,33681.00,577865.00,142.13,220.45,327.70,460.50,885.00,2390.50,10978.20,18238.80,33658.66,6808.33
Usage Total Tokens (tokens),3865.06,270.00,33792.00,633870.00,320.01,396.30,515.00,737.00,1335.50,2725.75,11448.90,18950.65,33792.00,6835.42

Metric,Value
Benchmark Duration (sec),535.09
Input Token Throughput (tokens/sec),43.95
Output Token Throughput (tokens/sec),1140.58
Overall Usage Prompt Cache Read % (%),0.00
Request Count,164.00
Request Throughput (requests/sec),0.31
Total Input Sequence Length (tokens),23520.00
Total Output Sequence Length (tokens),610350.00
Total Output Tokens (tokens),32485.00
Total Reasoning Tokens (tokens),577865.00
Total Token Throughput (tokens/sec),1184.54
Total Usage Completion Tokens (tokens),610350.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),23520.00
Total Usage Reasoning Tokens (tokens),577865.00
Total Usage Total Tokens (tokens),633870.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
