Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),399.82,0.00,757.54,,,,,,425.07,,488.24,506.57,540.66,100.21
Active Decode Throughput Per User (tokens/sec/user),106.99,0.00,285.19,,,,,,112.10,,125.92,132.34,139.49,22.02
Active Prefill Throughput (tokens/sec),103.61,8.33,518.82,,,,,,70.81,,235.40,358.15,499.45,99.22
Active Prefill Throughput Per User (tokens/sec/user),95.33,8.33,518.82,,,,,,69.16,,156.04,358.15,499.45,96.18
Active Total Throughput (tokens/sec),418.25,100.87,882.57,,,,,,435.76,,473.99,492.87,682.14,75.19
Credit-to-Start Latency (ms),1.74,0.64,7.89,174.40,0.67,0.75,0.80,1.05,1.48,2.18,2.96,3.35,4.29,1.01
Decode Duration (ms),13341.72,1832.70,38929.56,1334172.43,1967.35,2589.75,3807.59,6564.98,10006.13,19062.66,26820.81,29604.48,38860.53,9128.39
E2E Output Token Throughput (tokens/sec/user),103.55,54.94,132.99,10355.21,56.55,79.70,86.20,96.39,105.58,112.49,119.08,123.20,131.54,14.21
Effective Concurrency,3.93,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.42
Effective Decode Concurrency,3.72,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.61
Effective Decode Throughput (tokens/sec),398.88,0.00,757.54,,,,,,424.39,,488.21,506.54,540.66,101.95
Effective Decode Throughput Per User (tokens/sec/user),106.74,0.00,285.19,,,,,,112.08,,125.92,132.33,139.46,22.60
Effective Latency (CO-aware) (ms),14101.52,2530.29,39623.52,1410151.65,2676.85,3281.73,4655.05,7371.38,10603.41,20941.95,27425.72,31018.60,39376.21,9167.13
Effective Prefill Concurrency,0.21,0.00,4.00,,,,,,0.00,,1.00,1.00,2.00,0.47
Effective Prefill Throughput (tokens/sec),19.37,0.00,518.82,,,,,,0.00,,69.16,113.55,358.15,58.92
Effective Prefill Throughput Per User (tokens/sec/user),17.82,0.00,518.82,,,,,,0.00,,67.31,100.71,358.15,55.77
Effective Total Throughput (tokens/sec),418.24,0.00,882.57,,,,,,435.76,,473.99,492.87,682.14,75.20
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,380.70,53.00,1084.00,38070.00,53.00,74.85,102.90,189.50,288.50,549.50,751.40,843.45,1082.02,258.26
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),164.07,23.75,468.30,16406.92,23.80,33.47,44.64,82.38,124.75,236.77,322.49,361.41,465.31,110.64
HTTP Data Sent (KB),0.41,0.19,1.76,40.63,0.21,0.23,0.24,0.25,0.32,0.39,0.71,1.02,1.68,0.29
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),14099.69,2529.47,39622.28,1409969.44,2675.87,3280.47,4654.00,7370.63,10601.17,20940.68,27423.39,31017.71,39374.66,9166.97
HTTP Receiving (ms),13349.71,1832.71,38929.57,1334971.17,1967.36,2593.73,3807.60,6564.99,10006.14,19071.61,26820.98,29604.49,38860.54,9128.62
HTTP Sending (ms),0.16,0.12,0.70,16.32,0.12,0.12,0.12,0.13,0.15,0.16,0.17,0.25,0.52,0.08
HTTP Total Time (ms),14099.69,2529.47,39622.28,1409969.44,2675.87,3280.47,4654.00,7370.63,10601.17,20940.68,27423.39,31017.71,39374.66,9166.97
HTTP Waiting (TTFB) (ms),749.82,496.52,2893.88,74981.94,511.50,519.17,524.23,576.36,631.80,724.08,842.22,1938.91,2880.91,435.69
Input Sequence Length (tokens),69.57,24.00,361.00,6957.00,24.00,27.95,30.90,34.00,47.50,67.50,170.70,212.30,343.18,65.25
Inter Chunk Latency (ms),35.16,25.12,742.92,1334172.43,29.30,31.51,32.53,33.53,34.23,34.94,35.76,36.82,40.26,12.36
Inter Token Latency (ms),9.06,6.40,16.82,905.61,6.72,7.26,7.70,8.17,8.77,9.65,10.90,11.49,12.65,1.47
Output Sequence Length (tokens),1433.82,233.00,4096.00,143382.00,251.81,336.40,478.40,784.25,1121.50,1962.00,2649.70,3134.30,4096.00,925.32
Output Token Count (tokens),342.69,10.00,1850.00,33241.00,10.96,20.60,29.20,59.00,133.00,582.00,953.80,1113.20,1475.60,398.91
Output Token Throughput Per User (tokens/sec/user),112.93,59.45,156.19,11293.01,79.12,87.05,91.76,103.65,113.99,122.47,129.92,137.85,148.80,16.05
Prefill Throughput Per User (tokens/sec/user),102.85,8.33,518.82,10284.58,10.69,38.86,40.97,54.65,70.99,102.26,191.74,358.28,499.64,96.92
Reasoning Token Count (tokens),1101.41,149.00,4096.00,110141.00,207.41,258.50,324.80,632.75,875.50,1204.25,2028.10,2638.80,4096.00,836.53
Request Latency (ms),14091.79,2529.54,39622.36,1409179.42,2675.93,3251.53,4654.06,7370.70,10601.23,20905.41,27423.29,31017.78,39374.74,9166.84
Time to First Output Token (ms),9851.61,1918.79,37761.94,955606.55,2364.01,2941.46,3713.76,5998.69,8572.41,12355.10,16814.77,20965.62,30535.30,5912.22
Time to First Token (ms),750.07,496.70,2894.09,75006.99,512.25,519.40,524.43,576.57,632.04,724.28,842.43,1939.16,2881.15,435.68
Time to Second Token (ms),38.85,25.79,741.46,3885.32,29.40,30.41,30.72,31.43,31.72,32.21,32.73,33.32,43.51,70.62
Tokens In Flight (tokens),4057.54,0.00,10384.52,,,,,,3938.37,,6527.48,7375.31,8973.54,1909.82
Usage Completion Tokens (tokens),1433.82,233.00,4096.00,143382.00,251.81,336.40,478.40,784.25,1121.50,1962.00,2649.70,3134.30,4096.00,925.32
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),69.57,24.00,361.00,6957.00,24.00,27.95,30.90,34.00,47.50,67.50,170.70,212.30,343.18,65.25
