Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),414.58,0.00,763.11,,,,,,423.03,,499.70,520.46,587.19,73.49
Active Decode Throughput Per User (tokens/sec/user),113.55,0.00,329.03,,,,,,111.33,,129.83,135.98,149.69,12.34
Active Prefill Throughput (tokens/sec),1663.19,955.69,4024.44,,,,,,1517.07,,2764.81,3024.62,4024.44,582.17
Active Prefill Throughput Per User (tokens/sec/user),1452.81,955.69,1818.06,,,,,,1471.25,,1750.45,1760.16,1790.75,207.13
Active Total Throughput (tokens/sec),855.20,115.06,4109.85,,,,,,459.08,,1933.87,2096.39,3313.75,735.47
Credit-to-Start Latency (ms),1.24,0.60,2.52,124.04,0.75,0.83,0.93,1.08,1.20,1.33,1.48,1.57,2.44,0.29
Decode Duration (ms),8547.67,4556.09,12331.47,854766.57,4855.68,6115.14,6552.15,7356.31,8342.58,9716.27,10382.98,11284.52,12215.54,1590.54
E2E Output Token Throughput (tokens/sec/user),105.72,68.05,150.27,10571.53,75.78,79.56,84.35,95.33,104.05,117.23,129.68,135.42,149.22,17.21
Effective Concurrency,3.96,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.29
Effective Decode Concurrency,3.65,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.62
Effective Decode Throughput (tokens/sec),412.92,0.00,763.11,,,,,,422.82,,499.52,520.45,587.19,77.88
Effective Decode Throughput Per User (tokens/sec/user),113.09,0.00,329.03,,,,,,111.30,,129.77,135.94,149.69,14.25
Effective Latency (CO-aware) (ms),9272.95,5136.01,12948.90,927295.40,5530.94,6811.41,7247.08,8057.71,9081.23,10460.54,11000.09,12030.32,12897.03,1597.29
Effective Prefill Concurrency,0.31,0.00,4.00,,,,,,0.00,,1.00,1.00,2.00,0.57
Effective Prefill Throughput (tokens/sec),442.27,0.00,4024.44,,,,,,0.00,,1597.92,1759.62,3102.01,793.79
Effective Prefill Throughput Per User (tokens/sec/user),386.33,0.00,1818.06,,,,,,0.00,,1532.62,1662.85,1767.26,650.71
Effective Total Throughput (tokens/sec),855.19,0.00,4109.85,,,,,,459.08,,1933.87,2096.39,3313.75,735.47
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,264.44,140.00,386.00,26444.00,148.91,185.90,204.00,228.00,263.00,302.25,316.20,346.15,374.12,48.53
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),114.67,60.93,165.41,11467.31,64.65,81.95,88.42,99.77,114.20,130.31,136.59,149.06,160.45,20.54
HTTP Data Sent (KB),4.51,4.03,4.92,451.27,4.09,4.25,4.31,4.41,4.51,4.61,4.73,4.79,4.89,0.17
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),9271.64,5135.02,12947.33,927164.12,5529.99,6810.31,7245.58,8056.59,9079.70,10459.30,10998.59,12029.42,12896.12,1597.32
HTTP Receiving (ms),8548.64,4556.10,12331.47,854864.24,4886.68,6115.33,6552.16,7356.32,8342.58,9716.28,10382.99,11284.53,12215.54,1589.04
HTTP Sending (ms),0.15,0.11,0.41,14.89,0.12,0.12,0.12,0.13,0.15,0.15,0.16,0.19,0.40,0.04
HTTP Total Time (ms),9271.64,5135.02,12947.33,927164.12,5529.99,6810.31,7245.58,8056.59,9079.70,10459.30,10998.59,12029.42,12896.12,1597.32
