Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),2699.96,0.00,11932.20,,,,,,3704.37,,3999.32,4089.40,4258.79,1357.57
Active Decode Throughput Per User (tokens/sec/user),50.18,0.00,221.69,,,,,,68.83,,72.41,74.62,78.09,24.58
Active Prefill Throughput (tokens/sec),23814.94,49.66,125513.81,,,,,,23786.16,,24222.30,29861.42,61671.70,9138.51
Active Prefill Throughput Per User (tokens/sec/user),54.86,49.66,1162.62,,,,,,51.99,,52.85,65.49,131.78,15.45
Active Total Throughput (tokens/sec),26270.97,64.50,125513.81,,,,,,26499.27,,26927.53,32650.82,64439.11,9313.24
Credit-to-Start Latency (ms),1.68,0.58,21.89,6866.05,0.76,0.98,1.13,1.31,1.43,1.58,2.04,2.79,5.24,1.58
Decode Duration (ms),18712.74,1194.13,31665.85,76647387.48,4856.00,8835.69,13120.59,17706.84,19655.61,21123.50,22537.51,23578.72,25756.98,4199.54
E2E Output Token Throughput (tokens/sec/user),6.33,0.41,64.24,25915.81,1.49,2.59,3.93,5.44,5.70,5.93,6.34,10.96,33.20,4.94
Effective Concurrency,480.97,0.00,512.00,,,,,,512.00,,512.00,512.00,512.00,97.60
Effective Decode Concurrency,53.79,0.00,56.00,,,,,,55.00,,56.00,56.00,56.00,5.35
Effective Decode Throughput (tokens/sec),2695.10,0.00,11932.20,,,,,,3702.93,,3999.22,4089.17,4258.79,1361.17
Effective Decode Throughput Per User (tokens/sec/user),50.09,0.00,221.69,,,,,,68.82,,72.40,74.62,78.09,24.65
Effective Latency (CO-aware) (ms),167372.50,6643.78,202448.78,685557775.26,28769.42,85080.11,152318.75,169168.67,175840.76,181199.68,185808.19,188415.19,193734.90,31162.66
Effective Prefill Concurrency,427.18,0.00,512.00,,,,,,457.00,,459.00,460.00,468.00,96.08
Effective Prefill Throughput (tokens/sec),23575.79,0.00,125513.81,,,,,,23784.39,,24215.36,29861.42,61617.69,9397.45
Effective Prefill Throughput Per User (tokens/sec/user),54.31,0.00,1162.62,,,,,,51.98,,52.84,65.22,131.78,16.32
Effective Total Throughput (tokens/sec),26270.89,0.00,125513.81,,,,,,26499.27,,26927.53,32650.82,64439.11,9313.34
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,263.00,18.00,438.00,1077241.00,67.00,128.00,187.00,251.00,276.00,296.00,316.00,329.00,364.00,57.70
HTTP Chunks Sent,1.00,1.00,1.00,4096.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.35,0.00,21.10,1429.96,0.00,0.00,0.00,0.00,0.00,0.00,1.08,2.42,5.07,1.42
HTTP Connection Overhead (ms),0.37,0.00,21.10,1495.62,0.00,0.00,0.00,0.00,0.00,0.00,1.08,2.42,5.07,1.53
HTTP Connection Reused (ratio),0.88,0.00,1.00,3600.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33
HTTP Data Received (KB),113.90,8.87,186.49,466549.50,29.76,55.78,81.05,108.94,119.45,127.88,136.31,141.66,155.98,24.63
HTTP Data Sent (KB),35.05,31.82,37.63,143584.14,32.72,33.58,33.97,34.54,35.01,35.57,36.18,36.49,37.33,0.89
HTTP DNS Lookup (ms),0.02,0.00,5.23,65.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26
