Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),2711.29,0.00,7057.34,,,,,,2749.29,,5456.41,5920.02,6318.03,1785.93
Active Decode Throughput Per User (tokens/sec/user),77.24,0.00,365.63,,,,,,76.20,,84.00,88.64,98.96,8.29
Active Prefill Throughput (tokens/sec),3393.08,99.23,8975.29,,,,,,2901.64,,6326.07,6713.22,8731.06,1804.16
Active Prefill Throughput Per User (tokens/sec/user),2248.87,80.67,3528.81,,,,,,2391.87,,3356.61,3500.32,3528.81,804.63
Active Total Throughput (tokens/sec),4139.56,59.33,12101.19,,,,,,3940.20,,8513.47,9022.90,11361.85,3135.56
Credit-to-Start Latency (ms),1.84,0.37,5.77,294.82,0.43,0.54,0.73,1.03,1.80,2.49,3.09,3.63,4.04,0.97
Decode Duration (ms),22371.48,1690.41,58695.73,3579437.23,2071.99,3304.23,4918.34,9326.67,22263.27,31916.23,43468.10,48567.33,54429.32,14300.57
E2E Output Token Throughput (tokens/sec/user),76.10,35.02,143.11,12175.88,36.32,50.40,54.51,60.35,73.74,90.87,103.34,109.30,124.21,20.46
Effective Concurrency,37.57,0.00,80.00,,,,,,40.00,,76.00,79.00,80.00,25.13
Effective Decode Concurrency,36.38,0.00,80.00,,,,,,38.00,,74.00,78.00,80.00,24.53
Effective Decode Throughput (tokens/sec),2701.24,0.00,7057.34,,,,,,2744.58,,5456.41,5920.02,6318.03,1790.22
Effective Decode Throughput Per User (tokens/sec/user),76.95,0.00,365.63,,,,,,76.19,,84.00,88.63,98.92,9.51
Effective Latency (CO-aware) (ms),23107.66,2249.43,59358.20,3697225.33,2783.62,3971.36,5444.47,10104.75,22922.54,32857.10,44212.42,49188.91,55209.43,14335.85
Effective Prefill Concurrency,1.18,0.00,80.00,,,,,,0.00,,2.00,2.00,5.00,6.50
Effective Prefill Throughput (tokens/sec),1437.99,0.00,8975.29,,,,,,0.00,,4800.48,5655.97,7662.37,2047.16
Effective Prefill Throughput Per User (tokens/sec/user),953.07,0.00,3528.81,,,,,,0.00,,2830.38,3286.19,3528.81,1228.56
Effective Total Throughput (tokens/sec),4139.23,0.00,12101.19,,,,,,3940.20,,8481.90,9022.90,11361.85,3135.66
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,493.76,37.00,1408.00,79001.00,45.49,70.90,105.90,201.75,481.00,707.75,950.00,1075.00,1233.08,322.34
HTTP Chunks Sent,1.00,1.00,1.00,160.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.78,0.00,4.85,125.53,0.00,0.00,0.00,0.00,0.00,1.35,2.73,4.16,4.63,1.33
HTTP Connection Overhead (ms),1.11,0.00,8.49,177.33,0.00,0.00,0.00,0.00,0.00,1.35,3.02,7.37,8.19,2.23
HTTP Connection Reused (ratio),0.60,0.00,1.00,96.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.49
HTTP Data Received (KB),212.11,17.04,600.30,33938.24,20.75,31.54,46.26,87.02,206.70,305.05,410.36,456.16,527.22,137.59
HTTP Data Sent (KB),3.72,0.19,18.36,595.20,0.22,0.24,0.26,0.34,1.40,6.46,10.40,12.11,16.64,4.45
HTTP DNS Lookup (ms),0.32,0.00,3.64,51.80,0.00,0.00,0.00,0.00,0.00,0.00,0.28,3.21,3.60,0.97
HTTP Duration (excl. conn) (ms),23105.74,2248.92,59355.23,3696918.72,2782.37,3969.96,5443.78,10103.14,22920.61,32853.53,44211.24,49187.92,55207.63,14335.64
HTTP Receiving (ms),22379.05,1690.42,58695.77,3580648.26,2071.99,3304.24,4918.34,9338.04,22286.22,31950.71,43510.39,48569.65,54429.33,14300.89
HTTP Sending (ms),0.96,0.12,5.07,153.50,0.13,0.13,0.14,0.15,0.19,1.45,2.91,4.39,4.86,1.35
