Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),912.33,0.00,2269.36,,,,,,804.60,,1756.88,1917.76,2017.14,376.67
Active Decode Throughput Per User (tokens/sec/user),38.86,0.00,272.49,,,,,,31.07,,81.07,84.13,98.71,20.38
Active Prefill Throughput (tokens/sec),8213.46,220.43,52437.00,,,,,,7159.47,,14129.27,16889.38,49086.05,6581.64
Active Prefill Throughput Per User (tokens/sec/user),1271.51,220.43,2577.62,,,,,,1303.78,,1933.85,2123.85,2369.89,496.63
Active Total Throughput (tokens/sec),8669.29,29.01,52437.00,,,,,,7669.60,,15103.67,18340.87,33825.50,6640.81
Credit-to-Start Latency (ms),1.48,0.76,19.51,378.42,0.82,0.94,1.05,1.22,1.34,1.44,1.63,2.36,3.04,1.26
Decode Duration (ms),26268.73,6844.64,62135.65,6724794.05,8361.67,11624.57,13938.42,18823.07,24796.90,30841.46,40769.63,44536.15,54018.66,10137.91
E2E Output Token Throughput (tokens/sec/user),31.82,12.18,64.35,8145.62,12.97,17.05,19.98,24.59,30.53,38.12,44.63,50.90,58.71,10.13
Effective Concurrency,30.71,0.00,32.00,,,,,,32.00,,32.00,32.00,32.00,4.93
Effective Decode Concurrency,24.87,0.00,30.00,,,,,,26.00,,29.00,29.00,30.00,5.14
Effective Decode Throughput (tokens/sec),904.06,0.00,2269.36,,,,,,803.69,,1751.09,1915.93,2017.14,384.80
Effective Decode Throughput Per User (tokens/sec/user),38.51,0.00,272.49,,,,,,31.02,,80.91,84.11,98.71,20.62
Effective Latency (CO-aware) (ms),32448.76,10888.28,68829.48,8306882.11,14930.76,17776.73,20139.87,25376.80,31184.63,38533.02,45501.18,50871.99,64283.43,10365.93
Effective Prefill Concurrency,5.85,0.00,32.00,,,,,,5.00,,9.00,10.00,26.00,4.04
Effective Prefill Throughput (tokens/sec),7765.13,0.00,52437.00,,,,,,6892.22,,14124.19,16889.38,33566.96,6665.94
Effective Prefill Throughput Per User (tokens/sec/user),1202.10,0.00,2577.62,,,,,,1260.44,,1888.17,2113.29,2369.89,562.68
Effective Total Throughput (tokens/sec),8669.19,0.00,52437.00,,,,,,7669.60,,15103.67,18340.87,33825.50,6640.84
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,275.04,93.00,531.00,70409.00,111.55,161.50,206.00,247.75,276.00,310.00,338.50,355.25,402.45,58.65
HTTP Chunks Sent,1.00,1.00,1.00,256.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.24,0.00,4.27,61.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.61,4.02,0.93
HTTP Connection Overhead (ms),0.45,0.00,8.00,114.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.62,7.53,1.74
HTTP Connection Reused (ratio),0.94,0.00,1.00,240.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.24
HTTP Data Received (KB),118.97,40.98,223.80,30455.79,48.59,69.91,89.83,107.98,119.56,133.60,145.67,152.62,172.21,24.83
HTTP Data Sent (KB),35.11,31.83,37.58,8988.47,32.36,33.58,34.06,34.66,35.12,35.54,36.24,36.63,37.37,0.91
HTTP DNS Lookup (ms),0.21,0.00,3.73,53.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.02,3.51,0.81
HTTP Duration (excl. conn) (ms),32447.21,10886.61,68827.91,8306485.51,14929.30,17775.56,20138.48,25375.69,31183.21,38531.65,45498.94,50870.63,64282.15,10365.89
HTTP Receiving (ms),26271.82,6844.64,62135.66,6725586.02,8361.67,11624.58,13938.43,18823.08,24796.90,30841.47,40769.65,44536.15,54018.66,10136.50
HTTP Sending (ms),0.40,0.11,4.63,102.84,0.12,0.12,0.12,0.13,0.14,0.16,0.22,4.00,4.38,0.98
HTTP Total Time (ms),32447.66,10886.61,68835.28,8306600.08,14929.30,17775.56,20138.48,25375.69,31183.21,38531.65,45498.94,50870.63,64282.15,10366.36
HTTP Waiting (TTFB) (ms),6174.99,2169.21,39202.92,1580796.65,2297.47,2339.52,2388.64,2547.67,4455.83,7923.06,12066.05,15347.69,24847.15,5079.30
Input Sequence Length (tokens),8204.02,8204.00,8205.00,2100229.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8205.00,0.14
Inter Chunk Latency (ms),95.87,20.54,28943.50,6724794.05,38.39,42.61,43.11,44.37,91.11,93.05,94.93,96.19,98.99,492.98
Inter Token Latency (ms),28.12,9.71,76.21,7198.69,11.36,13.63,16.67,21.04,26.03,32.39,42.77,49.46,70.50,11.54
OSL Mismatch Diff % (%),-6.62,-70.41,0.00,-1696.00,-68.34,-54.54,-28.03,0.00,0.00,0.00,0.00,0.00,0.00,16.73
Output Sequence Length (tokens),956.16,303.00,1024.00,244777.00,324.20,465.50,737.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,171.30
Output Token Count (tokens),228.14,7.00,985.00,26236.00,13.28,47.70,91.60,158.50,209.00,285.50,355.80,440.90,553.58,130.85
Output Token Throughput Per User (tokens/sec/user),41.01,13.12,102.95,10499.40,14.19,20.22,23.38,30.88,38.41,47.52,59.99,73.35,88.00,15.46
Prefill Throughput Per User (tokens/sec/user),1987.72,209.25,3781.64,508855.57,363.74,534.63,680.00,1035.43,1841.14,3219.96,3434.30,3506.38,3570.84,1050.10
Reasoning Token Count (tokens),853.68,39.00,1024.00,218541.00,88.35,199.00,486.50,738.75,1024.00,1024.00,1024.00,1024.00,1024.00,256.88
Request Latency (ms),32444.20,10886.68,68828.08,8305714.20,14929.37,17775.62,20138.54,25375.76,31183.27,38531.72,45499.02,50870.69,64282.22,10367.60
Time to First Output Token (ms),25859.52,3563.62,58081.80,2973845.27,5728.82,10286.62,12706.30,17661.48,25205.64,32072.49,39823.84,44265.02,56451.48,10950.64
Time to First Token (ms),6175.47,2169.43,39207.41,1580920.15,2297.65,2339.74,2388.84,2547.86,4456.07,7923.44,12066.25,15347.89,24849.28,5079.68
Time to Second Token (ms),72.59,20.54,133.94,18583.22,26.04,37.27,38.09,39.74,86.33,88.21,89.73,91.44,93.15,23.42
Tokens In Flight (tokens),262374.60,0.00,277197.48,,,,,,273179.04,,275320.96,275905.18,276639.47,41457.31
Usage Completion Tokens (tokens),956.16,303.00,1024.00,244777.00,324.20,465.50,737.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,171.30
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),8204.02,8204.00,8205.00,2100229.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8205.00,0.14
Usage Reasoning Tokens (tokens),853.68,39.00,1024.00,218541.00,88.35,199.00,486.50,738.75,1024.00,1024.00,1024.00,1024.00,1024.00,256.88
Usage Total Tokens (tokens),9160.18,8507.00,9229.00,2345006.00,8528.20,8669.50,8941.00,9228.00,9228.00,9228.00,9228.00,9228.00,9229.00,171.31

Metric,Value
Benchmark Duration (sec),270.47
Input Token Throughput (tokens/sec),7765.13
OSL Mismatch Count,48.00
Output Token Throughput (tokens/sec),905.01
Overall Usage Prompt Cache Read % (%),0.00
Request Count,256.00
Request Throughput (requests/sec),0.95
Total Input Sequence Length (tokens),2100229.00
Total Output Sequence Length (tokens),244777.00
Total Output Tokens (tokens),26236.00
Total Reasoning Tokens (tokens),218541.00
Total Token Throughput (tokens/sec),8670.14
Total Usage Completion Tokens (tokens),244777.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),2100229.00
Total Usage Reasoning Tokens (tokens),218541.00
Total Usage Total Tokens (tokens),2345006.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
