Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),441.63,0.00,746.99,,,,,,482.33,,518.31,530.23,564.92,115.67
Active Decode Throughput Per User (tokens/sec/user),120.39,0.00,292.39,,,,,,123.35,,135.71,139.97,145.87,21.34
Active Prefill Throughput (tokens/sec),255.17,65.69,710.53,,,,,,225.36,,449.79,538.93,604.93,127.01
Active Prefill Throughput Per User (tokens/sec/user),229.61,65.69,575.25,,,,,,204.39,,387.35,432.57,575.25,102.86
Active Total Throughput (tokens/sec),482.50,109.18,933.76,,,,,,485.21,,550.48,624.83,836.27,101.52
Credit-to-Start Latency (ms),1.44,0.60,3.82,143.61,0.62,0.72,0.74,0.84,1.14,1.54,2.99,3.37,3.76,0.84
Decode Duration (ms),12096.18,1629.11,38548.14,1209618.31,1808.45,2339.75,2908.73,4156.37,8362.61,14244.71,33664.78,36585.09,37549.61,10702.28
E2E Output Token Throughput (tokens/sec/user),114.33,85.44,134.18,11433.20,94.20,101.68,104.67,109.10,115.23,119.70,123.89,126.74,130.03,8.00
Effective Concurrency,3.84,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.65
Effective Decode Concurrency,3.66,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.76
Effective Decode Throughput (tokens/sec),440.68,0.00,746.99,,,,,,482.27,,518.28,530.19,564.92,117.34
Effective Decode Throughput Per User (tokens/sec/user),120.13,0.00,292.39,,,,,,123.33,,135.64,139.97,145.76,22.04
Effective Latency (CO-aware) (ms),12717.94,2146.00,39049.16,1271793.99,2440.68,3019.43,3526.94,4761.51,9027.84,14800.44,34222.14,37155.11,38321.93,10695.43
Effective Prefill Concurrency,0.19,0.00,4.00,,,,,,0.00,,1.00,1.00,2.00,0.46
Effective Prefill Throughput (tokens/sec),41.81,0.00,710.53,,,,,,0.00,,195.29,288.24,520.31,107.54
Effective Prefill Throughput Per User (tokens/sec/user),37.62,0.00,575.25,,,,,,0.00,,187.45,253.52,432.57,94.64
Effective Total Throughput (tokens/sec),482.50,0.00,933.76,,,,,,485.21,,550.48,624.83,836.27,101.54
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,344.46,47.00,1102.00,34446.00,49.97,66.95,83.90,117.25,235.00,400.00,964.40,1037.00,1080.22,305.49
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),148.89,21.32,474.46,14888.65,22.77,29.92,37.32,51.46,102.06,172.69,413.62,444.76,465.62,130.96
HTTP Data Sent (KB),0.59,0.28,1.43,58.99,0.30,0.33,0.35,0.43,0.55,0.66,0.87,1.01,1.34,0.22
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),12716.44,2145.11,39048.11,1271644.10,2436.99,3018.08,3525.64,4760.51,9026.13,14799.48,34218.50,37151.84,38320.80,10695.33
HTTP Receiving (ms),12100.96,1664.33,38548.15,1210095.58,1808.81,2339.76,2938.72,4156.37,8362.62,14244.71,33664.88,36585.11,37549.62,10700.34
HTTP Sending (ms),0.14,0.11,0.17,13.67,0.11,0.12,0.12,0.12,0.14,0.15,0.15,0.16,0.17,0.01
HTTP Total Time (ms),12716.44,2145.11,39048.11,1271644.10,2436.99,3018.08,3525.64,4760.51,9026.13,14799.48,34218.50,37151.84,38320.80,10695.33
HTTP Waiting (TTFB) (ms),615.35,480.63,914.19,61534.85,489.48,504.20,520.77,550.07,608.66,671.50,706.90,742.30,913.44,84.42
Input Sequence Length (tokens),138.36,50.00,330.00,13836.00,50.99,59.00,76.30,95.00,128.00,164.00,219.90,283.75,319.11,63.56
Inter Chunk Latency (ms),35.24,24.29,200.92,1209618.31,29.27,31.15,32.72,33.79,34.33,34.85,35.60,37.10,40.85,10.91
Inter Token Latency (ms),8.02,6.68,10.49,802.38,6.84,7.09,7.15,7.60,7.97,8.42,8.91,9.02,9.42,0.64
Output Sequence Length (tokens),1459.18,236.00,4096.00,145918.00,238.97,323.30,374.50,517.00,1040.00,1777.25,4096.00,4096.00,4096.00,1207.73
Output Token Count (tokens),192.51,48.00,429.00,17133.00,53.28,68.60,98.60,130.00,176.00,248.00,298.80,337.20,425.48,84.37
Output Token Throughput Per User (tokens/sec/user),125.40,95.30,149.64,12539.58,106.12,110.82,112.23,118.79,125.51,131.58,139.96,141.12,146.13,9.73
Prefill Throughput Per User (tokens/sec/user),227.82,65.69,575.25,22781.89,74.87,99.83,108.82,157.15,202.93,276.94,388.64,448.31,520.86,105.06
Reasoning Token Count (tokens),1287.85,112.00,4096.00,128785.00,156.55,239.65,265.30,344.00,853.00,1549.50,4096.00,4096.00,4096.00,1234.03
Request Latency (ms),12711.74,2109.96,39048.17,1271173.72,2436.70,3018.15,3525.70,4760.57,9008.84,14799.54,34218.47,37151.90,38320.86,10697.27
Time to First Output Token (ms),8543.52,1410.65,33535.69,760372.95,1913.49,2311.10,2621.97,3296.54,7331.72,10498.97,16419.97,23476.35,30216.02,6764.01
Time to First Token (ms),615.55,480.85,914.42,61555.41,489.66,504.42,520.95,550.27,608.85,671.70,707.08,742.52,913.68,84.42
