Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),1436.33,0.00,2020.77,,,,,,1552.65,,1675.75,1694.75,1783.62,325.44
Active Decode Throughput Per User (tokens/sec/user),102.81,0.00,318.13,,,,,,100.96,,108.40,120.74,139.81,8.66
Active Prefill Throughput (tokens/sec),80.57,37.66,787.44,,,,,,59.12,,123.67,150.52,735.44,85.60
Active Prefill Throughput Per User (tokens/sec/user),57.93,37.66,96.33,,,,,,54.21,,74.51,79.84,89.78,11.28
Active Total Throughput (tokens/sec),1455.44,42.80,1727.70,,,,,,1576.74,,1668.87,1679.26,1693.42,334.22
Credit-to-Start Latency (ms),1.64,0.58,19.21,209.72,0.60,0.74,0.78,0.91,1.09,1.69,3.42,3.77,4.25,1.81
Decode Duration (ms),16815.86,1712.95,46069.49,2152429.88,2344.69,3404.99,4947.22,6456.81,10628.68,24930.26,41400.70,44467.83,45377.96,13709.12
E2E Output Token Throughput (tokens/sec/user),98.41,80.32,156.16,12596.85,81.19,86.00,87.95,92.05,97.09,103.52,109.74,114.60,118.78,9.69
Effective Concurrency,14.54,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,3.47
Effective Decode Concurrency,14.13,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,3.48
Effective Decode Throughput (tokens/sec),1432.10,0.00,2020.77,,,,,,1552.08,,1675.70,1694.59,1779.19,334.14
Effective Decode Throughput Per User (tokens/sec/user),102.51,0.00,318.13,,,,,,100.94,,108.39,120.73,138.20,10.28
Effective Latency (CO-aware) (ms),17314.78,2296.33,46596.45,2216291.36,2783.13,3878.15,5481.15,6989.26,11104.93,25429.54,41800.97,45019.39,45844.10,13711.15
Effective Prefill Concurrency,0.41,0.00,16.00,,,,,,0.00,,1.00,2.00,3.00,1.13
Effective Prefill Throughput (tokens/sec),23.28,0.00,787.44,,,,,,0.00,,67.03,98.75,163.87,58.74
Effective Prefill Throughput Per User (tokens/sec/user),16.74,0.00,96.33,,,,,,0.00,,59.76,68.93,83.12,26.95
Effective Total Throughput (tokens/sec),1455.38,0.00,1727.70,,,,,,1576.74,,1668.87,1679.26,1693.42,334.32
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,411.48,44.00,1132.00,52670.00,58.81,82.40,119.80,157.00,260.50,604.50,1011.20,1080.65,1113.73,335.59
HTTP Chunks Sent,1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),177.65,20.15,487.51,22739.71,26.41,36.53,52.61,68.63,112.41,260.03,436.43,463.80,480.51,143.98
HTTP Data Sent (KB),0.23,0.20,0.30,29.79,0.20,0.20,0.21,0.22,0.23,0.25,0.26,0.27,0.30,0.02
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),17313.07,2294.90,46594.55,2216072.84,2781.76,3877.14,5479.58,6985.57,11103.43,25427.75,41798.43,45018.47,45842.81,13711.25
HTTP Receiving (ms),16822.36,1756.05,46070.13,2153262.43,2344.70,3405.00,4947.22,6467.26,10628.68,24961.36,41400.71,44467.83,45378.00,13707.40
HTTP Sending (ms),0.16,0.11,0.35,20.46,0.12,0.12,0.12,0.13,0.15,0.16,0.21,0.25,0.32,0.04
HTTP Total Time (ms),17313.07,2294.90,46594.55,2216072.84,2781.76,3877.14,5479.58,6985.57,11103.43,25427.75,41798.43,45018.47,45842.81,13711.25
HTTP Waiting (TTFB) (ms),490.55,356.41,653.83,62789.94,359.85,371.03,399.82,440.63,487.45,540.27,585.83,606.57,607.09,71.59
Input Sequence Length (tokens),27.71,20.00,43.00,3547.00,20.00,23.00,23.00,25.00,27.00,30.00,32.30,36.00,41.73,4.12
Inter Chunk Latency (ms),40.99,25.77,88.35,2152429.88,35.01,37.67,39.76,40.43,40.87,41.41,42.63,43.43,45.87,2.73
Inter Token Latency (ms),9.73,6.30,11.77,1245.12,7.97,8.27,8.47,9.18,9.72,10.39,11.02,11.14,11.61,0.93
Output Sequence Length (tokens),1705.67,214.00,4096.00,218326.00,261.15,393.80,510.40,678.50,1065.50,2543.00,4096.00,4096.00,4096.00,1348.04
Output Token Count (tokens),335.70,1.00,1129.00,35584.00,77.15,111.00,163.50,218.25,321.50,420.75,535.50,640.00,776.50,168.83
Output Token Throughput Per User (tokens/sec/user),103.80,84.94,158.80,13286.49,86.15,89.75,90.72,96.27,102.93,108.92,118.06,120.88,125.42,10.60
Prefill Throughput Per User (tokens/sec/user),57.66,35.17,96.33,7380.39,38.41,42.40,44.79,49.52,54.26,63.34,74.55,82.65,89.46,12.02
Reasoning Token Count (tokens),1427.67,99.00,4096.00,182742.00,116.75,172.35,222.30,366.00,696.50,2148.75,4096.00,4096.00,4096.00,1445.03
Request Latency (ms),17306.64,2251.87,46593.97,2215249.82,2781.82,3877.21,5479.69,6985.64,11103.50,25396.73,41798.50,45018.54,45842.84,13712.97
Time to First Output Token (ms),9279.95,1506.22,45118.74,974395.17,1767.57,2327.91,2691.66,3916.14,6067.43,11495.86,22369.47,26905.77,36317.98,8377.55
Time to First Token (ms),490.78,356.63,654.01,62819.95,360.05,371.24,400.05,440.84,487.64,540.48,586.02,606.93,607.38,71.60
