Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),995.16,0.00,1733.07,,,,,,1126.76,,1340.20,1362.67,1411.70,370.96
Active Decode Throughput Per User (tokens/sec/user),165.06,0.00,360.51,,,,,,165.94,,177.33,180.29,195.49,13.10
Active Prefill Throughput (tokens/sec),220.37,72.26,868.07,,,,,,182.73,,390.36,448.07,868.07,134.93
Active Prefill Throughput Per User (tokens/sec/user),135.70,63.80,235.37,,,,,,128.90,,194.00,216.96,222.63,38.94
Active Total Throughput (tokens/sec),1096.43,88.68,1454.12,,,,,,1253.54,,1357.78,1381.35,1411.32,389.64
Credit-to-Start Latency (ms),0.84,0.50,2.76,83.80,0.59,0.62,0.65,0.69,0.78,0.88,1.01,1.25,2.10,0.28
Decode Duration (ms),3978.74,1167.52,12569.00,397874.20,1457.66,1798.27,1936.36,2686.50,3561.31,4526.08,6025.30,7590.42,11904.99,2038.07
E2E Output Token Throughput (tokens/sec/user),144.86,107.78,171.87,14486.32,107.94,124.34,127.06,138.90,143.31,152.95,160.56,164.03,169.63,12.62
Effective Concurrency,6.87,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,2.44
Effective Decode Concurrency,6.06,0.00,8.00,,,,,,7.00,,8.00,8.00,8.00,2.33
Effective Decode Throughput (tokens/sec),990.30,0.00,1733.07,,,,,,1126.08,,1340.07,1362.18,1411.70,376.51
Effective Decode Throughput Per User (tokens/sec/user),164.25,0.00,360.51,,,,,,165.87,,177.32,180.29,194.89,17.41
Effective Latency (CO-aware) (ms),4515.03,1759.32,13138.85,451502.91,2039.42,2359.59,2517.52,3141.18,4133.44,5055.70,6638.65,8042.29,12352.74,2034.64
Effective Prefill Concurrency,0.81,0.00,8.00,,,,,,0.00,,2.00,3.00,6.00,1.14
Effective Prefill Throughput (tokens/sec),106.07,0.00,868.07,,,,,,0.00,,296.97,390.02,617.24,144.52
Effective Prefill Throughput Per User (tokens/sec/user),65.32,0.00,235.37,,,,,,0.00,,167.90,194.00,221.04,72.99
Effective Total Throughput (tokens/sec),1096.37,0.00,1454.12,,,,,,1253.54,,1357.78,1381.35,1411.32,389.72
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,112.77,34.00,424.00,11277.00,41.92,51.75,55.00,76.75,101.00,128.00,171.30,212.10,329.95,60.05
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),49.75,15.81,183.68,4974.75,19.30,23.44,25.01,34.36,44.68,56.37,74.78,91.84,143.26,25.80
HTTP Data Sent (KB),0.39,0.24,0.69,38.69,0.26,0.27,0.28,0.31,0.37,0.46,0.51,0.55,0.62,0.09
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),4514.13,1758.48,13138.00,451412.66,2038.47,2358.88,2516.60,3140.48,4132.50,5054.86,6637.73,8041.52,12351.91,2034.65
HTTP Receiving (ms),3983.06,1167.52,12602.06,398306.45,1457.67,1798.28,1936.37,2686.51,3561.32,4526.09,6025.30,7590.43,11905.33,2040.08
HTTP Sending (ms),0.14,0.11,0.26,14.06,0.11,0.12,0.12,0.13,0.14,0.15,0.16,0.16,0.19,0.02
HTTP Total Time (ms),4514.13,1758.48,13138.00,451412.66,2038.47,2358.88,2516.60,3140.48,4132.50,5054.86,6637.73,8041.52,12351.91,2034.65
HTTP Waiting (TTFB) (ms),530.92,317.06,807.12,53092.15,344.33,409.60,427.52,461.10,523.97,575.12,647.20,741.16,806.81,98.27
Input Sequence Length (tokens),69.71,35.00,136.00,6971.00,39.95,41.95,46.90,54.75,64.50,85.00,100.00,104.10,133.03,21.27
Inter Chunk Latency (ms),35.64,23.07,148.24,397874.20,28.04,31.01,33.37,35.12,35.74,36.27,37.88,38.46,40.77,3.15
Inter Token Latency (ms),6.00,4.99,8.17,600.09,5.00,5.16,5.32,5.65,5.91,6.27,6.63,7.32,7.66,0.60
Output Sequence Length (tokens),651.83,218.00,2070.00,65183.00,264.53,295.85,347.60,484.00,594.00,758.00,964.60,1077.25,1644.30,291.11
Output Token Count (tokens),158.90,48.00,301.00,15890.00,52.95,75.90,92.90,117.50,146.50,197.25,249.10,279.10,298.03,61.00
Output Token Throughput Per User (tokens/sec/user),168.17,122.42,200.30,16817.13,130.50,136.58,150.75,159.36,169.33,177.02,187.87,193.89,199.92,15.53
