Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),1292.32,0.00,2069.78,,,,,,1388.00,,1633.89,1702.14,1787.63,394.70
Active Decode Throughput Per User (tokens/sec/user),96.89,0.00,279.71,,,,,,98.18,,113.77,127.59,138.85,14.59
Active Prefill Throughput (tokens/sec),194.13,38.07,1402.24,,,,,,118.85,,377.26,659.95,1402.24,238.89
Active Prefill Throughput Per User (tokens/sec/user),129.33,38.07,682.04,,,,,,98.01,,232.60,385.92,529.72,106.11
Active Total Throughput (tokens/sec),1347.05,63.85,2488.98,,,,,,1463.74,,1686.00,1751.70,2207.17,432.52
Credit-to-Start Latency (ms),1.52,0.65,3.86,195.15,0.69,0.71,0.79,1.00,1.28,1.80,2.68,3.36,3.74,0.77
Decode Duration (ms),14891.79,1540.30,48325.67,1906149.46,2088.50,3150.98,3924.75,6803.31,11311.53,19455.17,30408.00,39691.90,47733.96,10992.09
E2E Output Token Throughput (tokens/sec/user),95.82,45.26,144.88,12264.78,64.31,67.01,72.22,85.39,95.27,103.81,121.67,132.76,140.41,18.14
Effective Concurrency,14.22,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,4.33
Effective Decode Concurrency,13.73,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,4.34
Effective Decode Throughput (tokens/sec),1286.51,0.00,2069.78,,,,,,1387.43,,1633.10,1701.05,1787.01,403.19
Effective Decode Throughput Per User (tokens/sec/user),96.45,0.00,279.71,,,,,,98.14,,113.70,127.54,138.77,15.93
Effective Latency (CO-aware) (ms),15422.97,2313.46,48819.39,1974140.30,2519.95,3669.74,4639.07,7394.18,11857.93,19979.61,31148.90,40160.61,48266.99,10970.68
Effective Prefill Concurrency,0.48,0.00,16.00,,,,,,0.00,,1.00,2.00,3.00,1.32
Effective Prefill Throughput (tokens/sec),60.49,0.00,1402.24,,,,,,0.00,,156.08,257.35,1059.45,160.83
Effective Prefill Throughput Per User (tokens/sec/user),40.30,0.00,682.04,,,,,,0.00,,120.44,156.08,452.48,84.23
Effective Total Throughput (tokens/sec),1347.00,0.00,2488.98,,,,,,1463.74,,1686.00,1751.70,2207.17,432.59
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,369.02,38.00,1173.00,47234.00,51.54,76.40,98.70,168.75,283.00,494.00,753.80,966.05,1156.57,269.46
HTTP Chunks Sent,1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),159.14,17.61,503.79,20370.40,23.50,33.85,43.29,73.47,122.01,213.19,322.16,415.06,497.13,115.17
HTTP Data Sent (KB),0.39,0.19,1.76,49.60,0.22,0.23,0.24,0.26,0.32,0.38,0.57,0.90,1.60,0.26
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),15421.38,2312.34,48817.27,1973936.09,2518.95,3668.59,4637.61,7391.98,11856.77,19978.29,31147.48,40158.83,48266.13,10970.60
HTTP Receiving (ms),14897.21,1540.31,48325.67,1906842.44,2088.51,3150.99,3924.76,6813.81,11311.54,19455.18,30408.02,39691.91,47733.98,10991.42
HTTP Sending (ms),0.16,0.11,0.33,19.85,0.12,0.12,0.13,0.13,0.15,0.16,0.20,0.23,0.28,0.03
HTTP Total Time (ms),15421.38,2312.34,48817.27,1973936.09,2518.95,3668.59,4637.61,7391.98,11856.77,19978.29,31147.48,40158.83,48266.13,10970.60
HTTP Waiting (TTFB) (ms),524.01,356.25,814.07,67073.81,364.18,394.41,399.44,439.78,491.98,564.45,746.53,813.46,813.86,115.65
Input Sequence Length (tokens),65.61,24.00,361.00,8398.00,24.27,28.35,31.00,34.75,48.00,65.25,123.90,206.15,324.10,58.74
Inter Chunk Latency (ms),40.48,24.02,85.37,1906149.46,30.59,36.58,39.13,40.01,40.74,41.31,41.81,42.87,45.38,2.46
Inter Token Latency (ms),10.24,5.97,21.36,1310.52,6.23,6.49,7.46,9.07,9.98,11.04,13.38,14.46,15.31,2.27
Output Sequence Length (tokens),1396.48,229.00,4096.00,178749.00,250.75,343.05,455.50,751.25,1078.00,1842.00,2426.50,3444.50,4096.00,915.61
Output Token Count (tokens),299.87,10.00,1972.00,36884.00,10.66,22.00,29.20,59.00,99.00,450.00,877.80,1118.00,1597.10,392.86
Output Token Throughput Per User (tokens/sec/user),102.24,46.81,167.58,13086.75,65.30,69.17,74.76,90.56,100.19,110.25,133.99,154.00,160.55,22.06
Prefill Throughput Per User (tokens/sec/user),127.18,36.86,682.04,16279.58,39.28,53.58,60.20,69.09,90.39,128.55,217.24,386.60,621.55,110.87
Reasoning Token Count (tokens),1108.32,149.00,4096.00,141865.00,206.27,297.75,358.30,645.00,893.00,1325.50,1750.00,3192.90,4096.00,832.03
Request Latency (ms),15416.04,2312.45,48817.34,1973253.18,2519.01,3668.66,4609.28,7360.84,11856.84,19978.36,31147.57,40158.91,48266.20,10971.28
Time to First Output Token (ms),10664.43,1735.04,40557.14,1311724.59,2013.29,2911.17,4140.79,6351.29,9684.86,14544.27,17788.95,19448.71,29625.89,6083.31
