Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),2170.30,0.00,7755.14,,,,,,2076.25,,5966.38,6179.30,6648.33,1850.08
Active Decode Throughput Per User (tokens/sec/user),61.31,0.00,330.75,,,,,,44.09,,105.12,145.43,149.42,35.90
Active Prefill Throughput (tokens/sec),76.62,0.19,1561.79,,,,,,0.39,,237.87,369.61,931.75,168.47
Active Prefill Throughput Per User (tokens/sec/user),34.91,0.19,734.93,,,,,,0.20,,107.62,154.42,373.07,73.94
Active Total Throughput (tokens/sec),2224.05,32.27,7464.01,,,,,,2575.96,,4923.61,5853.91,6819.74,1770.56
Credit-to-Start Latency (ms),1.86,0.55,18.46,929.51,0.57,0.60,0.65,0.85,1.16,2.16,3.77,5.22,9.74,1.95
Decode Duration (ms),57886.11,2190.21,642544.42,28943052.64,2645.92,4488.13,6223.51,10616.10,22949.64,55729.84,145556.09,239216.88,472216.34,93428.01
E2E Output Token Throughput (tokens/sec/user),70.42,3.24,132.98,35210.05,9.53,25.89,38.93,55.54,66.59,91.26,103.93,110.05,119.84,25.21
Effective Concurrency,42.09,0.00,64.00,,,,,,64.00,,64.00,64.00,64.00,24.82
Effective Decode Concurrency,40.36,0.00,64.00,,,,,,60.00,,63.00,64.00,64.00,24.43
Effective Decode Throughput (tokens/sec),2168.27,0.00,7755.14,,,,,,2075.67,,5966.24,6179.30,6648.33,1850.40
Effective Decode Throughput Per User (tokens/sec/user),61.25,0.00,330.75,,,,,,44.07,,105.10,145.43,149.42,35.93
Effective Latency (CO-aware) (ms),60999.60,2699.78,643153.18,30499799.98,3374.01,5811.38,7546.28,12094.36,23831.70,60158.97,161130.24,250730.09,472823.91,95976.50
Effective Prefill Concurrency,1.73,0.00,64.00,,,,,,2.00,,3.00,3.00,5.00,4.21
Effective Prefill Throughput (tokens/sec),55.70,0.00,1561.79,,,,,,0.39,,183.43,304.41,686.35,147.64
Effective Prefill Throughput Per User (tokens/sec/user),25.38,0.00,734.93,,,,,,0.20,,88.10,131.06,329.41,64.94
Effective Total Throughput (tokens/sec),2223.97,0.00,7464.01,,,,,,2575.96,,4923.61,5853.91,6819.74,1770.57
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,647.54,33.00,7859.00,323771.00,52.94,79.95,105.90,169.00,302.50,676.25,1658.90,2493.25,4647.31,928.36
HTTP Chunks Sent,1.00,1.00,1.00,500.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.32,0.00,23.90,161.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.20,5.19,1.69
