Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),2207.79,0.00,2990.73,,,,,,2370.24,,2578.21,2627.44,2742.84,569.60
Active Decode Throughput Per User (tokens/sec/user),79.99,0.00,170.26,,,,,,79.70,,85.59,88.00,93.71,5.94
Active Prefill Throughput (tokens/sec),3629.37,542.74,29230.27,,,,,,2999.85,,6097.62,8116.59,27457.41,3454.41
Active Prefill Throughput Per User (tokens/sec/user),1491.76,542.74,1780.24,,,,,,1501.57,,1652.47,1725.26,1775.90,162.08
Active Total Throughput (tokens/sec),4552.29,62.45,29230.27,,,,,,4058.54,,7768.54,8891.35,14417.11,3218.69
Credit-to-Start Latency (ms),1.59,0.78,20.96,406.92,0.85,1.06,1.14,1.26,1.38,1.54,1.87,2.64,3.44,1.45
Decode Duration (ms),12170.38,4651.93,21646.92,3115616.06,5370.13,8335.79,9330.09,10645.62,12124.72,13948.29,14967.46,15781.51,19141.87,2495.13
E2E Output Token Throughput (tokens/sec/user),75.91,43.47,118.54,19432.41,46.41,53.60,57.90,67.03,76.13,85.56,94.21,98.33,104.12,13.56
Effective Concurrency,29.40,0.00,32.00,,,,,,32.00,,32.00,32.00,32.00,7.42
Effective Decode Concurrency,27.68,0.00,32.00,,,,,,30.00,,32.00,32.00,32.00,7.53
Effective Decode Throughput (tokens/sec),2196.24,0.00,2990.73,,,,,,2369.27,,2577.64,2627.29,2742.84,590.02
Effective Decode Throughput Per User (tokens/sec/user),79.57,0.00,170.26,,,,,,79.68,,85.55,87.98,93.71,8.27
Effective Latency (CO-aware) (ms),12927.97,5378.57,23556.76,3309560.28,6081.64,9040.55,10162.92,11527.94,12893.45,14761.69,15760.40,16615.46,20019.65,2530.15
Effective Prefill Concurrency,1.72,0.00,32.00,,,,,,1.00,,4.00,5.00,18.00,3.25
Effective Prefill Throughput (tokens/sec),2355.90,0.00,29230.27,,,,,,1598.88,,5512.44,6613.00,13286.51,3278.13
Effective Prefill Throughput Per User (tokens/sec/user),968.33,0.00,1780.24,,,,,,1429.97,,1621.38,1668.93,1743.93,723.81
Effective Total Throughput (tokens/sec),4552.13,0.00,29230.27,,,,,,4058.54,,7768.54,8891.35,14417.11,3218.75
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,285.07,110.00,504.00,72979.00,126.65,195.50,220.00,247.50,284.50,327.25,351.50,368.75,448.70,58.79
HTTP Chunks Sent,1.00,1.00,1.00,256.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.22,0.00,4.14,56.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.15,3.79,0.86
HTTP Connection Overhead (ms),0.41,0.00,7.56,104.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.76,7.03,1.59
HTTP Connection Reused (ratio),0.94,0.00,1.00,240.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.24
HTTP Data Received (KB),123.22,48.00,213.39,31544.18,54.98,85.59,96.77,107.62,123.17,141.06,151.15,158.09,191.18,24.75
HTTP Data Sent (KB),4.52,3.96,4.93,1158.34,4.11,4.21,4.30,4.43,4.54,4.64,4.75,4.80,4.85,0.17
HTTP DNS Lookup (ms),0.19,0.00,3.52,47.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.61,3.27,0.73
HTTP Duration (excl. conn) (ms),12926.30,5376.98,23555.61,3309132.66,6079.55,9039.22,10161.47,11526.60,12891.66,14760.28,15758.76,16614.25,20018.33,2530.19
HTTP Receiving (ms),12171.41,4651.94,21646.96,3115880.82,5388.51,8335.79,9330.10,10645.66,12124.72,13948.30,14967.46,15781.52,19141.88,2493.90
HTTP Sending (ms),0.40,0.12,4.58,102.76,0.12,0.13,0.14,0.15,0.16,0.17,0.27,3.59,4.19,0.91
HTTP Total Time (ms),12926.71,5376.98,23562.53,3309237.09,6079.55,9039.22,10161.47,11526.60,12891.66,14760.28,15758.76,16615.74,20018.33,2530.37
HTTP Waiting (TTFB) (ms),754.49,580.06,1904.62,193149.08,583.61,596.30,609.86,644.83,692.10,755.32,869.25,1297.72,1622.62,211.84
Input Sequence Length (tokens),1036.00,1036.00,1036.00,265216.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),42.85,25.05,92.63,3115616.06,36.29,39.82,40.33,42.44,43.02,43.82,44.42,45.38,47.78,2.68
Inter Token Latency (ms),12.82,7.68,21.16,3281.93,8.85,9.51,9.90,10.94,12.51,14.28,15.92,17.40,20.34,2.47
OSL Mismatch Diff % (%),-5.59,-69.14,0.00,-1430.27,-66.21,-51.64,-32.62,0.00,0.00,0.00,0.00,0.00,0.00,15.95
Output Sequence Length (tokens),966.79,316.00,1024.00,247498.00,346.05,495.25,690.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,163.30
Output Token Count (tokens),218.03,2.00,867.00,18751.00,2.85,23.25,51.50,121.75,203.50,304.75,358.50,415.25,754.80,143.89
Output Token Throughput Per User (tokens/sec/user),80.77,47.26,130.28,20677.99,49.16,57.46,62.82,70.03,79.95,91.44,100.96,105.13,113.01,14.84
Prefill Throughput Per User (tokens/sec/user),1439.74,542.74,1785.32,368574.71,639.95,796.01,1191.55,1371.08,1496.38,1605.99,1698.13,1736.71,1774.23,251.79
Reasoning Token Count (tokens),893.54,84.00,1024.00,228747.00,142.85,230.75,387.50,882.50,1024.00,1024.00,1024.00,1024.00,1024.00,252.72
Request Latency (ms),12925.36,5377.04,23555.75,3308891.16,6061.25,9039.30,10161.55,11526.66,12891.73,14760.35,15758.83,16614.39,20018.41,2531.44
Time to First Output Token (ms),9748.98,2278.33,16775.95,838412.04,2715.59,3373.26,3876.58,5789.29,10949.74,12945.07,14479.27,15270.56,16060.26,3974.32
Time to First Token (ms),754.98,580.29,1908.83,193275.10,583.92,596.53,610.08,645.09,692.34,755.61,869.49,1301.49,1625.25,212.61
Time to Second Token (ms),41.65,26.08,46.97,10661.56,33.26,35.86,38.34,41.76,42.24,42.86,43.62,43.82,46.31,2.61
Tokens In Flight (tokens),44047.22,0.00,56832.15,,,,,,47484.37,,50589.75,51554.15,55414.00,10942.34
Usage Completion Tokens (tokens),966.79,316.00,1024.00,247498.00,346.05,495.25,690.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,163.30
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,265216.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),893.54,84.00,1024.00,228747.00,142.85,230.75,387.50,882.50,1024.00,1024.00,1024.00,1024.00,1024.00,252.72
