Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),8929.64,0.00,13929.65,,,,,,9255.56,,10215.87,10506.10,12890.57,1746.77
Active Decode Throughput Per User (tokens/sec/user),35.14,0.00,231.89,,,,,,34.03,,39.03,50.49,68.80,7.96
Active Prefill Throughput (tokens/sec),9818.13,28.44,87645.12,,,,,,9446.87,,11532.05,12246.20,34273.33,6076.80
Active Prefill Throughput Per User (tokens/sec/user),41.62,26.64,566.35,,,,,,40.59,,46.84,47.80,85.68,10.52
Active Total Throughput (tokens/sec),18352.43,58.81,87645.12,,,,,,18834.19,,20154.01,20611.38,37479.58,6131.98
Credit-to-Start Latency (ms),1.80,0.30,38.28,7367.51,0.42,0.62,1.09,1.33,1.49,1.64,1.94,2.36,6.16,2.98
Decode Duration (ms),28781.95,3499.02,114809.22,117890872.78,10223.02,16834.11,19018.25,21560.04,24795.29,32369.54,46791.82,53006.99,67737.52,11911.66
E2E Output Token Throughput (tokens/sec/user),20.35,4.00,59.14,83362.95,7.79,11.18,12.48,15.09,19.85,23.70,29.14,33.84,41.70,6.96
Effective Concurrency,480.60,0.00,512.00,,,,,,512.00,,512.00,512.00,512.00,100.83
Effective Decode Concurrency,262.24,0.00,339.00,,,,,,273.00,,302.00,309.00,323.00,53.71
Effective Decode Throughput (tokens/sec),8914.08,0.00,13929.65,,,,,,9254.10,,10215.25,10506.10,12890.57,1784.55
Effective Decode Throughput Per User (tokens/sec/user),35.08,0.00,231.89,,,,,,34.03,,39.02,50.47,68.80,8.09
Effective Latency (CO-aware) (ms),52755.84,10106.19,132490.41,216087901.87,22347.85,28537.42,33723.08,41604.71,49648.47,63115.69,76676.41,83443.52,96870.45,16709.96
Effective Prefill Concurrency,218.36,0.00,512.00,,,,,,233.00,,264.00,275.00,392.00,70.26
