Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),1803.10,0.00,2724.44,,,,,,2039.63,,2272.69,2329.16,2441.13,594.85
Active Decode Throughput Per User (tokens/sec/user),73.32,0.00,258.19,,,,,,77.57,,82.93,88.27,106.81,17.77
Active Prefill Throughput (tokens/sec),17248.28,707.96,54450.48,,,,,,16722.62,,25628.11,29205.04,54450.48,8527.50
Active Prefill Throughput Per User (tokens/sec/user),3141.15,707.96,3831.28,,,,,,3317.86,,3501.66,3547.78,3637.89,609.59
Active Total Throughput (tokens/sec),17423.65,81.27,54450.48,,,,,,18201.92,,26969.54,30612.37,54450.48,9439.58
Credit-to-Start Latency (ms),1.36,0.64,12.13,347.24,0.72,0.82,0.91,1.11,1.25,1.38,1.49,2.36,2.87,0.88
Decode Duration (ms),12817.29,2837.43,18802.69,3281227.23,3646.81,5962.00,8663.30,12046.51,13489.53,14477.92,15783.52,16448.86,18147.09,2933.74
E2E Output Token Throughput (tokens/sec/user),59.05,20.29,78.59,15116.56,34.99,42.56,46.59,54.55,60.74,64.31,68.34,71.25,76.58,8.81
Effective Concurrency,30.02,0.00,32.00,,,,,,32.00,,32.00,32.00,32.00,6.37
Effective Decode Concurrency,24.46,0.00,32.00,,,,,,27.00,,29.00,30.00,31.00,6.81
Effective Decode Throughput (tokens/sec),1770.10,0.00,2724.44,,,,,,2034.86,,2270.61,2326.27,2441.10,637.01
Effective Decode Throughput Per User (tokens/sec/user),71.98,0.00,258.19,,,,,,77.50,,82.78,87.93,106.81,20.16
Effective Latency (CO-aware) (ms),15735.40,5321.43,26639.81,4028261.55,6484.04,8486.13,11491.01,14696.59,16141.65,17246.95,18835.85,20661.03,24086.46,3264.63
Effective Prefill Concurrency,5.56,0.00,32.00,,,,,,5.00,,8.00,15.00,32.00,5.23
Effective Prefill Throughput (tokens/sec),15653.14,0.00,54450.48,,,,,,16386.05,,25331.38,28891.51,54450.48,9537.41
Effective Prefill Throughput Per User (tokens/sec/user),2850.65,0.00,3831.28,,,,,,3296.99,,3493.68,3536.32,3637.89,1079.51
Effective Total Throughput (tokens/sec),17423.23,0.00,54450.48,,,,,,18201.92,,26969.54,30612.37,54450.48,9439.85
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,259.56,58.00,375.00,66448.00,75.40,121.75,175.00,243.00,274.00,295.00,315.00,332.00,366.00,58.73
HTTP Chunks Sent,1.00,1.00,1.00,256.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.25,0.00,4.35,63.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.76,4.12,0.96
HTTP Connection Overhead (ms),0.46,0.00,8.27,118.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.09,7.80,1.80
HTTP Connection Reused (ratio),0.94,0.00,1.00,240.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.24
HTTP Data Received (KB),112.44,25.62,160.71,28783.83,33.25,53.25,76.07,105.56,118.69,127.72,135.77,142.43,156.93,25.08
HTTP Data Sent (KB),35.04,32.04,37.65,8970.38,32.47,33.61,34.07,34.51,34.97,35.56,36.20,36.47,37.22,0.91
HTTP DNS Lookup (ms),0.22,0.00,3.92,55.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.32,3.67,0.84
HTTP Duration (excl. conn) (ms),15733.97,5320.02,26638.57,4027896.34,6482.61,8484.76,11488.90,14695.25,16140.47,17245.58,18834.49,20659.88,24085.31,3264.64
HTTP Receiving (ms),12820.99,2837.44,18802.70,3282173.63,3669.06,5962.01,8670.06,12046.51,13489.54,14477.93,15783.53,16448.86,18172.95,2929.82
HTTP Sending (ms),0.40,0.11,4.71,103.52,0.11,0.11,0.12,0.12,0.14,0.15,0.21,4.10,4.48,1.01
HTTP Total Time (ms),15734.43,5320.02,26645.72,4028015.02,6482.61,8484.76,11488.90,14695.25,16140.47,17245.58,18838.20,20665.27,24092.67,3265.37
HTTP Waiting (TTFB) (ms),2912.57,2141.03,11583.90,745619.20,2205.19,2300.97,2328.78,2398.70,2490.59,2600.42,3475.92,6710.30,9942.76,1437.50
Input Sequence Length (tokens),8204.02,8204.00,8205.00,2100228.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8205.00,0.12
Inter Chunk Latency (ms),49.59,22.76,201.80,3281227.23,38.72,42.29,43.94,45.62,45.95,46.55,48.78,50.32,149.51,18.48
Inter Token Latency (ms),13.92,9.41,18.79,3562.76,10.56,11.62,12.09,12.94,13.84,14.69,15.95,16.44,18.29,1.52
OSL Mismatch Diff % (%),-9.30,-85.16,0.00,-2381.74,-76.75,-60.33,-43.36,-3.42,0.00,0.00,0.00,0.00,0.00,19.65
Output Sequence Length (tokens),928.73,152.00,1024.00,237755.00,238.10,406.25,580.00,989.00,1024.00,1024.00,1024.00,1024.00,1024.00,201.18
Output Token Count (tokens),228.66,7.00,742.00,28582.00,9.72,31.60,55.40,154.00,217.00,293.00,391.20,468.40,554.20,127.83
Output Token Throughput Per User (tokens/sec/user),72.71,53.22,106.29,18613.14,54.66,60.82,62.70,68.09,72.23,77.28,82.72,86.04,94.68,7.96
Prefill Throughput Per User (tokens/sec/user),3111.31,707.96,3831.28,796496.60,824.77,1221.77,2364.42,3154.62,3293.70,3419.87,3522.56,3565.18,3720.03,632.97
Reasoning Token Count (tokens),817.08,10.00,1024.00,209173.00,55.00,182.50,356.50,640.00,1024.00,1024.00,1024.00,1024.00,1024.00,283.08
Request Latency (ms),15730.35,5320.09,26638.71,4026970.06,6482.67,8472.90,11488.97,14695.32,16140.53,17245.65,18834.59,20648.25,24085.44,3267.50
