Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),711.35,0.00,1130.88,,,,,,732.44,,856.05,883.16,928.98,138.92
Active Decode Throughput Per User (tokens/sec/user),98.80,0.00,220.74,,,,,,96.64,,111.44,114.38,118.98,8.82
Active Prefill Throughput (tokens/sec),1996.43,971.04,8460.31,,,,,,1502.61,,3040.39,4295.14,8460.31,1202.10
Active Prefill Throughput Per User (tokens/sec/user),1419.77,971.04,1717.11,,,,,,1427.51,,1594.85,1662.79,1703.27,135.73
Active Total Throughput (tokens/sec),1477.12,89.84,8460.31,,,,,,846.45,,3143.98,3535.07,5248.00,1160.78
Credit-to-Start Latency (ms),1.32,0.69,2.81,131.86,0.71,0.84,0.93,1.20,1.31,1.45,1.60,1.67,2.06,0.29
Decode Duration (ms),9632.31,3342.05,15549.66,963231.19,3346.68,5147.40,7049.11,8338.07,9910.12,11093.10,12113.19,13143.57,15069.90,2339.54
E2E Output Token Throughput (tokens/sec/user),92.99,63.18,129.77,9299.35,63.20,68.04,72.33,82.47,90.76,105.63,114.08,120.79,128.12,15.96
Effective Concurrency,7.72,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.14
Effective Decode Concurrency,7.16,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.38
Effective Decode Throughput (tokens/sec),706.84,0.00,1130.88,,,,,,731.72,,855.98,883.09,928.79,149.53
Effective Decode Throughput Per User (tokens/sec/user),98.17,0.00,220.74,,,,,,96.55,,111.42,114.38,118.90,11.78
Effective Latency (CO-aware) (ms),10380.47,3998.94,16209.02,1038047.35,4036.60,5823.32,7797.26,9066.77,10787.94,11913.57,12790.89,13886.60,15715.26,2346.04
Effective Prefill Concurrency,0.55,0.00,8.00,,,,,,0.00,,2.00,2.00,3.00,0.96
Effective Prefill Throughput (tokens/sec),770.24,0.00,8460.31,,,,,,0.00,,2571.11,2943.70,4670.20,1225.55
Effective Prefill Throughput Per User (tokens/sec/user),547.76,0.00,1717.11,,,,,,0.00,,1511.66,1578.92,1698.04,696.25
Effective Total Throughput (tokens/sec),1477.08,0.00,8460.31,,,,,,846.45,,3143.98,3535.07,5248.00,1160.79
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,267.15,94.00,432.00,26715.00,94.00,143.75,195.50,231.75,276.00,306.00,337.00,366.15,426.06,64.92
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),115.75,41.17,184.29,11575.45,41.22,62.52,84.81,101.17,119.67,132.21,144.71,157.56,182.15,27.49
HTTP Data Sent (KB),4.51,3.87,4.97,450.81,3.98,4.15,4.30,4.42,4.51,4.61,4.71,4.80,4.88,0.19
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),10379.08,3997.56,16207.38,1037908.35,4035.05,5821.76,7795.93,9065.38,10786.58,11912.01,12789.64,13884.65,15713.98,2346.04
HTTP Receiving (ms),9633.41,3342.06,15549.67,963340.74,3346.68,5147.41,7049.12,8338.08,9910.13,11093.11,12113.21,13143.58,15069.91,2337.94
HTTP Sending (ms),0.15,0.12,0.21,15.36,0.12,0.13,0.13,0.15,0.16,0.16,0.17,0.17,0.20,0.02
