Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),684.93,0.00,1201.75,,,,,,716.41,,886.18,919.24,969.24,210.43
Active Decode Throughput Per User (tokens/sec/user),97.75,0.00,325.11,,,,,,100.01,,120.42,132.16,146.41,23.69
Active Prefill Throughput (tokens/sec),1413.50,41.57,5447.47,,,,,,1387.23,,2967.49,3066.51,4886.99,1190.15
Active Prefill Throughput Per User (tokens/sec/user),1217.11,41.57,3081.79,,,,,,1073.14,,2702.70,2996.30,3066.51,1015.73
Active Total Throughput (tokens/sec),1042.44,75.64,6018.18,,,,,,771.82,,2354.51,3133.18,3824.45,847.15
Credit-to-Start Latency (ms),1.63,0.43,4.96,261.36,0.48,0.55,0.73,0.93,1.46,2.17,2.67,3.04,3.80,0.84
Decode Duration (ms),17318.75,2072.09,43632.71,2771000.41,2201.50,2968.67,4088.60,7854.59,16493.20,24822.86,31198.72,37516.46,42412.15,10824.01
E2E Output Token Throughput (tokens/sec/user),92.88,54.33,132.60,14860.95,57.20,69.58,74.26,81.62,91.43,104.57,113.11,116.35,131.22,15.70
Effective Concurrency,7.46,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.68
Effective Decode Concurrency,7.15,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.72
Effective Decode Throughput (tokens/sec),683.89,0.00,1201.75,,,,,,716.00,,886.17,919.24,969.24,211.95
Effective Decode Throughput Per User (tokens/sec/user),97.60,0.00,325.11,,,,,,99.96,,120.40,132.15,146.41,23.98
Effective Latency (CO-aware) (ms),18076.24,2728.00,44640.78,2892198.58,2819.77,3584.57,4802.09,8557.30,17287.67,25702.15,32139.20,38927.86,43143.54,10875.63
Effective Prefill Concurrency,0.31,0.00,8.00,,,,,,0.00,,1.00,1.00,2.00,0.64
Effective Prefill Throughput (tokens/sec),358.53,0.00,5447.47,,,,,,0.00,,1758.63,2550.71,3081.79,858.79
Effective Prefill Throughput Per User (tokens/sec/user),308.72,0.00,3081.79,,,,,,0.00,,1458.33,2370.60,3042.53,736.30
Effective Total Throughput (tokens/sec),1042.42,0.00,6018.18,,,,,,771.82,,2354.51,3133.18,3824.45,847.15
