Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),3980.26,0.00,5292.22,,,,,,4336.71,,4630.24,4715.52,4891.72,1108.90
Active Decode Throughput Per User (tokens/sec/user),72.32,0.00,234.07,,,,,,72.03,,75.94,77.70,84.27,4.12
Active Prefill Throughput (tokens/sec),5623.16,309.22,44102.03,,,,,,4410.75,,9692.30,11886.39,34023.12,5165.40
Active Prefill Throughput Per User (tokens/sec/user),1410.92,309.22,1766.42,,,,,,1440.03,,1553.26,1610.71,1656.81,198.36
Active Total Throughput (tokens/sec),8158.87,50.59,44102.03,,,,,,7597.96,,12780.55,15033.95,27838.47,5089.10
Credit-to-Start Latency (ms),1.59,0.51,20.00,815.04,0.81,1.04,1.15,1.33,1.47,1.60,2.00,2.63,3.46,0.96
Decode Duration (ms),13582.73,3731.98,20229.04,6954355.65,6774.89,9263.23,10460.54,11985.29,13886.80,15343.56,16442.11,17347.54,19166.18,2536.11
E2E Output Token Throughput (tokens/sec/user),69.04,41.01,106.53,35348.97,47.38,51.14,54.04,60.66,67.28,76.98,85.98,90.97,102.11,12.14
Effective Concurrency,58.45,0.00,64.00,,,,,,64.00,,64.00,64.00,64.00,15.65
Effective Decode Concurrency,55.02,0.00,64.00,,,,,,61.00,,64.00,64.00,64.00,15.90
Effective Decode Throughput (tokens/sec),3962.22,0.00,5292.22,,,,,,4334.58,,4628.96,4713.36,4891.04,1138.21
Effective Decode Throughput Per User (tokens/sec/user),71.99,0.00,234.07,,,,,,72.02,,75.94,77.70,84.06,6.36
Effective Latency (CO-aware) (ms),14431.60,4499.82,20955.83,7388980.24,7546.23,9961.57,11160.57,12722.73,14666.90,16317.13,17534.46,18424.79,19932.60,2616.43
Effective Prefill Concurrency,3.43,0.00,64.00,,,,,,2.00,,6.00,8.00,48.00,6.76
Effective Prefill Throughput (tokens/sec),4196.36,0.00,44102.03,,,,,,3137.79,,8642.58,10973.56,26645.85,5089.08
Effective Prefill Throughput Per User (tokens/sec/user),1052.92,0.00,1766.42,,,,,,1405.41,,1534.64,1585.82,1651.88,637.42
Effective Total Throughput (tokens/sec),8158.58,0.00,44102.03,,,,,,7597.96,,12780.55,15033.95,27838.47,5089.25
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,298.38,84.00,515.00,152768.00,150.33,205.00,229.10,263.00,304.50,336.00,359.90,381.90,424.00,55.74
HTTP Chunks Sent,1.00,1.00,1.00,512.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.20,0.00,4.81,103.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.21,4.55,0.81
HTTP Connection Overhead (ms),0.31,0.00,8.51,157.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.21,8.13,1.37
HTTP Connection Reused (ratio),0.91,0.00,1.00,464.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.29
HTTP Data Received (KB),128.80,36.90,218.51,65946.63,65.02,89.64,99.78,114.09,131.48,144.59,154.54,163.60,181.57,23.45
HTTP Data Sent (KB),4.53,3.92,4.95,2318.31,4.14,4.27,4.32,4.42,4.52,4.64,4.74,4.81,4.92,0.17
HTTP DNS Lookup (ms),0.10,0.00,3.80,53.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.59,0.58
HTTP Duration (excl. conn) (ms),14429.93,4498.31,20954.29,7388125.35,7544.61,9959.94,11159.48,12721.29,14665.20,16315.19,17532.72,18422.54,19930.98,2616.41
HTTP Receiving (ms),13583.89,3731.98,20229.04,6954952.66,6780.12,9283.60,10460.55,11985.29,13886.81,15343.57,16442.12,17347.54,19166.19,2534.78
HTTP Sending (ms),0.38,0.06,5.08,192.47,0.12,0.13,0.14,0.15,0.16,0.17,0.31,1.59,4.79,0.84
HTTP Total Time (ms),14430.24,4498.31,20954.29,7388282.39,7544.61,9959.94,11159.48,12721.29,14665.20,16315.46,17532.72,18423.21,19930.98,2616.74
HTTP Waiting (TTFB) (ms),845.66,567.60,3348.74,432980.22,586.74,624.53,630.56,675.49,723.89,798.28,1152.17,1845.55,2490.57,402.97
Input Sequence Length (tokens),1036.00,1036.00,1036.00,530432.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),45.68,23.49,144.91,6954355.65,40.22,43.04,44.15,44.68,45.39,46.50,48.01,48.84,50.02,2.71
Inter Token Latency (ms),14.05,8.72,23.44,7192.66,9.12,10.27,10.93,12.25,14.07,15.55,17.26,18.44,19.81,2.43
OSL Mismatch Diff % (%),-4.38,-76.07,0.00,-2240.14,-60.62,-45.80,-11.36,0.00,0.00,0.00,0.00,0.00,0.00,13.79
Output Sequence Length (tokens),979.20,245.00,1024.00,501349.00,403.22,555.00,907.70,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,141.22
Output Token Count (tokens),223.88,9.00,879.00,37836.00,12.00,55.20,82.80,134.00,218.00,283.00,345.40,412.60,663.72,127.17
Output Token Throughput Per User (tokens/sec/user),73.37,42.66,114.66,37567.23,50.48,54.24,57.93,64.30,71.06,81.61,91.52,97.38,109.68,13.03
Prefill Throughput Per User (tokens/sec/user),1358.32,309.22,1824.30,695457.81,415.18,560.21,898.77,1297.43,1430.69,1533.25,1642.38,1658.24,1765.07,303.33
Reasoning Token Count (tokens),905.30,108.00,1024.00,463513.00,136.66,249.55,572.20,884.50,1024.00,1024.00,1024.00,1024.00,1024.00,231.24
