Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),796.65,0.00,1515.30,,,,,,818.28,,963.39,1013.89,1186.99,168.29
Active Decode Throughput Per User (tokens/sec/user),107.91,0.00,300.65,,,,,,109.92,,124.68,131.51,153.83,15.96
Active Prefill Throughput (tokens/sec),166.13,42.01,1294.24,,,,,,93.68,,399.06,476.94,1079.58,191.81
Active Prefill Throughput Per User (tokens/sec/user),133.69,42.01,883.70,,,,,,88.06,,251.73,417.38,844.83,133.51
Active Total Throughput (tokens/sec),834.21,80.03,1874.54,,,,,,862.19,,981.13,1110.28,1290.29,190.49
Credit-to-Start Latency (ms),1.47,0.54,3.71,147.43,0.58,0.69,0.73,0.97,1.26,1.73,2.61,2.89,3.52,0.73
Decode Duration (ms),13176.35,1515.35,41925.58,1317634.69,1850.39,2309.47,3110.98,5808.87,9714.59,17989.94,27864.21,33545.37,38849.18,9651.33
E2E Output Token Throughput (tokens/sec/user),109.44,55.72,165.30,10943.69,71.72,79.02,82.21,95.87,108.40,117.36,140.49,149.18,157.09,20.87
Effective Concurrency,7.71,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.18
Effective Decode Concurrency,7.42,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.30
Effective Decode Throughput (tokens/sec),795.02,0.00,1515.30,,,,,,817.28,,963.35,1013.89,1186.99,171.93
Effective Decode Throughput Per User (tokens/sec/user),107.69,0.00,300.65,,,,,,109.91,,124.62,131.35,153.83,16.68
Effective Latency (CO-aware) (ms),13701.71,2098.39,42406.05,1370171.39,2291.07,2776.86,3650.87,6385.83,10318.41,18484.60,28426.64,34083.87,39352.01,9646.58
Effective Prefill Concurrency,0.29,0.00,8.00,,,,,,0.00,,1.00,1.00,2.00,0.68
Effective Prefill Throughput (tokens/sec),39.17,0.00,1294.24,,,,,,0.00,,115.56,177.08,704.50,116.83
Effective Prefill Throughput Per User (tokens/sec/user),31.52,0.00,883.70,,,,,,0.00,,96.67,139.21,429.72,86.16
Effective Total Throughput (tokens/sec),834.19,0.00,1874.54,,,,,,862.19,,981.13,1110.28,1290.29,190.52
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,362.93,42.00,1124.00,36293.00,51.90,63.00,86.50,158.50,270.00,486.50,765.60,925.00,1043.81,262.16
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),156.65,19.29,482.63,15665.29,23.33,28.58,38.39,69.20,116.57,210.45,327.26,396.07,451.64,112.18
HTTP Data Sent (KB),0.41,0.19,1.76,40.63,0.21,0.23,0.24,0.25,0.32,0.39,0.71,1.02,1.68,0.29
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),13700.17,2096.86,42405.05,1370017.01,2290.17,2774.24,3649.93,6384.70,10317.56,18483.60,28424.93,34080.66,39350.88,9646.43
