Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),864.14,0.00,1309.81,,,,,,937.04,,1012.21,1036.66,1088.79,208.84
Active Decode Throughput Per User (tokens/sec/user),123.10,0.00,305.72,,,,,,121.14,,137.04,143.44,146.86,9.09
Active Prefill Throughput (tokens/sec),333.73,84.95,1247.41,,,,,,268.97,,579.63,847.01,1247.41,214.32
Active Prefill Throughput Per User (tokens/sec/user),274.58,84.95,696.77,,,,,,243.20,,471.71,499.75,628.59,124.55
Active Total Throughput (tokens/sec),940.10,123.32,1672.85,,,,,,969.60,,1139.70,1239.58,1539.01,250.18
Credit-to-Start Latency (ms),1.45,0.64,3.96,144.75,0.66,0.73,0.74,0.84,1.10,1.49,3.01,3.51,3.87,0.89
Decode Duration (ms),12385.88,1580.67,40197.14,1238588.12,1614.40,2527.84,2991.16,4098.68,7964.94,13260.72,35372.30,37809.06,39696.89,11623.17
E2E Output Token Throughput (tokens/sec/user),118.55,90.81,138.79,11855.43,93.84,100.71,103.56,110.74,119.93,127.19,133.09,136.29,138.68,11.33
Effective Concurrency,7.39,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.79
Effective Decode Concurrency,7.09,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.83
Effective Decode Throughput (tokens/sec),860.95,0.00,1309.81,,,,,,936.89,,1012.10,1036.57,1088.79,214.94
Effective Decode Throughput Per User (tokens/sec/user),122.64,0.00,305.72,,,,,,121.11,,137.01,143.42,146.86,11.75
Effective Latency (CO-aware) (ms),12916.63,2148.67,40642.35,1291663.42,2238.34,3068.00,3485.43,4642.15,8448.39,13833.35,35815.51,38280.31,40255.04,11608.97
Effective Prefill Concurrency,0.30,0.00,8.00,,,,,,0.00,,1.00,1.00,2.00,0.72
Effective Prefill Throughput (tokens/sec),79.12,0.00,1247.41,,,,,,0.00,,304.19,435.88,869.19,176.17
Effective Prefill Throughput Per User (tokens/sec/user),65.10,0.00,696.77,,,,,,0.00,,260.88,376.13,566.40,131.59
Effective Total Throughput (tokens/sec),940.07,0.00,1672.85,,,,,,969.60,,1139.70,1239.58,1539.01,250.23
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,338.04,45.00,1094.00,33804.00,45.00,69.00,84.60,112.75,216.50,363.00,969.10,1024.00,1074.20,316.16
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),146.47,20.51,471.45,14646.92,20.62,30.90,37.43,49.70,93.80,158.14,418.78,440.52,461.06,135.75
HTTP Data Sent (KB),0.59,0.28,1.43,58.99,0.30,0.33,0.35,0.43,0.55,0.66,0.87,1.01,1.34,0.22
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),12915.12,2147.37,40641.22,1291512.07,2237.63,3064.13,3484.12,4641.08,8446.43,13831.85,35813.80,38276.52,40252.75,11608.84
HTTP Receiving (ms),12390.37,1580.68,40197.15,1239036.54,1614.41,2527.85,3028.19,4098.70,7964.95,13270.18,35376.42,37809.07,39696.96,11621.94
HTTP Sending (ms),0.14,0.11,0.23,14.27,0.11,0.12,0.12,0.13,0.14,0.15,0.17,0.18,0.21,0.02
HTTP Total Time (ms),12915.12,2147.37,40641.22,1291512.07,2237.63,3064.13,3484.12,4641.08,8446.43,13831.85,35813.80,38276.52,40252.75,11608.84
HTTP Waiting (TTFB) (ms),524.61,399.69,753.27,52461.26,401.51,430.74,435.11,448.98,512.91,571.65,615.26,752.87,753.26,85.33
Input Sequence Length (tokens),138.36,50.00,330.00,13836.00,50.99,59.00,76.30,95.00,128.00,164.00,219.90,283.75,319.11,63.56
Inter Chunk Latency (ms),36.76,24.78,77.37,1238588.12,29.93,33.22,35.19,36.32,36.84,37.31,37.95,39.18,41.65,2.69
Inter Token Latency (ms),7.85,6.43,9.82,784.77,6.44,6.66,6.82,7.17,7.71,8.43,9.08,9.28,9.69,0.82
Output Sequence Length (tokens),1506.50,236.00,4096.00,150650.00,238.97,323.30,374.50,520.00,1041.50,1805.50,4096.00,4096.00,4096.00,1283.63
Output Token Count (tokens),194.07,48.00,450.00,16690.00,53.10,63.00,85.00,129.25,181.50,253.25,292.50,370.50,433.00,89.92
Output Token Throughput Per User (tokens/sec/user),128.81,101.87,155.43,12880.58,103.16,107.71,110.08,118.67,129.76,139.38,146.55,150.09,155.22,13.25
Prefill Throughput Per User (tokens/sec/user),270.80,66.40,696.77,27079.90,84.77,122.60,129.55,172.14,237.80,322.87,474.86,567.06,629.27,131.16
Reasoning Token Count (tokens),1339.60,112.00,4096.00,133960.00,156.55,239.65,265.30,344.00,846.00,1543.00,4096.00,4096.00,4096.00,1317.26
Request Latency (ms),12910.71,2147.43,40641.28,1291071.03,2237.69,3064.19,3447.18,4641.15,8427.96,13822.47,35809.74,38276.60,40252.75,11610.07
Time to First Output Token (ms),7985.24,1568.95,36216.43,686730.46,1874.82,2299.00,2717.50,3509.95,6282.96,9888.00,14774.30,23592.89,31754.43,6543.09
Time to First Token (ms),524.83,399.88,753.51,52482.91,401.73,430.95,435.30,449.17,513.17,571.89,615.45,753.07,753.51,85.34
Time to Second Token (ms),35.79,27.10,41.51,3579.11,30.61,32.55,33.05,35.31,36.24,36.82,37.31,38.55,39.95,2.00
Tokens In Flight (tokens),10637.66,0.00,21586.43,,,,,,10928.30,,16110.66,18575.59,20600.17,4471.90
Usage Completion Tokens (tokens),1506.50,236.00,4096.00,150650.00,238.97,323.30,374.50,520.00,1041.50,1805.50,4096.00,4096.00,4096.00,1283.63
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),138.36,50.00,330.00,13836.00,50.99,59.00,76.30,95.00,128.00,164.00,219.90,283.75,319.11,63.56
Usage Reasoning Tokens (tokens),1339.60,112.00,4096.00,133960.00,156.55,239.65,265.30,344.00,846.00,1543.00,4096.00,4096.00,4096.00,1317.26
Usage Total Tokens (tokens),1644.86,301.00,4361.00,164486.00,313.87,424.15,462.80,694.75,1165.00,1995.50,4210.20,4259.15,4300.61,1299.61

Metric,Value
Benchmark Duration (sec),174.86
Input Token Throughput (tokens/sec),79.12
Output Token Throughput (tokens/sec),861.52
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.57
Total Input Sequence Length (tokens),13836.00
Total Output Sequence Length (tokens),150650.00
Total Output Tokens (tokens),16690.00
Total Reasoning Tokens (tokens),133960.00
Total Token Throughput (tokens/sec),940.64
Total Usage Completion Tokens (tokens),150650.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),13836.00
Total Usage Reasoning Tokens (tokens),133960.00
Total Usage Total Tokens (tokens),164486.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
