Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),1000.47,0.00,1689.31,,,,,,1124.29,,1335.30,1378.04,1431.36,357.45
Active Decode Throughput Per User (tokens/sec/user),78.95,0.00,307.32,,,,,,85.93,,90.78,94.85,103.17,21.52
Active Prefill Throughput (tokens/sec),10614.62,1663.56,37775.31,,,,,,9866.32,,19192.09,22928.84,37775.31,7049.70
Active Prefill Throughput Per User (tokens/sec/user),3359.55,1663.55,3825.61,,,,,,3408.88,,3649.54,3712.93,3736.69,343.30
Active Total Throughput (tokens/sec),9672.29,68.57,37775.31,,,,,,8160.05,,18524.38,22117.07,37775.31,7424.98
Credit-to-Start Latency (ms),1.51,0.68,17.88,192.91,0.75,0.87,0.92,1.16,1.32,1.42,1.54,1.60,10.54,1.83
Decode Duration (ms),11717.83,3151.31,15825.41,1499881.62,3695.80,6673.04,8049.26,10983.23,12293.95,13375.57,14044.07,14402.98,15495.94,2472.44
E2E Output Token Throughput (tokens/sec/user),64.23,36.00,90.24,8220.92,37.24,48.00,53.94,60.80,65.49,69.64,73.84,75.48,77.54,8.58
Effective Concurrency,15.18,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,2.76
Effective Decode Concurrency,12.42,0.00,16.00,,,,,,13.00,,15.00,16.00,16.00,3.36
Effective Decode Throughput (tokens/sec),980.00,0.00,1689.31,,,,,,1119.91,,1334.52,1375.89,1431.36,381.07
Effective Decode Throughput Per User (tokens/sec/user),77.34,0.00,307.32,,,,,,85.86,,90.70,94.76,103.10,24.05
Effective Latency (CO-aware) (ms),14330.10,5710.54,18561.23,1834253.23,6322.19,9076.75,10425.28,13554.38,14924.23,15946.28,16844.23,17473.44,18440.31,2559.53
Effective Prefill Concurrency,2.76,0.00,16.00,,,,,,2.00,,6.00,7.00,16.00,2.85
Effective Prefill Throughput (tokens/sec),8692.03,0.00,37775.31,,,,,,7074.44,,17640.84,21448.16,37775.31,7576.79
Effective Prefill Throughput Per User (tokens/sec/user),2751.05,0.00,3825.61,,,,,,3374.76,,3609.27,3687.86,3736.69,1330.61
Effective Total Throughput (tokens/sec),9672.03,0.00,37775.31,,,,,,8160.05,,18524.38,22117.07,37775.31,7425.05
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,260.60,62.00,378.00,33357.00,78.59,150.35,179.20,248.00,273.50,293.00,311.00,319.30,346.19,55.30
HTTP Chunks Sent,1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),112.83,27.69,161.66,14442.22,34.57,65.50,77.71,107.55,118.56,126.84,134.10,137.62,148.40,23.65
HTTP Data Sent (KB),35.11,32.23,37.35,4493.85,32.54,33.49,33.91,34.49,35.16,35.71,36.33,36.74,37.28,1.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),14328.53,5709.03,18560.27,1834051.82,6320.83,9075.23,10423.97,13553.09,14922.86,15944.83,16842.96,17472.26,18439.14,2559.37
HTTP Receiving (ms),11722.10,3193.78,15825.41,1500428.71,3707.80,6700.13,8078.39,11010.81,12314.07,13375.58,14044.08,14402.98,15527.30,2466.98
HTTP Sending (ms),0.15,0.12,0.27,19.14,0.12,0.12,0.12,0.13,0.15,0.16,0.18,0.22,0.23,0.03
