Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),2641.74,0.00,6398.80,,,,,,2718.90,,5207.22,5534.22,5738.09,1797.33
Active Decode Throughput Per User (tokens/sec/user),81.34,0.00,273.29,,,,,,78.20,,89.54,121.20,125.27,12.52
Active Prefill Throughput (tokens/sec),3325.19,63.96,9093.24,,,,,,2993.74,,5995.07,6750.70,9093.24,1913.61
Active Prefill Throughput Per User (tokens/sec/user),1888.83,54.70,3600.60,,,,,,2020.45,,2985.16,3049.75,3600.60,906.86
Active Total Throughput (tokens/sec),4018.30,89.25,11481.76,,,,,,3767.37,,8339.54,9073.88,11360.22,3205.22
Credit-to-Start Latency (ms),1.63,0.35,13.84,260.32,0.45,0.51,0.68,0.92,1.18,2.09,2.78,3.52,4.52,1.31
Decode Duration (ms),21205.49,1900.71,55716.33,3392878.91,2140.18,3086.41,4683.34,8265.60,20216.62,31489.99,41074.23,47976.05,53357.05,14088.75
E2E Output Token Throughput (tokens/sec/user),80.12,40.55,130.67,12819.08,40.98,55.14,58.22,63.55,78.58,94.73,110.22,113.82,120.57,19.66
Effective Concurrency,34.90,0.00,64.00,,,,,,38.00,,64.00,64.00,64.00,23.08
Effective Decode Concurrency,33.65,0.00,64.00,,,,,,36.00,,62.00,63.00,64.00,22.49
Effective Decode Throughput (tokens/sec),2633.35,0.00,6398.80,,,,,,2717.66,,5206.20,5533.98,5738.09,1800.62
Effective Decode Throughput Per User (tokens/sec/user),81.08,0.00,273.29,,,,,,78.19,,89.54,121.20,125.27,13.31
Effective Latency (CO-aware) (ms),22003.49,2718.13,56641.80,3520557.96,2842.29,3863.32,5460.01,9026.06,21030.18,32286.42,42025.92,48841.34,54206.94,14138.43
Effective Prefill Concurrency,1.25,0.00,64.00,,,,,,0.00,,2.00,3.00,5.00,5.72
Effective Prefill Throughput (tokens/sec),1384.69,0.00,9093.24,,,,,,0.00,,4587.57,5901.20,8367.84,2052.29
Effective Prefill Throughput Per User (tokens/sec/user),786.55,0.00,3600.60,,,,,,0.00,,2725.77,2950.60,3600.60,1099.76
Effective Total Throughput (tokens/sec),4018.04,0.00,11481.76,,,,,,3767.37,,8339.54,9073.88,11360.22,3205.28
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,441.71,39.00,1254.00,70674.00,44.13,63.90,97.70,168.75,419.50,660.50,850.30,1006.35,1140.22,297.39
HTTP Chunks Sent,1.00,1.00,1.00,160.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.69,0.00,4.82,109.65,0.00,0.00,0.00,0.00,0.00,0.43,2.80,4.46,4.63,1.37
HTTP Connection Overhead (ms),1.03,0.00,8.87,165.30,0.00,0.00,0.00,0.00,0.00,0.43,3.06,8.03,8.50,2.35
HTTP Connection Reused (ratio),0.70,0.00,1.00,112.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.46
HTTP Data Received (KB),190.55,18.06,534.29,30487.34,20.16,28.72,43.24,74.02,180.26,285.32,364.74,432.84,491.65,127.45
HTTP Data Sent (KB),3.63,0.19,18.14,581.38,0.22,0.24,0.26,0.34,1.44,6.02,10.21,13.18,16.94,4.39
HTTP DNS Lookup (ms),0.35,0.00,4.05,55.66,0.00,0.00,0.00,0.00,0.00,0.00,0.25,3.57,3.87,1.05
HTTP Duration (excl. conn) (ms),22001.79,2716.94,56639.08,3520285.62,2840.31,3861.14,5458.21,9024.94,21028.84,32284.82,42023.69,48840.17,54205.36,14138.20
HTTP Receiving (ms),21212.46,1900.76,55749.50,3393992.82,2140.19,3086.45,4683.34,8265.60,20216.63,31490.00,41122.78,48024.44,53357.06,14087.95
HTTP Sending (ms),0.86,0.12,5.03,137.70,0.12,0.12,0.13,0.14,0.16,0.59,3.02,4.70,4.88,1.40
HTTP Total Time (ms),22002.82,2724.40,56639.08,3520450.93,2840.31,3863.80,5460.55,9024.94,21029.08,32284.95,42026.07,48840.22,54206.13,14137.68
HTTP Waiting (TTFB) (ms),788.47,312.91,1522.78,126155.11,425.57,471.41,519.97,657.22,814.45,873.62,937.54,1132.95,1441.39,206.67
Input Sequence Length (tokens),872.93,24.00,4391.00,139669.00,25.18,30.95,34.00,50.00,308.50,1412.00,2350.00,3286.75,4164.74,1095.96
Inter Chunk Latency (ms),48.14,23.85,209.25,3392878.91,38.91,43.91,45.88,47.43,48.72,49.43,49.81,50.26,51.33,2.92
Inter Token Latency (ms),12.52,6.75,23.81,2002.79,6.91,7.69,8.27,9.83,12.02,15.05,16.76,17.49,23.45,3.56
Output Sequence Length (tokens),1661.11,215.00,4096.00,265777.00,234.67,309.40,452.50,809.25,1498.00,2276.00,3279.00,4096.00,4096.00,1055.69
Output Token Count (tokens),518.26,8.00,2692.00,78258.00,10.00,25.50,45.00,153.50,344.00,836.50,1146.00,1338.00,1851.50,467.31
Output Token Throughput Per User (tokens/sec/user),86.37,42.00,148.10,13819.12,42.65,57.16,59.66,66.45,83.17,101.75,120.93,129.97,144.71,24.04
Prefill Throughput Per User (tokens/sec/user),1010.22,27.39,3600.60,161635.36,28.71,35.40,40.33,69.29,431.20,1864.68,2657.00,2930.93,3127.64,1048.84
Reasoning Token Count (tokens),1171.99,31.00,4096.00,187519.00,101.95,179.60,289.00,597.50,936.50,1281.50,2656.30,4096.00,4096.00,991.35
Request Latency (ms),21994.91,2717.07,56605.99,3519184.92,2840.39,3861.21,5458.27,9025.00,21028.90,32284.89,41975.21,48791.88,54205.44,14138.98
Time to First Output Token (ms),13107.45,827.77,46214.20,1979225.35,1473.99,2885.87,3765.13,6028.75,12134.86,18174.40,21671.24,30724.32,40585.01,8539.62
Time to First Token (ms),789.41,313.23,1523.07,126306.00,425.79,471.64,520.21,657.40,815.56,875.94,937.73,1133.19,1441.62,206.90
Time to Second Token (ms),50.23,25.35,62.14,8036.01,41.40,44.91,45.92,47.59,48.44,54.05,56.54,60.86,62.04,5.05
Tokens In Flight (tokens),74628.98,0.00,132468.89,,,,,,76605.40,,127424.18,128862.49,130774.28,40216.21
Usage Completion Tokens (tokens),1661.11,215.00,4096.00,265777.00,234.67,309.40,452.50,809.25,1498.00,2276.00,3279.00,4096.00,4096.00,1055.69
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),872.93,24.00,4391.00,139669.00,25.18,30.95,34.00,50.00,308.50,1412.00,2350.00,3286.75,4164.74,1095.96
Usage Reasoning Tokens (tokens),1171.99,31.00,4096.00,187519.00,101.95,179.60,289.00,597.50,936.50,1281.50,2656.30,4096.00,4096.00,991.35
Usage Total Tokens (tokens),2534.04,250.00,8239.00,405446.00,272.93,460.85,707.20,1231.25,2063.00,3867.00,4654.40,5886.45,7750.93,1717.49

Metric,Value
Benchmark Duration (sec),100.86
Input Token Throughput (tokens/sec),1384.69
Output Token Throughput (tokens/sec),2634.93
Overall Usage Prompt Cache Read % (%),0.00
Request Count,160.00
Request Throughput (requests/sec),1.59
Total Input Sequence Length (tokens),139669.00
Total Output Sequence Length (tokens),265777.00
Total Output Tokens (tokens),78258.00
Total Reasoning Tokens (tokens),187519.00
Total Token Throughput (tokens/sec),4019.62
Total Usage Completion Tokens (tokens),265777.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),139669.00
Total Usage Reasoning Tokens (tokens),187519.00
Total Usage Total Tokens (tokens),405446.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
