Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),1147.15,0.00,1874.43,,,,,,1336.20,,1556.42,1583.42,1659.76,457.73
Active Decode Throughput Per User (tokens/sec/user),88.39,0.00,273.26,,,,,,92.07,,112.17,125.14,127.67,23.33
Active Prefill Throughput (tokens/sec),166.16,32.51,1300.27,,,,,,103.25,,327.69,439.16,1300.27,192.73
Active Prefill Throughput Per User (tokens/sec/user),115.43,32.51,628.44,,,,,,79.55,,277.97,390.33,508.89,107.21
Active Total Throughput (tokens/sec),1197.53,106.92,2313.97,,,,,,1333.39,,1455.25,1490.86,1786.26,381.00
Credit-to-Start Latency (ms),1.45,0.62,3.85,185.44,0.65,0.75,0.79,0.95,1.20,1.79,2.41,3.03,3.64,0.72
Decode Duration (ms),16262.25,2150.88,48098.06,2081568.31,2524.43,3231.43,4893.61,8845.96,12119.66,23777.36,31402.92,38183.41,46969.52,10887.71
E2E Output Token Throughput (tokens/sec/user),82.37,44.89,114.33,10543.39,61.77,65.81,68.12,76.59,83.11,88.45,93.82,98.75,106.18,10.27
Effective Concurrency,13.99,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,4.53
Effective Decode Concurrency,13.47,0.00,16.00,,,,,,15.00,,16.00,16.00,16.00,4.49
Effective Decode Throughput (tokens/sec),1143.17,0.00,1874.43,,,,,,1334.21,,1556.40,1583.07,1659.76,461.88
Effective Decode Throughput Per User (tokens/sec/user),88.08,0.00,273.26,,,,,,92.01,,112.03,125.11,127.67,23.86
Effective Latency (CO-aware) (ms),16896.47,2960.38,48653.93,2162747.63,3447.80,4005.78,5569.01,9457.94,12745.65,24338.96,32234.79,38750.66,47613.61,10868.14
Effective Prefill Concurrency,0.52,0.00,16.00,,,,,,0.00,,1.00,2.00,3.00,1.32
Effective Prefill Throughput (tokens/sec),54.32,0.00,1300.27,,,,,,0.00,,162.69,265.16,628.44,134.97
Effective Prefill Throughput Per User (tokens/sec/user),37.73,0.00,628.44,,,,,,0.00,,102.73,122.06,423.86,81.79
Effective Total Throughput (tokens/sec),1197.49,0.00,2313.97,,,,,,1333.39,,1455.25,1490.86,1786.26,381.06
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,361.77,47.00,1052.00,46306.00,57.08,71.05,101.40,192.50,258.00,517.75,719.30,857.20,1030.65,245.49
HTTP Chunks Sent,1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),156.09,21.31,452.37,19979.49,25.46,31.53,44.07,83.55,110.77,223.21,310.63,370.54,444.13,105.29
HTTP Data Sent (KB),0.39,0.19,1.76,49.60,0.22,0.23,0.24,0.26,0.32,0.38,0.57,0.90,1.60,0.26
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),16894.95,2959.53,48652.63,2162553.75,3446.82,4004.89,5568.20,9455.21,12744.71,24337.56,32233.57,38748.76,47612.65,10868.02
HTTP Receiving (ms),16271.32,2200.17,48098.07,2082729.08,2524.44,3252.60,4922.43,8858.53,12141.26,23777.37,31402.93,38183.41,46969.53,10887.67
HTTP Sending (ms),0.15,0.11,0.34,19.41,0.11,0.12,0.12,0.12,0.14,0.16,0.20,0.23,0.30,0.04
HTTP Total Time (ms),16894.95,2959.53,48652.63,2162553.75,3446.82,4004.89,5568.20,9455.21,12744.71,24337.56,32233.57,38748.76,47612.65,10868.02
HTTP Waiting (TTFB) (ms),623.48,462.16,953.36,79805.26,463.82,490.93,507.38,545.29,592.43,667.93,759.27,952.11,953.13,116.28
Input Sequence Length (tokens),65.61,24.00,361.00,8398.00,24.27,28.35,31.00,34.75,48.00,65.25,123.90,206.15,324.10,58.74
Inter Chunk Latency (ms),45.11,25.06,198.34,2081568.31,32.39,37.97,39.95,41.16,42.15,43.08,44.80,46.51,141.96,17.92
Inter Token Latency (ms),11.62,8.45,20.91,1487.63,8.51,9.29,10.05,10.60,11.35,12.29,13.74,14.78,15.67,1.70
