Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),842.35,0.00,9996.48,,,,,,530.81,,1315.22,2000.74,8493.14,1332.90
Active Decode Throughput Per User (tokens/sec/user),25.86,0.00,259.76,,,,,,11.30,,71.16,114.14,117.29,30.78
Active Prefill Throughput (tokens/sec),177.35,0.43,5786.95,,,,,,88.39,,336.99,372.84,2780.30,548.48
Active Prefill Throughput Per User (tokens/sec/user),0.68,0.36,23.24,,,,,,0.50,,0.97,1.05,8.50,1.10
Active Total Throughput (tokens/sec),847.40,1.09,8640.25,,,,,,458.10,,1766.70,2381.11,7141.82,1186.15
Credit-to-Start Latency (ms),3.51,0.47,23.45,1753.03,0.51,0.62,0.73,0.96,1.57,2.85,11.87,17.21,21.62,5.01
Decode Duration (ms),374183.76,3849.46,2669536.84,187091880.89,4657.24,6411.68,8040.49,12265.94,22382.93,450494.04,1537786.83,1919284.21,2313656.99,640880.82
E2E Output Token Throughput (tokens/sec/user),28.00,0.33,73.04,13999.60,0.50,1.08,3.29,9.97,20.70,48.88,60.39,63.63,70.19,21.27
Effective Concurrency,74.20,0.00,500.00,,,,,,62.00,,137.00,158.00,388.00,68.99
Effective Decode Concurrency,68.92,0.00,203.00,,,,,,62.00,,137.00,147.00,183.00,51.57
Effective Decode Throughput (tokens/sec),842.22,0.00,9996.48,,,,,,530.71,,1315.10,2000.73,8492.57,1332.84
Effective Decode Throughput Per User (tokens/sec/user),25.86,0.00,259.76,,,,,,11.30,,71.16,114.14,117.29,30.77
Effective Latency (CO-aware) (ms),402845.65,5777.69,2714592.91,201422823.07,7273.78,10092.54,14587.65,28796.27,57673.26,451312.16,1603920.69,1962107.91,2371723.02,649356.03
Effective Prefill Concurrency,5.28,0.00,500.00,,,,,,0.00,,0.00,0.00,245.00,36.44
Effective Prefill Throughput (tokens/sec),5.17,0.00,5786.95,,,,,,0.00,,0.00,0.00,146.75,98.25
Effective Prefill Throughput Per User (tokens/sec/user),0.02,0.00,23.24,,,,,,0.00,,0.00,0.00,0.60,0.22
Effective Total Throughput (tokens/sec),847.39,0.00,8640.25,,,,,,458.10,,1766.70,2381.11,7141.82,1186.15
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1241.10,63.00,10420.00,620551.00,77.90,102.85,130.00,188.00,323.50,757.00,4346.20,7473.30,9785.35,2252.18
HTTP Chunks Sent,1.00,1.00,1.00,500.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),2.17,0.00,29.36,1084.99,0.00,0.25,0.28,0.40,0.82,2.04,4.77,7.36,24.55,4.16
HTTP Connection Overhead (ms),2.34,0.00,34.49,1168.73,0.00,0.25,0.28,0.40,0.82,2.04,4.77,12.59,24.55,4.55
HTTP Connection Reused (ratio),0.03,0.00,1.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.18
HTTP Data Received (KB),533.06,28.07,4479.57,266532.09,34.54,45.09,56.95,81.57,139.04,324.69,1862.79,3213.45,4205.44,966.99
HTTP Data Sent (KB),0.20,0.16,0.31,100.41,0.17,0.17,0.18,0.19,0.20,0.21,0.23,0.24,0.27,0.02
HTTP DNS Lookup (ms),0.17,0.00,5.76,83.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.30,0.92
HTTP Duration (excl. conn) (ms),402842.09,5776.64,2714574.16,201421042.81,7271.30,10090.08,14587.00,28795.30,57663.88,451310.87,1603908.42,1962104.47,2371721.86,649355.48
HTTP Receiving (ms),374199.94,3849.46,2669539.76,187099971.00,4657.24,6471.21,8046.72,12265.94,22382.93,450505.79,1537786.83,1919284.21,2313661.22,640878.69
HTTP Sending (ms),2.30,0.17,29.57,1152.04,0.19,0.36,0.39,0.51,0.93,2.15,4.86,7.57,24.67,4.16
HTTP Total Time (ms),402844.42,5777.12,2714577.44,201422211.55,7276.64,10095.11,14587.30,28804.76,57665.97,451311.16,1603909.85,1962105.15,2371722.56,649355.73
HTTP Waiting (TTFB) (ms),28639.84,358.88,79069.22,14319919.77,656.09,723.90,779.68,796.12,25928.80,51616.77,62801.73,68970.02,78293.66,24564.12
Input Sequence Length (tokens),28.05,20.00,59.00,14025.00,20.99,23.00,24.00,25.00,27.00,30.00,33.00,36.00,46.03,4.65
Inter Chunk Latency (ms),301.82,8.74,1901839.27,187091880.89,30.31,39.93,41.45,46.47,63.33,87.86,92.31,94.63,97.88,15110.91
Inter Token Latency (ms),134.49,12.62,2922.39,67243.44,13.40,14.15,14.61,16.05,18.20,35.68,262.03,880.74,1956.12,370.95
Output Sequence Length (tokens),4573.69,250.00,33772.00,2286843.00,309.80,399.95,499.70,715.25,1155.00,2753.00,15345.10,28907.65,33764.00,8318.78
Output Token Count (tokens),370.08,1.00,1112.00,178748.00,64.56,128.30,157.20,232.50,342.00,470.50,602.20,709.60,967.18,185.49
Output Token Throughput Per User (tokens/sec/user),45.33,0.34,79.26,22665.17,0.51,1.14,3.82,28.03,54.95,62.29,68.44,70.66,74.63,23.33
Prefill Throughput Per User (tokens/sec/user),11.57,0.33,88.92,5786.95,0.34,0.38,0.43,0.56,1.09,30.44,37.79,41.83,62.20,17.35
Reasoning Token Count (tokens),4216.19,99.00,33772.00,2108095.00,122.99,204.90,278.70,411.75,737.00,2315.75,14740.70,28558.60,33764.00,8334.85
Request Latency (ms),402825.96,5776.68,2714571.28,201412981.42,7271.38,10090.16,14587.05,28795.41,57632.54,451299.18,1603908.44,1962104.53,2371717.69,649357.63
Time to First Output Token (ms),309898.91,2504.41,2469495.30,148441579.15,4311.51,6962.51,9423.77,23595.40,50723.43,150749.16,1263060.53,1772478.30,2058884.67,562022.47
Time to First Token (ms),28642.20,359.12,79069.93,14321100.53,656.81,726.22,780.33,797.87,25931.11,51618.93,62806.65,68970.94,78294.25,24564.66
Time to Second Token (ms),63.39,28.12,79.21,31696.60,56.57,59.16,59.90,61.56,62.85,64.27,66.65,73.72,77.36,4.46
Tokens In Flight (tokens),272329.42,0.00,533167.21,,,,,,260977.41,,500995.03,512193.16,522390.82,154095.21
Usage Completion Tokens (tokens),4573.69,250.00,33772.00,2286843.00,309.80,399.95,499.70,715.25,1155.00,2753.00,15345.10,28907.65,33764.00,8318.78
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),28.05,20.00,59.00,14025.00,20.99,23.00,24.00,25.00,27.00,30.00,33.00,36.00,46.03,4.65
Usage Reasoning Tokens (tokens),4216.19,99.00,33772.00,2108095.00,122.99,204.90,278.70,411.75,737.00,2315.75,14740.70,28558.60,33764.00,8334.85
Usage Total Tokens (tokens),4601.74,274.00,33792.00,2300868.00,333.80,428.90,528.90,740.75,1183.50,2787.50,15382.10,28932.70,33792.00,8319.86

Metric,Value
Benchmark Duration (sec),2714.60
Input Token Throughput (tokens/sec),5.17
Output Token Throughput (tokens/sec),842.41
Overall Usage Prompt Cache Read % (%),0.00
Request Count,500.00
Request Throughput (requests/sec),0.18
Total Input Sequence Length (tokens),14025.00
Total Output Sequence Length (tokens),2286843.00
Total Output Tokens (tokens),178748.00
Total Reasoning Tokens (tokens),2108095.00
Total Token Throughput (tokens/sec),847.58
Total Usage Completion Tokens (tokens),2286843.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),14025.00
Total Usage Reasoning Tokens (tokens),2108095.00
Total Usage Total Tokens (tokens),2300868.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
