Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),784.78,0.00,1200.03,,,,,,838.05,,913.47,939.09,990.95,168.01
Active Decode Throughput Per User (tokens/sec/user),111.91,0.00,297.24,,,,,,110.19,,127.74,133.32,137.50,11.49
Active Prefill Throughput (tokens/sec),65.29,33.42,308.53,,,,,,54.20,,103.90,112.85,308.53,36.89
Active Prefill Throughput Per User (tokens/sec/user),54.76,31.49,97.04,,,,,,53.22,,68.25,74.27,91.32,10.39
Active Total Throughput (tokens/sec),796.25,45.43,998.93,,,,,,846.76,,902.81,927.96,958.37,165.25
Credit-to-Start Latency (ms),1.41,0.58,3.56,140.80,0.62,0.65,0.72,0.83,0.99,1.72,3.10,3.37,3.55,0.84
Decode Duration (ms),14263.41,1671.21,43374.75,1426341.12,2214.92,3484.26,3811.34,5745.08,8779.67,20419.60,37013.82,40071.00,42080.66,11982.23
E2E Output Token Throughput (tokens/sec/user),106.51,91.03,175.83,10650.69,91.42,93.86,95.26,98.86,104.76,112.36,120.31,123.76,131.16,11.43
Effective Concurrency,7.35,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.64
Effective Decode Concurrency,7.10,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.67
Effective Decode Throughput (tokens/sec),782.44,0.00,1200.03,,,,,,837.71,,913.36,938.96,990.95,173.13
Effective Decode Throughput Per User (tokens/sec/user),111.57,0.00,297.24,,,,,,110.17,,127.71,133.32,137.50,13.00
Effective Latency (CO-aware) (ms),14792.32,2190.04,44086.54,1479231.58,2728.82,4082.29,4296.58,6317.99,9279.00,20916.45,37630.86,40624.85,42524.35,11990.91
Effective Prefill Concurrency,0.26,0.00,8.00,,,,,,0.00,,1.00,1.00,2.00,0.66
Effective Prefill Throughput (tokens/sec),13.78,0.00,308.53,,,,,,0.00,,54.48,66.81,112.85,31.58
Effective Prefill Throughput Per User (tokens/sec/user),11.56,0.00,97.04,,,,,,0.00,,53.64,60.52,74.27,22.85
Effective Total Throughput (tokens/sec),796.22,0.00,998.93,,,,,,846.76,,902.81,927.96,958.37,165.30
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,387.34,47.00,1175.00,38734.00,61.85,95.55,104.90,156.50,239.50,553.50,1012.70,1072.25,1135.40,325.28
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),167.21,21.31,504.52,16721.26,27.83,42.28,46.30,68.38,103.41,238.45,434.81,461.32,488.59,139.52
HTTP Data Sent (KB),0.23,0.20,0.30,23.28,0.20,0.21,0.21,0.22,0.23,0.25,0.26,0.27,0.30,0.02
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),14790.84,2187.73,44085.64,1479084.45,2727.34,4081.30,4295.35,6315.62,9278.05,20915.08,37629.85,40623.84,42523.38,11991.07
HTTP Receiving (ms),14269.45,1708.61,43374.76,1426944.51,2215.30,3486.14,3811.81,5754.38,8798.33,20428.87,37048.82,40071.02,42080.67,11979.73
HTTP Sending (ms),0.13,0.11,0.20,13.38,0.12,0.12,0.12,0.12,0.13,0.14,0.16,0.18,0.20,0.02
HTTP Total Time (ms),14790.84,2187.73,44085.64,1479084.45,2727.34,4081.30,4295.35,6315.62,9278.05,20915.08,37629.85,40623.84,42523.38,11991.07
HTTP Waiting (TTFB) (ms),521.27,401.50,777.79,52126.55,403.72,432.06,435.77,463.22,506.94,549.00,612.26,713.95,777.73,85.32
Input Sequence Length (tokens),27.72,20.00,43.00,2772.00,21.98,23.00,24.00,25.00,27.00,29.25,32.00,36.00,42.01,4.04
Inter Chunk Latency (ms),36.94,23.79,376.25,1426341.12,31.68,33.77,35.26,36.33,36.85,37.29,37.82,39.04,41.55,7.23
Inter Token Latency (ms),8.91,5.54,10.68,890.57,7.18,7.47,7.71,8.31,8.96,9.52,10.12,10.27,10.59,0.90
Output Sequence Length (tokens),1574.63,198.00,4096.00,157463.00,295.02,403.30,463.60,644.00,984.00,2056.50,4096.00,4096.00,4096.00,1278.11
Output Token Count (tokens),343.38,70.00,787.00,29187.00,73.36,112.40,164.20,221.00,328.00,433.00,530.80,687.00,773.56,165.55
Output Token Throughput Per User (tokens/sec/user),113.55,93.65,180.35,11355.07,94.40,97.36,98.77,105.06,111.59,120.32,129.77,133.87,139.45,12.72
Prefill Throughput Per User (tokens/sec/user),54.49,29.56,97.04,5448.70,32.19,36.44,41.06,47.49,53.31,60.95,68.08,74.00,91.38,11.61
Reasoning Token Count (tokens),1282.76,116.00,4096.00,128276.00,121.94,201.95,236.90,345.25,592.00,1622.25,4096.00,4096.00,4096.00,1354.13
Request Latency (ms),14784.88,2150.41,44085.74,1478488.09,2727.03,4045.10,4295.41,6306.41,9266.06,20905.88,37594.92,40623.91,42523.44,11993.56
Time to First Output Token (ms),8006.54,1460.13,35525.77,680555.72,1695.95,2492.54,2703.79,3528.74,5282.23,10547.40,18564.20,21901.24,27813.02,6672.74
Time to First Token (ms),521.47,401.68,778.06,52146.97,403.92,432.31,435.96,463.41,507.14,549.20,612.45,714.24,778.01,85.33
Time to Second Token (ms),36.07,24.84,40.89,3607.20,24.86,32.91,34.46,35.84,36.47,37.00,37.42,38.11,39.89,2.17
Tokens In Flight (tokens),9503.67,0.00,17311.68,,,,,,9273.67,,13688.21,14421.22,16239.95,3307.83
Usage Completion Tokens (tokens),1574.63,198.00,4096.00,157463.00,295.02,403.30,463.60,644.00,984.00,2056.50,4096.00,4096.00,4096.00,1278.11
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),27.72,20.00,43.00,2772.00,21.98,23.00,24.00,25.00,27.00,29.25,32.00,36.00,42.01,4.04
Usage Reasoning Tokens (tokens),1282.76,116.00,4096.00,128276.00,121.94,201.95,236.90,345.25,592.00,1622.25,4096.00,4096.00,4096.00,1354.13
Usage Total Tokens (tokens),1602.35,227.00,4139.00,160235.00,318.08,434.95,489.40,669.00,1010.00,2083.50,4122.10,4125.05,4134.05,1278.98

Metric,Value
Benchmark Duration (sec),201.11
Input Token Throughput (tokens/sec),13.78
Output Token Throughput (tokens/sec),782.94
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.50
Total Input Sequence Length (tokens),2772.00
Total Output Sequence Length (tokens),157463.00
Total Output Tokens (tokens),29187.00
Total Reasoning Tokens (tokens),128276.00
Total Token Throughput (tokens/sec),796.72
Total Usage Completion Tokens (tokens),157463.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),2772.00
Total Usage Reasoning Tokens (tokens),128276.00
Total Usage Total Tokens (tokens),160235.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
