Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),332.13,0.00,644.76,,,,,,336.89,,427.50,440.41,478.45,86.51
Active Decode Throughput Per User (tokens/sec/user),104.66,0.00,285.60,,,,,,104.45,,118.52,124.22,140.28,11.98
Active Prefill Throughput (tokens/sec),5283.42,2044.21,12751.48,,,,,,3949.07,,7765.59,11275.41,12751.48,2320.39
Active Prefill Throughput Per User (tokens/sec/user),3799.34,2044.21,4128.57,,,,,,3823.62,,3989.03,4059.47,4128.57,238.71
Active Total Throughput (tokens/sec),3244.37,88.14,12751.48,,,,,,4000.82,,7821.51,7968.80,11834.91,3060.85
Credit-to-Start Latency (ms),1.35,0.72,1.96,135.22,0.77,0.86,0.96,1.25,1.40,1.47,1.60,1.70,1.95,0.25
Decode Duration (ms),8922.35,669.92,14388.27,892235.11,1968.25,3984.66,4826.41,8067.36,9463.84,10317.00,10895.22,11914.25,12937.35,2352.05
E2E Output Token Throughput (tokens/sec/user),83.08,26.61,123.44,8307.54,41.68,51.66,64.89,78.37,83.51,90.61,99.70,104.53,122.93,15.37
Effective Concurrency,3.94,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.38
Effective Decode Concurrency,3.17,0.00,4.00,,,,,,3.00,,4.00,4.00,4.00,0.88
Effective Decode Throughput (tokens/sec),329.56,0.00,644.76,,,,,,336.09,,427.30,440.12,478.33,90.95
Effective Decode Throughput Per User (tokens/sec/user),103.85,0.00,285.60,,,,,,104.35,,118.49,124.15,140.28,15.04
Effective Latency (CO-aware) (ms),11099.06,2858.42,16604.11,1109906.34,4076.40,6214.75,7047.82,10210.08,11651.28,12468.45,13102.88,14026.24,16022.47,2383.77
Effective Prefill Concurrency,0.77,0.00,4.00,,,,,,1.00,,2.00,2.00,3.00,0.85
Effective Prefill Throughput (tokens/sec),2914.77,0.00,12751.48,,,,,,3683.07,,7588.97,7814.48,11740.71,3142.36
Effective Prefill Throughput Per User (tokens/sec/user),2096.02,0.00,4128.57,,,,,,3623.18,,3949.07,3998.12,4123.23,1897.80
Effective Total Throughput (tokens/sec),3244.33,0.00,12751.48,,,,,,4000.82,,7821.51,7968.80,11834.91,3060.85
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,273.44,22.00,443.00,27344.00,65.56,119.50,150.80,247.75,287.00,315.50,340.10,362.15,391.52,71.83
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),118.18,10.58,188.86,11818.10,29.00,51.81,65.19,107.75,124.01,135.87,146.25,154.23,167.48,30.54
HTTP Data Sent (KB),34.90,31.91,37.38,3490.32,32.73,33.39,33.66,34.31,34.92,35.55,36.16,36.41,37.14,1.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),11097.64,2856.44,16602.65,1109764.32,4075.07,6213.39,7045.85,10208.77,11650.04,12467.25,13101.30,14024.85,16021.57,2383.82
HTTP Receiving (ms),8924.00,669.93,14388.28,892400.15,1968.26,4016.93,4828.74,8067.37,9463.85,10317.01,10895.22,11914.26,12937.37,2349.39
HTTP Sending (ms),0.14,0.12,0.22,14.08,0.12,0.12,0.13,0.13,0.14,0.15,0.16,0.16,0.18,0.02
HTTP Total Time (ms),11097.64,2856.44,16602.65,1109764.32,4075.07,6213.39,7045.85,10208.77,11650.04,12467.25,13101.30,14024.85,16021.57,2383.82
HTTP Waiting (TTFB) (ms),2173.50,1986.92,4013.05,217350.09,1989.46,2020.73,2055.98,2088.26,2148.47,2201.37,2278.49,2351.92,2406.11,204.55
Input Sequence Length (tokens),8204.02,8204.00,8205.00,820402.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8204.00,8205.00,0.14
Inter Chunk Latency (ms),32.76,15.56,68.90,892235.11,27.45,29.43,30.38,31.72,32.90,33.83,34.55,35.34,37.98,2.29
Inter Token Latency (ms),9.76,5.96,16.02,975.53,6.09,7.49,7.93,8.81,9.62,10.42,11.80,12.72,14.08,1.62
OSL Mismatch Diff % (%),-9.32,-92.58,0.00,-931.64,-83.39,-68.60,-47.14,0.00,0.00,0.00,0.00,0.00,0.00,21.88
