Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),6223.32,0.00,9950.22,,,,,,8104.02,,8923.13,9103.04,9451.79,2947.82
Active Decode Throughput Per User (tokens/sec/user),63.63,0.00,188.90,,,,,,68.74,,75.25,83.35,104.94,18.63
Active Prefill Throughput (tokens/sec),2049.14,30.66,11424.97,,,,,,611.57,,6327.26,7597.72,9229.00,2527.88
Active Prefill Throughput Per User (tokens/sec/user),454.35,27.23,2039.09,,,,,,112.53,,1129.62,1284.06,1684.29,492.47
Active Total Throughput (tokens/sec),7670.83,78.56,18463.80,,,,,,7859.58,,12640.07,14060.83,16062.50,3672.34
Credit-to-Start Latency (ms),1.47,0.53,27.38,1504.01,0.65,0.76,0.81,0.96,1.25,1.67,2.43,2.90,3.66,1.08
Decode Duration (ms),18471.38,2449.85,73772.85,18914697.55,3252.50,4291.93,5165.58,8717.35,14597.16,23511.98,37397.90,48556.61,66694.07,13800.77
E2E Output Token Throughput (tokens/sec/user),58.99,31.92,97.26,60408.07,39.31,47.28,49.61,53.73,59.25,63.99,68.11,71.05,79.22,7.68
Effective Concurrency,106.37,0.00,128.00,,,,,,128.00,,128.00,128.00,128.00,40.56
Effective Decode Concurrency,102.44,0.00,128.00,,,,,,123.00,,126.00,127.00,128.00,39.40
Effective Decode Throughput (tokens/sec),6208.08,0.00,9950.22,,,,,,8101.35,,8922.51,9103.04,9447.20,2960.23
Effective Decode Throughput Per User (tokens/sec/user),63.48,0.00,188.90,,,,,,68.73,,75.25,83.28,104.94,18.87
Effective Latency (CO-aware) (ms),19193.48,3135.90,74449.22,19654121.40,4004.82,5055.62,5933.79,9393.89,15352.35,24278.24,38114.43,49260.78,67841.60,13809.11
Effective Prefill Concurrency,3.92,0.00,128.00,,,,,,3.00,,7.00,9.00,12.00,8.75
Effective Prefill Throughput (tokens/sec),1462.50,0.00,11424.97,,,,,,310.85,,5246.22,7114.55,9068.61,2327.81
Effective Prefill Throughput Per User (tokens/sec/user),324.27,0.00,2039.09,,,,,,77.85,,1070.29,1216.29,1614.53,463.98
Effective Total Throughput (tokens/sec),7670.59,0.00,18463.80,,,,,,7859.58,,12640.07,14060.83,16062.50,3672.54
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,291.77,41.00,1119.00,298771.00,52.23,64.00,77.00,132.75,231.00,374.00,616.40,789.70,1039.00,223.90
HTTP Chunks Sent,1.00,1.00,1.00,1024.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.36,0.00,33.05,367.99,0.00,0.00,0.00,0.00,0.00,0.00,0.28,1.75,4.89,2.35
HTTP Connection Overhead (ms),0.42,0.00,36.61,426.18,0.00,0.00,0.00,0.00,0.00,0.00,0.28,1.75,8.71,2.53
