Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),2827.92,0.00,961409.43,,,,,,3147.65,,3469.94,3558.67,3665.67,2225.83
Active Decode Throughput Per User (tokens/sec/user),102.91,0.00,32046.98,,,,,,101.93,,114.55,123.27,145.54,71.33
Active Prefill Throughput (tokens/sec),2113.52,178.46,27726.12,,,,,,1454.57,,3009.61,4279.80,10821.13,2521.69
Active Prefill Throughput Per User (tokens/sec/user),1349.40,178.46,1673.64,,,,,,1407.25,,1548.25,1597.04,1665.82,293.20
Active Total Throughput (tokens/sec),3681.19,90.89,27726.12,,,,,,3360.14,,5644.81,6009.50,8275.40,2051.46
Credit-to-Start Latency (ms),2.65,0.76,30.95,678.74,0.78,0.91,1.01,1.45,2.40,3.34,4.34,5.01,6.87,2.37
Decode Duration (ms),33780.61,4359.17,92968.36,8647836.47,5902.67,9447.81,12273.33,19346.69,34106.21,43036.06,54968.08,60197.51,72138.95,16416.13
E2E Output Token Throughput (tokens/sec/user),91.02,39.81,159.60,23302.16,51.98,59.02,64.42,72.75,83.24,108.00,121.10,147.39,155.97,25.05
Effective Concurrency,28.68,0.00,32.00,,,,,,32.00,,32.00,32.00,32.00,8.38
Effective Decode Concurrency,28.00,0.00,32.00,,,,,,31.00,,32.00,32.00,32.00,8.36
Effective Decode Throughput (tokens/sec),2822.45,0.00,961409.43,,,,,,3146.94,,3469.64,3557.43,3665.52,2227.15
Effective Decode Throughput Per User (tokens/sec/user),102.71,0.00,32046.98,,,,,,101.92,,114.55,123.26,145.48,71.40
Effective Latency (CO-aware) (ms),34609.65,5120.41,93752.70,8860071.22,6669.25,10229.80,13255.10,20118.72,34997.67,44278.63,55867.43,60992.57,72936.39,16435.67
Effective Prefill Concurrency,0.68,0.00,32.00,,,,,,0.00,,2.00,2.00,4.00,2.04
Effective Prefill Throughput (tokens/sec),858.65,0.00,27726.12,,,,,,0.00,,2669.44,2924.22,5342.51,1913.35
Effective Prefill Throughput Per User (tokens/sec/user),548.21,0.00,1673.64,,,,,,0.00,,1493.73,1547.35,1656.93,688.58
Effective Total Throughput (tokens/sec),3681.10,0.00,27726.12,,,,,,3360.14,,5644.81,6009.50,8275.40,2051.51
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,739.33,39.00,1970.00,189268.00,119.50,205.50,251.00,431.25,746.50,946.00,1225.50,1340.75,1584.80,364.93
HTTP Chunks Sent,1.00,1.00,1.00,256.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.24,0.00,4.50,61.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.39,4.23,0.94
HTTP Connection Overhead (ms),0.45,0.00,8.41,115.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.26,7.97,1.75
HTTP Connection Reused (ratio),0.94,0.00,1.00,240.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.24
HTTP Data Received (KB),326.31,40.31,891.84,83535.56,52.34,91.25,115.63,185.76,328.98,413.87,541.60,592.97,688.13,160.61
HTTP Data Sent (KB),4.56,4.02,4.99,1166.90,4.15,4.28,4.36,4.44,4.56,4.69,4.80,4.83,4.88,0.17
HTTP DNS Lookup (ms),0.21,0.00,3.91,53.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.89,3.73,0.81
HTTP Duration (excl. conn) (ms),34606.92,5116.11,93735.22,8859372.39,6667.27,10226.63,13253.24,20115.90,34995.93,44276.92,55865.18,60989.49,72934.36,16435.63
HTTP Receiving (ms),33786.34,4359.18,92968.36,8649302.83,5948.08,9459.24,12296.06,19358.16,34106.21,43036.14,54968.27,60197.52,72138.96,16414.16
HTTP Sending (ms),0.41,0.12,4.83,104.85,0.12,0.13,0.13,0.13,0.16,0.17,0.23,3.74,4.56,0.99
