Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),5585.01,0.00,8942.38,,,,,,5642.29,,6424.76,6699.20,7896.09,931.45
Active Decode Throughput Per User (tokens/sec/user),39.32,0.00,352.47,,,,,,38.39,,44.91,47.05,76.09,7.90
Active Prefill Throughput (tokens/sec),6049.05,12.40,79162.40,,,,,,6020.25,,6384.18,6847.49,13105.71,3967.60
Active Prefill Throughput Per User (tokens/sec/user),17.48,12.40,641.58,,,,,,16.70,,17.27,19.08,35.61,7.64
Active Total Throughput (tokens/sec),11504.34,68.96,79162.40,,,,,,11645.21,,12357.05,13245.39,20794.96,4161.09
Credit-to-Start Latency (ms),1.54,0.33,49.18,6313.11,0.40,0.52,0.83,1.27,1.40,1.54,1.79,2.15,3.79,2.33
Decode Duration (ms),25433.93,4251.30,83905.17,104177368.71,8247.56,14623.39,16027.00,18719.47,22357.28,30567.86,39806.15,45556.79,55829.69,9945.26
E2E Output Token Throughput (tokens/sec/user),13.06,1.94,74.45,53511.68,4.45,7.04,8.81,10.30,11.83,13.22,14.88,23.30,53.80,7.56
Effective Concurrency,477.35,0.00,512.00,,,,,,512.00,,512.00,512.00,512.00,105.27
Effective Decode Concurrency,145.44,0.00,176.00,,,,,,149.00,,161.00,164.00,170.00,23.13
Effective Decode Throughput (tokens/sec),5580.52,0.00,8942.38,,,,,,5641.65,,6424.49,6698.35,7896.09,944.43
Effective Decode Throughput Per User (tokens/sec/user),39.29,0.00,352.47,,,,,,38.38,,44.91,47.05,76.09,7.97
Effective Latency (CO-aware) (ms),83485.50,8773.95,145182.81,341956594.59,18287.56,42028.11,66692.45,75951.86,84270.71,94753.82,105182.77,110976.05,121598.79,19308.90
Effective Prefill Concurrency,331.91,0.00,512.00,,,,,,361.00,,373.00,376.00,389.00,91.23
Effective Prefill Throughput (tokens/sec),5923.75,0.00,79162.40,,,,,,6008.00,,6377.81,6829.46,13105.71,4019.71
Effective Prefill Throughput Per User (tokens/sec/user),17.12,0.00,641.58,,,,,,16.68,,17.27,18.85,35.61,7.96
Effective Total Throughput (tokens/sec),11504.27,0.00,79162.40,,,,,,11645.21,,12357.05,13242.76,20794.96,4161.17
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,263.58,59.00,447.00,1079616.00,104.00,188.00,207.00,233.00,268.00,297.00,318.00,333.00,381.05,49.33
HTTP Chunks Sent,1.00,1.00,1.00,4096.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.12,0.00,50.52,474.10,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.31,2.25,1.34
HTTP Connection Overhead (ms),0.13,0.00,50.52,529.39,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.31,2.25,1.41
HTTP Connection Reused (ratio),0.88,0.00,1.00,3600.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33
HTTP Data Received (KB),114.36,26.48,190.76,468428.12,45.57,82.56,90.83,101.76,116.27,128.30,137.02,143.26,163.34,20.85
HTTP Data Sent (KB),4.53,3.85,4.99,18555.78,4.14,4.25,4.32,4.43,4.53,4.64,4.74,4.80,4.89,0.16
HTTP DNS Lookup (ms),0.01,0.00,3.84,55.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22
HTTP Duration (excl. conn) (ms),83483.89,8773.20,145181.38,341950012.56,18286.88,42026.16,66690.98,75949.25,84269.23,94752.38,105181.37,110974.25,121597.32,19308.70
HTTP Receiving (ms),25435.96,4251.28,83905.17,104185690.12,8322.12,14623.40,16027.00,18724.76,22357.28,30567.86,39806.15,45556.79,55829.69,9944.16
HTTP Sending (ms),0.26,0.06,50.64,1053.57,0.11,0.12,0.12,0.13,0.14,0.16,0.35,0.45,2.38,1.34
HTTP Total Time (ms),83484.02,8773.68,145181.38,341950541.95,18287.16,42028.60,66690.98,75949.25,84269.23,94752.38,105181.37,110974.25,121597.32,19308.56
HTTP Waiting (TTFB) (ms),58047.67,570.93,98458.23,237763268.87,2074.35,22759.91,47546.81,55280.48,60755.28,66204.35,71058.83,73937.69,80760.67,15102.55
Input Sequence Length (tokens),1036.00,1036.00,1037.00,4243460.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.03
Inter Chunk Latency (ms),96.87,23.12,36852.57,104177368.71,63.32,68.71,70.16,71.58,73.51,75.54,76.88,78.17,80.82,531.22
Inter Token Latency (ms),26.53,8.47,118.38,108681.82,14.04,15.44,16.64,19.23,22.63,30.88,41.79,48.43,62.75,11.06
OSL Mismatch Diff % (%),-4.59,-80.66,0.00,-18810.55,-67.97,-43.95,-14.26,0.00,0.00,0.00,0.00,0.00,0.00,14.36
Output Sequence Length (tokens),976.97,198.00,1024.00,4001684.00,327.95,574.00,878.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,147.03
Output Token Count (tokens),211.42,1.00,895.00,287949.00,6.00,25.05,53.00,127.00,206.00,286.00,357.80,401.90,597.07,125.11
Output Token Throughput Per User (tokens/sec/user),42.75,8.45,118.03,175089.49,15.94,20.65,23.93,32.39,44.18,52.00,60.11,64.76,71.25,13.51
Prefill Throughput Per User (tokens/sec/user),34.07,10.52,1813.79,139546.74,12.83,14.01,14.58,15.65,17.05,18.74,21.79,45.53,499.28,96.84
Reasoning Token Count (tokens),906.67,62.00,1024.00,3713735.00,137.00,266.75,582.50,890.00,1024.00,1024.00,1024.00,1024.00,1024.00,231.70
Request Latency (ms),83481.93,8773.31,145181.43,341941972.38,18286.93,42026.26,66677.67,75927.09,84262.83,94752.45,105181.43,110974.32,121597.40,19309.31
Time to First Output Token (ms),78692.05,3963.68,133425.65,107099876.15,14708.44,42021.87,60727.50,70719.54,79338.79,90147.52,100210.98,106955.97,119938.09,19269.74
Time to First Token (ms),58048.00,571.18,98459.06,237764603.67,2075.00,22760.32,47547.04,55280.69,60755.46,66204.59,71059.03,73937.87,80760.91,15102.40
Time to Second Token (ms),184.66,25.91,35193.21,756384.14,46.06,63.99,66.64,68.91,71.20,73.31,75.12,76.35,81.15,1314.75
Tokens In Flight (tokens),556784.65,0.00,628052.97,,,,,,593293.56,,599805.66,602014.10,609576.74,114488.52
Usage Completion Tokens (tokens),976.97,198.00,1024.00,4001684.00,327.95,574.00,878.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,147.03
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1037.00,4243460.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.03
Usage Reasoning Tokens (tokens),906.67,62.00,1024.00,3713735.00,137.00,266.75,582.50,890.00,1024.00,1024.00,1024.00,1024.00,1024.00,231.70
Usage Total Tokens (tokens),2012.97,1234.00,2061.00,8245144.00,1363.95,1610.00,1914.00,2060.00,2060.00,2060.00,2060.00,2060.00,2060.00,147.03

Metric,Value
Benchmark Duration (sec),716.34
Input Token Throughput (tokens/sec),5923.75
OSL Mismatch Count,468.00
Output Token Throughput (tokens/sec),5586.24
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),5.72
Total Input Sequence Length (tokens),4243460.00
Total Output Sequence Length (tokens),4001684.00
Total Output Tokens (tokens),287949.00
Total Reasoning Tokens (tokens),3713735.00
Total Token Throughput (tokens/sec),11509.99
Total Usage Completion Tokens (tokens),4001684.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),4243460.00
Total Usage Reasoning Tokens (tokens),3713735.00
Total Usage Total Tokens (tokens),8245144.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
