Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),474.77,0.00,820.90,,,,,,497.15,,548.92,567.83,594.29,88.12
Active Decode Throughput Per User (tokens/sec/user),125.46,0.00,374.13,,,,,,127.03,,142.23,149.44,158.19,19.17
Active Prefill Throughput (tokens/sec),1311.31,628.88,3396.45,,,,,,1308.07,,1449.08,2214.01,3396.45,366.47
Active Prefill Throughput Per User (tokens/sec/user),1225.87,628.88,1545.51,,,,,,1271.10,,1427.98,1443.55,1500.88,183.47
Active Total Throughput (tokens/sec),621.17,165.20,3396.45,,,,,,503.70,,1303.38,1686.53,1854.09,393.23
Credit-to-Start Latency (ms),2.55,0.74,6.85,254.73,0.80,0.96,1.12,1.57,2.37,3.18,4.39,4.84,6.61,1.28
Decode Duration (ms),26676.81,4306.03,78717.54,2667680.91,4624.99,7452.42,9997.82,13371.59,24262.11,34018.41,52779.91,56797.62,63509.27,15720.20
E2E Output Token Throughput (tokens/sec/user),112.31,74.98,162.66,11230.90,78.09,81.92,88.46,93.59,112.34,129.30,140.26,144.20,156.46,20.98
Effective Concurrency,3.91,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.42
Effective Decode Concurrency,3.79,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.53
Effective Decode Throughput (tokens/sec),474.15,0.00,820.90,,,,,,497.12,,548.84,567.80,594.29,89.72
Effective Decode Throughput Per User (tokens/sec/user),125.30,0.00,374.13,,,,,,127.01,,142.21,149.44,158.19,19.69
Effective Latency (CO-aware) (ms),27543.58,5308.64,79546.64,2754357.81,5421.00,8248.56,10751.18,14157.52,25007.90,34864.03,53508.82,57791.64,64371.70,15744.98
Effective Prefill Concurrency,0.12,0.00,4.00,,,,,,0.00,,1.00,1.00,1.00,0.37
Effective Prefill Throughput (tokens/sec),147.02,0.00,3396.45,,,,,,0.00,,927.01,1330.92,1453.10,431.54
Effective Prefill Throughput Per User (tokens/sec/user),137.44,0.00,1545.51,,,,,,0.00,,926.96,1308.07,1431.24,391.62
Effective Total Throughput (tokens/sec),621.16,0.00,3396.45,,,,,,503.70,,1303.38,1686.53,1854.09,393.24
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,764.75,126.00,2228.00,76475.00,134.91,218.20,293.10,378.00,692.00,966.75,1509.40,1626.50,1783.49,448.45
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),331.98,54.92,960.47,33198.35,58.70,94.32,126.67,163.68,299.18,419.25,660.33,711.11,777.60,195.51
HTTP Data Sent (KB),4.53,3.83,4.92,453.19,4.06,4.28,4.38,4.43,4.54,4.63,4.74,4.79,4.88,0.17
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),27540.96,5307.47,79543.55,2754095.98,5418.63,8247.53,10749.86,14155.17,25005.58,34862.41,53506.64,57787.76,64368.92,15744.92
HTTP Receiving (ms),26683.07,4339.96,78717.55,2668307.34,4660.39,7452.43,9997.83,13380.18,24262.12,34018.45,52779.91,56797.63,63509.28,15720.51
HTTP Sending (ms),0.16,0.11,0.72,15.52,0.11,0.11,0.12,0.12,0.13,0.15,0.18,0.25,0.58,0.09
HTTP Total Time (ms),27540.96,5307.47,79543.55,2754095.98,5418.63,8247.53,10749.86,14155.17,25005.58,34862.41,53506.64,57787.76,64368.92,15744.92
HTTP Waiting (TTFB) (ms),857.73,670.11,1647.15,85773.11,689.60,714.65,722.10,754.79,797.23,911.03,1117.36,1191.82,1444.40,163.63
Input Sequence Length (tokens),1036.00,1036.00,1036.00,103600.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),34.94,23.33,202.74,2667680.91,29.73,31.88,32.83,33.82,34.55,35.18,35.70,36.93,39.49,7.78
Inter Token Latency (ms),8.78,6.05,11.56,877.71,6.30,6.82,6.96,7.47,8.63,10.06,10.67,11.01,11.36,1.44
OSL Mismatch Diff % (%),-59.20,-94.97,0.00,-5920.09,-94.72,-91.80,-87.11,-83.35,-65.77,-47.02,0.00,0.00,0.00,28.47
Output Sequence Length (tokens),3342.26,412.00,8192.00,334226.00,432.79,671.60,1055.70,1363.75,2804.00,4340.25,8192.00,8192.00,8192.00,2332.10
Output Token Count (tokens),939.45,4.00,1782.00,83611.00,116.64,211.20,265.80,385.00,640.00,1548.00,1679.40,1705.20,1775.84,587.96
Output Token Throughput Per User (tokens/sec/user),117.09,86.51,165.20,11709.20,88.00,90.81,93.75,99.38,115.85,133.79,143.72,146.63,158.82,19.47
Prefill Throughput Per User (tokens/sec/user),1241.76,628.88,1545.51,124175.80,717.27,869.10,927.01,1136.93,1299.19,1371.10,1434.35,1449.29,1501.33,184.98
Reasoning Token Count (tokens),2506.15,159.00,8192.00,250615.00,198.60,432.90,712.00,847.25,1811.50,2858.75,8192.00,8192.00,8192.00,2365.51
Request Latency (ms),27534.77,5273.60,79543.62,2753477.46,5383.34,8247.59,10749.93,14146.70,25005.65,34862.44,53506.70,57787.87,64368.98,15744.61
Time to First Output Token (ms),16607.97,2389.07,77972.59,1478109.77,2768.21,4888.65,7223.88,9248.75,14367.47,20961.44,28014.61,34362.33,51840.28,11007.15
Time to First Token (ms),857.97,670.33,1647.37,85796.55,690.06,714.84,722.28,755.60,797.42,911.24,1117.57,1192.03,1444.62,163.62
Time to Second Token (ms),32.66,24.53,202.74,3265.75,25.58,26.85,28.81,30.02,30.93,31.70,32.21,32.97,58.09,17.38
Tokens In Flight (tokens),12916.59,0.00,27011.99,,,,,,12596.01,,17899.77,19500.11,23389.85,3799.91
Usage Completion Tokens (tokens),3342.26,412.00,8192.00,334226.00,432.79,671.60,1055.70,1363.75,2804.00,4340.25,8192.00,8192.00,8192.00,2332.10
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,103600.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),2506.15,159.00,8192.00,250615.00,198.60,432.90,712.00,847.25,1811.50,2858.75,8192.00,8192.00,8192.00,2365.51
Usage Total Tokens (tokens),4378.26,1448.00,9228.00,437826.00,1468.79,1707.60,2091.70,2399.75,3840.00,5376.25,9228.00,9228.00,9228.00,2332.10

Metric,Value
Benchmark Duration (sec),704.68
Input Token Throughput (tokens/sec),147.02
OSL Mismatch Count,88.00
Output Token Throughput (tokens/sec),474.29
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.14
Total Input Sequence Length (tokens),103600.00
Total Output Sequence Length (tokens),334226.00
Total Output Tokens (tokens),83611.00
Total Reasoning Tokens (tokens),250615.00
Total Token Throughput (tokens/sec),621.30
Total Usage Completion Tokens (tokens),334226.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),103600.00
Total Usage Reasoning Tokens (tokens),250615.00
Total Usage Total Tokens (tokens),437826.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
