Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),2376.66,86.95,3123.47,,,,,,2524.01,,2692.18,2741.05,2847.88,494.75
Active Decode Throughput Per User (tokens/sec/user),84.07,51.10,167.14,,,,,,83.59,,87.97,90.18,96.35,4.93
Active Prefill Throughput (tokens/sec),3469.89,481.40,28382.90,,,,,,2839.22,,5768.84,7287.50,26417.68,3182.56
Active Prefill Throughput Per User (tokens/sec/user),1400.83,481.40,1683.37,,,,,,1413.33,,1552.65,1565.99,1666.87,154.61
Active Total Throughput (tokens/sec),4823.59,67.66,28382.90,,,,,,4213.60,,7474.14,8486.53,18215.17,3005.29
Credit-to-Start Latency (ms),1.40,0.73,18.72,357.35,0.77,0.91,0.99,1.11,1.26,1.38,1.57,2.60,3.01,1.16
Decode Duration (ms),11906.10,3615.18,18105.44,3047962.87,5009.08,8971.56,9589.01,10546.93,11992.83,13275.93,14494.96,15090.31,16585.55,2100.27
E2E Output Token Throughput (tokens/sec/user),79.81,50.55,115.15,20431.15,55.15,60.65,64.71,71.05,79.06,87.87,97.33,99.41,112.02,12.42
Effective Concurrency,30.17,0.00,32.00,,,,,,32.00,,32.00,32.00,32.00,5.87
Effective Decode Concurrency,28.26,0.00,32.00,,,,,,30.00,,32.00,32.00,32.00,6.19
Effective Decode Throughput (tokens/sec),2364.95,0.00,3123.47,,,,,,2522.79,,2692.14,2740.90,2846.07,520.82
Effective Decode Throughput Per User (tokens/sec/user),83.66,0.00,167.14,,,,,,83.58,,87.96,90.18,96.35,7.67
Effective Latency (CO-aware) (ms),12713.15,4706.61,20258.34,3254567.35,5779.38,9733.63,10362.80,11405.02,12793.37,14041.83,15397.66,15855.07,17912.28,2152.77
Effective Prefill Concurrency,1.91,0.00,32.00,,,,,,1.00,,4.00,5.00,24.00,3.30
Effective Prefill Throughput (tokens/sec),2458.48,0.00,28382.90,,,,,,1564.66,,5189.13,6167.24,17502.86,3108.52
Effective Prefill Throughput Per User (tokens/sec/user),992.51,0.00,1683.37,,,,,,1369.06,,1519.84,1559.28,1666.06,649.77
Effective Total Throughput (tokens/sec),4823.43,0.00,28382.90,,,,,,4213.60,,7474.14,8486.53,18215.17,3005.37
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,268.41,84.00,402.00,68712.00,114.95,202.50,216.50,237.00,271.00,299.00,327.00,342.25,372.15,47.35
HTTP Chunks Sent,1.00,1.00,1.00,256.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.34,0.00,32.42,87.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.32,4.02,2.19
HTTP Connection Overhead (ms),0.65,0.00,64.36,166.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.16,7.50,4.30
HTTP Connection Reused (ratio),0.94,0.00,1.00,240.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.24
HTTP Data Received (KB),116.46,36.96,172.23,29814.94,50.21,88.33,94.90,103.45,117.51,129.16,140.71,147.30,159.60,19.90
HTTP Data Sent (KB),4.54,4.07,4.92,1162.16,4.12,4.23,4.36,4.45,4.54,4.66,4.73,4.77,4.90,0.16
