Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),8576.88,0.00,20184.67,,,,,,7003.30,,16518.68,16851.26,17357.40,5604.58
Active Decode Throughput Per User (tokens/sec/user),56.74,0.00,276.52,,,,,,64.36,,91.33,122.74,136.03,30.55
Active Prefill Throughput (tokens/sec),1153.30,13.63,13873.32,,,,,,1016.28,,1480.06,1663.39,6574.68,1252.17
Active Prefill Throughput Per User (tokens/sec/user),80.29,13.63,155.55,,,,,,81.59,,95.60,99.97,109.26,15.33
Active Total Throughput (tokens/sec),9400.97,57.23,14864.87,,,,,,11481.07,,12699.33,13325.73,14403.96,4457.52
Credit-to-Start Latency (ms),1.18,0.33,22.02,2415.12,0.54,0.69,0.76,0.87,1.02,1.20,1.62,2.17,3.04,1.10
Decode Duration (ms),15595.19,3530.05,110102.69,31938945.56,4627.30,6167.25,7225.44,9812.87,13343.53,17297.60,23003.93,30240.73,74802.54,11643.87
E2E Output Token Throughput (tokens/sec/user),42.87,29.06,85.27,87806.58,33.05,35.80,36.96,39.26,41.72,44.73,49.39,54.98,68.25,6.30
Effective Concurrency,201.00,0.00,256.00,,,,,,256.00,,256.00,256.00,256.00,98.37
Effective Decode Concurrency,189.71,0.00,255.00,,,,,,242.00,,247.00,249.00,255.00,94.33
Effective Decode Throughput (tokens/sec),8542.71,0.00,20184.67,,,,,,7000.45,,16514.85,16851.26,17357.40,5619.44
Effective Decode Throughput Per User (tokens/sec/user),56.52,0.00,276.52,,,,,,64.32,,91.31,122.68,136.02,30.70
Effective Latency (CO-aware) (ms),16543.38,4803.95,111183.06,33880851.21,5880.60,7135.07,8141.89,10799.50,14229.57,18244.26,23935.82,31001.07,75777.40,11649.56
Effective Prefill Concurrency,11.29,0.00,256.00,,,,,,11.00,,17.00,19.00,57.00,21.49
Effective Prefill Throughput (tokens/sec),857.77,0.00,13873.32,,,,,,899.89,,1404.23,1555.91,2037.59,1191.49
Effective Prefill Throughput Per User (tokens/sec/user),59.72,0.00,155.55,,,,,,76.59,,94.01,98.50,107.97,37.46
Effective Total Throughput (tokens/sec),9400.48,0.00,14864.87,,,,,,11481.07,,12699.33,13325.73,14403.96,4457.92
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
