Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),2608.57,0.00,3824.95,,,,,,3058.07,,3265.74,3327.44,3477.03,952.73
Active Decode Throughput Per User (tokens/sec/user),99.54,0.00,296.94,,,,,,99.49,,104.75,106.74,119.34,6.08
Active Prefill Throughput (tokens/sec),507.48,94.10,5367.97,,,,,,382.75,,864.39,1086.68,3431.37,531.59
Active Prefill Throughput Per User (tokens/sec/user),292.14,94.10,747.88,,,,,,257.92,,488.56,541.19,672.23,125.16
Active Total Throughput (tokens/sec),2836.80,88.17,5367.97,,,,,,3259.20,,3679.95,3831.59,4299.16,1087.12
Credit-to-Start Latency (ms),1.52,0.58,4.81,388.72,0.65,0.72,0.77,0.89,1.13,1.77,3.10,3.71,4.49,0.95
Decode Duration (ms),15450.43,1872.14,51669.62,3955310.08,2227.39,3112.14,3642.20,5068.09,9113.57,22224.66,41508.49,46450.12,47889.20,14159.68
E2E Output Token Throughput (tokens/sec/user),98.67,69.90,124.98,25260.39,77.54,85.11,87.21,91.31,98.50,105.55,111.46,113.74,119.11,9.32
Effective Concurrency,26.87,0.00,32.00,,,,,,32.00,,32.00,32.00,32.00,9.55
Effective Decode Concurrency,25.98,0.00,32.00,,,,,,31.00,,32.00,32.00,32.00,9.35
Effective Decode Throughput (tokens/sec),2601.71,0.00,3824.95,,,,,,3057.11,,3265.55,3326.53,3477.03,960.82
Effective Decode Throughput Per User (tokens/sec/user),99.28,0.00,296.94,,,,,,99.47,,104.74,106.70,119.34,7.93
Effective Latency (CO-aware) (ms),15987.43,2410.13,52154.56,4092782.41,2838.75,3675.06,4091.98,5685.76,9720.94,22790.19,42075.07,46899.13,48407.33,14147.55
Effective Prefill Concurrency,0.89,0.00,32.00,,,,,,0.00,,2.00,3.00,5.00,2.31
Effective Prefill Throughput (tokens/sec),234.98,0.00,5367.97,,,,,,0.00,,656.13,854.19,1389.11,441.45
Effective Prefill Throughput Per User (tokens/sec/user),135.27,0.00,747.88,,,,,,0.00,,380.10,454.26,605.07,168.74
Effective Total Throughput (tokens/sec),2836.68,0.00,5367.97,,,,,,3259.20,,3679.95,3831.59,4299.16,1087.26
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,347.15,44.00,1158.00,88870.00,50.75,69.75,82.50,113.75,203.50,496.75,929.00,1042.50,1086.40,317.96
HTTP Chunks Sent,1.00,1.00,1.00,256.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.26,0.00,4.51,65.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.93,4.34,1.00
HTTP Connection Overhead (ms),0.48,0.00,8.49,122.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.18,8.13,1.87
HTTP Connection Reused (ratio),0.94,0.00,1.00,240.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.24
HTTP Data Received (KB),150.37,20.20,498.43,38495.79,23.00,31.22,36.76,49.90,88.58,215.97,399.59,448.59,467.82,136.49
HTTP Data Sent (KB),0.60,0.28,1.52,153.92,0.30,0.33,0.38,0.44,0.56,0.70,0.92,1.01,1.34,0.22
