Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),404.23,0.00,697.22,,,,,,413.42,,464.86,476.10,504.93,58.44
Active Decode Throughput Per User (tokens/sec/user),109.50,0.00,279.71,,,,,,110.05,,120.15,124.30,131.36,8.83
Active Prefill Throughput (tokens/sec),1703.97,1150.05,6054.82,,,,,,1565.93,,1763.41,2933.34,4220.70,589.40
Active Prefill Throughput Per User (tokens/sec/user),1550.14,1150.05,1856.95,,,,,,1520.76,,1735.37,1745.31,1765.31,140.12
Active Total Throughput (tokens/sec),829.05,121.97,6054.82,,,,,,450.33,,1961.28,2057.54,3240.57,740.66
Credit-to-Start Latency (ms),1.33,0.55,1.95,132.84,0.79,0.86,1.12,1.24,1.34,1.43,1.52,1.73,1.93,0.22
Decode Duration (ms),8990.81,2490.57,13050.14,899081.20,3042.54,6510.66,7682.97,8319.53,9040.51,9982.01,10678.61,11009.15,12301.34,1623.05
E2E Output Token Throughput (tokens/sec/user),102.47,70.41,150.33,10247.38,70.57,77.35,82.72,93.88,103.23,111.74,118.57,123.55,142.80,14.83
Effective Concurrency,3.97,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.23
Effective Decode Concurrency,3.70,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.55
Effective Decode Throughput (tokens/sec),403.29,0.00,697.22,,,,,,413.26,,464.81,476.10,504.93,61.54
Effective Decode Throughput Per User (tokens/sec/user),109.24,0.00,279.71,,,,,,110.02,,120.15,124.30,131.35,10.28
Effective Latency (CO-aware) (ms),9663.77,3219.86,13805.40,966376.57,3737.42,7157.73,8278.17,9052.50,9697.15,10618.48,11354.22,11598.15,12901.25,1624.55
Effective Prefill Concurrency,0.28,0.00,4.00,,,,,,0.00,,1.00,1.00,2.00,0.51
Effective Prefill Throughput (tokens/sec),425.75,0.00,6054.82,,,,,,0.00,,1645.93,1732.46,3037.35,794.35
Effective Prefill Throughput Per User (tokens/sec/user),387.31,0.00,1856.95,,,,,,0.00,,1573.50,1717.31,1747.83,674.75
Effective Total Throughput (tokens/sec),829.04,0.00,6054.82,,,,,,450.33,,1961.28,2057.54,3240.57,740.66
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,272.57,79.00,395.00,27257.00,92.86,194.55,229.70,252.00,276.00,302.00,323.10,332.85,365.30,49.02
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),118.12,34.88,169.01,11812.43,40.74,86.05,100.35,109.45,119.75,130.49,139.39,143.63,156.52,20.77
HTTP Data Sent (KB),4.53,4.04,5.01,453.06,4.09,4.26,4.31,4.43,4.51,4.66,4.74,4.79,4.86,0.17
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),9662.36,3218.26,13803.88,966236.29,3736.02,7156.35,8276.94,9050.98,9695.78,10617.13,11352.78,11596.69,12899.80,1624.58
HTTP Receiving (ms),8992.24,2527.33,13050.14,899223.56,3042.91,6510.67,7682.98,8319.53,9040.52,9982.01,10678.62,11009.15,12301.31,1620.24
HTTP Sending (ms),0.16,0.12,0.27,15.83,0.13,0.13,0.13,0.15,0.16,0.17,0.18,0.18,0.21,0.02
HTTP Total Time (ms),9662.36,3218.26,13803.88,966236.29,3736.02,7156.35,8276.94,9050.98,9695.78,10617.13,11352.78,11596.69,12899.80,1624.58
HTTP Waiting (TTFB) (ms),669.97,557.67,900.59,66996.90,564.52,592.44,595.81,615.41,665.69,710.29,750.84,779.96,837.97,66.82
Input Sequence Length (tokens),1036.00,1036.00,1036.00,103600.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Inter Chunk Latency (ms),33.11,24.45,70.42,899081.20,28.18,30.36,31.35,32.40,33.10,33.85,34.43,35.47,38.09,2.12
Inter Token Latency (ms),9.25,5.98,12.94,925.42,6.38,7.52,7.78,8.27,9.07,9.95,10.99,12.03,12.76,1.37
OSL Mismatch Diff % (%),-4.07,-74.90,0.00,-406.74,-71.71,-35.49,-0.07,0.00,0.00,0.00,0.00,0.00,0.00,14.63
Output Sequence Length (tokens),982.35,257.00,1024.00,98235.00,289.67,660.55,1023.30,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,149.76
Output Token Count (tokens),188.94,32.00,394.00,6424.00,33.98,41.25,51.50,143.00,186.00,243.75,308.80,332.20,384.76,94.47
Output Token Throughput Per User (tokens/sec/user),110.42,77.28,167.19,11042.06,78.38,83.11,91.01,100.49,110.31,120.98,128.49,132.96,156.74,16.33
Prefill Throughput Per User (tokens/sec/user),1560.43,1150.05,1856.95,156042.83,1236.00,1327.85,1379.42,1458.08,1555.76,1682.96,1738.08,1748.01,1834.35,147.98
Reasoning Token Count (tokens),918.11,118.00,1024.00,91811.00,128.89,271.05,717.60,866.75,1024.00,1024.00,1024.00,1024.00,1024.00,216.90
Request Latency (ms),9661.02,3181.58,13803.96,966102.10,3735.73,7156.44,8277.00,9051.06,9695.85,10617.19,11352.86,11596.77,12899.90,1627.39
Time to First Output Token (ms),7693.02,1927.35,11165.52,261562.66,1983.51,2380.62,3027.27,7377.49,8302.47,9479.87,10057.53,10515.63,11020.21,2539.73
Time to First Token (ms),670.21,557.90,900.83,67020.90,564.78,592.67,596.06,615.66,665.91,710.53,751.04,780.21,838.23,66.82
Time to Second Token (ms),31.77,27.21,37.04,3176.57,27.56,29.51,30.33,31.20,31.96,32.43,32.95,33.13,36.06,1.37
Tokens In Flight (tokens),5958.95,0.00,7899.43,,,,,,5999.19,,6803.36,6969.76,7309.93,667.30
Usage Completion Tokens (tokens),982.35,257.00,1024.00,98235.00,289.67,660.55,1023.30,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,149.76
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),1036.00,1036.00,1036.00,103600.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,1036.00,0.00
Usage Reasoning Tokens (tokens),918.11,118.00,1024.00,91811.00,128.89,271.05,717.60,866.75,1024.00,1024.00,1024.00,1024.00,1024.00,216.90
Usage Total Tokens (tokens),2018.35,1293.00,2060.00,201835.00,1325.67,1696.55,2059.30,2060.00,2060.00,2060.00,2060.00,2060.00,2060.00,149.76

Metric,Value
Benchmark Duration (sec),243.33
Input Token Throughput (tokens/sec),425.75
OSL Mismatch Count,9.00
Output Token Throughput (tokens/sec),403.70
Overall Usage Prompt Cache Read % (%),0.00
Request Count,100.00
Request Throughput (requests/sec),0.41
Total Input Sequence Length (tokens),103600.00
Total Output Sequence Length (tokens),98235.00
Total Output Tokens (tokens),6424.00
Total Reasoning Tokens (tokens),91811.00
Total Token Throughput (tokens/sec),829.45
Total Usage Completion Tokens (tokens),98235.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),103600.00
Total Usage Reasoning Tokens (tokens),91811.00
Total Usage Total Tokens (tokens),201835.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
