Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),1367.50,0.00,2033.77,,,,,,1598.02,,1719.93,1738.70,1816.92,480.86
Active Decode Throughput Per User (tokens/sec/user),102.98,0.00,323.70,,,,,,103.54,,120.85,131.69,148.98,20.43
Active Prefill Throughput (tokens/sec),1655.10,203.44,9332.85,,,,,,1418.88,,2611.71,2872.22,8007.46,1042.01
Active Prefill Throughput Per User (tokens/sec/user),1292.65,203.44,1549.54,,,,,,1349.73,,1510.78,1535.18,1539.95,279.05
Active Total Throughput (tokens/sec),1795.23,123.52,9332.85,,,,,,1588.10,,2951.53,3040.79,4346.11,970.85
Credit-to-Start Latency (ms),2.38,0.65,6.32,304.09,0.77,0.91,0.98,1.42,2.24,2.87,4.30,5.04,5.51,1.22
Decode Duration (ms),32768.93,1770.75,87439.76,4194422.95,4224.90,7712.51,13402.74,18606.19,31525.47,41139.09,62311.54,66061.17,72837.09,17390.04
E2E Output Token Throughput (tokens/sec/user),89.59,37.24,128.55,11467.47,56.24,62.79,70.05,75.50,89.06,101.75,110.00,120.60,126.89,17.42
Effective Concurrency,14.05,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,4.37
Effective Decode Concurrency,13.64,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,4.38
Effective Decode Throughput (tokens/sec),1363.99,0.00,2033.77,,,,,,1597.51,,1719.85,1738.64,1816.92,485.20
Effective Decode Throughput Per User (tokens/sec/user),102.72,0.00,323.70,,,,,,103.54,,120.77,131.68,148.97,21.06
Effective Latency (CO-aware) (ms),33760.23,2610.48,88155.36,4321309.86,5609.87,8470.19,14222.67,19863.29,32260.10,42213.78,63028.63,66840.21,73672.50,17376.31
Effective Prefill Concurrency,0.41,0.00,16.00,,,,,,0.00,,1.00,1.00,8.00,1.29
Effective Prefill Throughput (tokens/sec),431.19,0.00,9332.85,,,,,,0.00,,1463.60,1536.92,2918.88,900.34
Effective Prefill Throughput Per User (tokens/sec/user),336.76,0.00,1549.54,,,,,,0.00,,1405.47,1474.29,1536.76,584.97
Effective Total Throughput (tokens/sec),1795.18,0.00,9332.85,,,,,,1588.10,,2951.53,3040.79,4346.11,970.88
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,750.98,43.00,1984.00,96126.00,97.08,174.75,300.40,428.75,720.50,936.25,1450.30,1516.10,1742.84,403.52
HTTP Chunks Sent,1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
