Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),435.28,0.00,792.12,,,,,,524.03,,573.95,586.61,636.61,168.03
Active Decode Throughput Per User (tokens/sec/user),129.19,0.00,304.96,,,,,,138.50,,148.27,152.66,164.26,33.39
Active Prefill Throughput (tokens/sec),140.53,46.79,371.27,,,,,,122.50,,231.57,312.62,363.11,67.25
Active Prefill Throughput Per User (tokens/sec/user),113.41,46.79,220.42,,,,,,113.20,,158.08,167.62,220.42,33.01
Active Total Throughput (tokens/sec),479.48,96.80,616.61,,,,,,517.13,,545.60,551.63,587.82,107.30
Credit-to-Start Latency (ms),0.93,0.60,1.86,92.95,0.61,0.68,0.71,0.79,0.88,1.02,1.19,1.26,1.64,0.21
Decode Duration (ms),5009.27,1698.49,18246.21,500927.33,1888.44,2237.04,2632.25,3529.13,4388.56,5739.76,7316.45,8999.94,16082.91,2601.78
E2E Output Token Throughput (tokens/sec/user),115.88,93.91,136.58,11588.11,99.36,103.13,107.05,111.41,116.15,120.88,123.48,127.20,131.78,7.23
Effective Concurrency,3.72,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.82
Effective Decode Concurrency,3.31,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.94
Effective Decode Throughput (tokens/sec),433.43,0.00,792.12,,,,,,523.49,,573.62,586.49,636.61,170.05
Effective Decode Throughput Per User (tokens/sec/user),128.64,0.00,304.96,,,,,,138.47,,148.26,152.64,164.26,34.36
Effective Latency (CO-aware) (ms),5636.90,2322.39,18934.25,563689.85,2487.08,2857.27,3194.99,4107.88,5023.96,6391.23,7986.40,9576.70,16861.95,2624.55
Effective Prefill Concurrency,0.41,0.00,4.00,,,,,,0.00,,1.00,2.00,3.00,0.67
Effective Prefill Throughput (tokens/sec),46.04,0.00,371.27,,,,,,0.00,,156.34,206.92,328.10,76.37
Effective Prefill Throughput Per User (tokens/sec/user),37.16,0.00,220.42,,,,,,0.00,,124.47,141.99,181.43,56.48
Effective Total Throughput (tokens/sec),479.47,0.00,616.61,,,,,,517.13,,545.60,551.63,587.82,107.33
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,145.28,48.00,613.00,14528.00,53.94,66.75,74.00,100.00,126.00,162.75,214.00,249.45,463.51,79.57
HTTP Chunks Sent,1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,100.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),63.15,21.54,263.44,6314.88,24.12,29.60,32.85,43.79,54.99,70.51,92.09,107.32,199.45,34.02
HTTP Data Sent (KB),0.39,0.24,0.69,38.69,0.26,0.27,0.28,0.31,0.37,0.46,0.51,0.55,0.62,0.09
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),5635.91,2321.34,18933.43,563590.63,2486.04,2855.65,3194.11,4106.95,5023.06,6390.34,7985.56,9575.40,16861.08,2624.58
