Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),11637.78,0.00,15514.27,,,,,,13058.32,,13558.65,13774.02,14324.89,3915.95
Active Decode Throughput Per User (tokens/sec/user),96.12,0.00,476.66,,,,,,92.90,,103.63,118.13,155.03,12.04
Active Prefill Throughput (tokens/sec),1333.62,4.38,14782.68,,,,,,1314.60,,1381.72,1531.86,2660.32,872.50
Active Prefill Throughput Per User (tokens/sec/user),3.76,2.97,72.48,,,,,,3.55,,3.73,4.20,7.23,1.67
Active Total Throughput (tokens/sec),12787.68,4.44,16866.45,,,,,,14385.55,,14769.24,14968.17,16659.18,4364.43
Credit-to-Start Latency (ms),1.07,0.32,19.99,4386.31,0.40,0.50,0.61,0.72,0.84,1.01,1.34,1.92,7.57,1.41
Decode Duration (ms),7601.87,1841.40,61536.44,31137268.31,2281.87,2834.50,3328.98,4620.63,6115.23,8095.71,11104.89,16547.61,43144.80,6593.13
E2E Output Token Throughput (tokens/sec/user),27.45,7.40,101.76,112422.81,10.63,13.12,15.14,19.59,24.36,29.93,40.15,55.11,89.91,14.60
Effective Concurrency,430.33,0.00,512.00,,,,,,512.00,,512.00,512.00,512.00,172.28
Effective Decode Concurrency,125.00,0.00,144.00,,,,,,141.00,,143.00,144.00,144.00,42.82
Effective Decode Throughput (tokens/sec),11621.56,0.00,15514.27,,,,,,13057.57,,13558.63,13770.25,14324.89,3937.23
Effective Decode Throughput Per User (tokens/sec/user),95.98,0.00,476.66,,,,,,92.90,,103.63,118.12,153.44,12.55
Effective Latency (CO-aware) (ms),26197.15,2237.64,82332.49,107303544.87,5667.47,13521.23,20193.28,23374.64,25892.45,28475.60,31670.31,36264.42,61855.25,8078.53
Effective Prefill Concurrency,305.33,0.00,512.00,,,,,,370.00,,372.00,373.00,375.00,134.70
Effective Prefill Throughput (tokens/sec),1165.79,0.00,14782.68,,,,,,1304.95,,1377.38,1455.83,2626.53,927.96
Effective Prefill Throughput Per User (tokens/sec/user),3.29,0.00,72.48,,,,,,3.52,,3.72,4.02,7.13,2.00
Effective Total Throughput (tokens/sec),12787.36,0.00,16866.45,,,,,,14385.55,,14769.24,14968.17,16659.18,4364.84
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,124.80,31.00,996.00,511172.00,38.00,47.00,55.00,76.00,100.50,133.00,181.00,271.25,740.10,108.89
HTTP Chunks Sent,1.00,1.00,1.00,4096.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.15,0.00,24.47,605.60,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.32,3.51,1.09
HTTP Connection Overhead (ms),0.16,0.00,28.26,667.74,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.32,3.51,1.20
HTTP Connection Reused (ratio),0.88,0.00,1.00,3600.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.33
HTTP Data Received (KB),54.94,14.48,428.71,225023.54,17.61,21.43,24.89,33.92,44.47,58.34,78.89,117.75,319.39,46.81
HTTP Data Sent (KB),0.39,0.23,0.99,1604.02,0.25,0.27,0.29,0.32,0.37,0.44,0.52,0.58,0.68,0.10
HTTP DNS Lookup (ms),0.02,0.00,4.35,62.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24
HTTP Duration (excl. conn) (ms),26196.02,2236.75,82329.68,107298915.62,5667.00,13520.67,20192.55,23373.73,25891.31,28474.68,31669.19,36263.24,61854.38,8078.50
HTTP Receiving (ms),7609.45,1841.41,61536.47,31168326.75,2281.87,2837.07,3334.02,4620.85,6143.01,8102.20,11109.70,16547.62,43144.80,6593.34
HTTP Sending (ms),0.28,0.06,24.72,1141.76,0.07,0.11,0.11,0.12,0.14,0.15,0.34,0.48,3.61,1.09
HTTP Total Time (ms),26196.19,2236.75,82329.68,107299583.37,5667.24,13521.01,20192.66,23373.73,25891.31,28474.68,31669.33,36263.24,61854.38,8078.34
HTTP Waiting (TTFB) (ms),18586.29,340.66,26562.28,76129447.12,779.54,6644.07,15265.42,17941.00,19529.98,21012.96,22433.25,23316.29,24904.96,4704.49
Input Sequence Length (tokens),70.97,34.00,197.00,290681.00,38.00,44.00,47.00,55.00,67.00,82.00,101.00,114.25,136.00,21.79
Inter Chunk Latency (ms),61.47,23.53,185.35,31137268.31,45.76,58.26,59.96,60.95,61.62,62.15,62.91,64.34,66.75,4.14
Inter Token Latency (ms),10.33,8.22,16.11,42304.44,8.55,8.93,9.15,9.59,10.13,10.80,11.79,12.58,14.02,1.11
Output Sequence Length (tokens),708.46,192.00,4096.00,2901836.00,241.95,292.00,344.00,468.00,607.00,781.25,1006.50,1401.50,3499.90,496.46
Output Token Count (tokens),170.71,36.00,538.00,694109.00,55.00,77.00,91.00,121.00,164.00,212.00,259.00,291.00,360.00,67.29
Output Token Throughput Per User (tokens/sec/user),97.84,62.06,121.65,400749.31,71.33,79.51,84.82,92.58,98.68,104.26,109.32,112.03,116.91,9.59
Prefill Throughput Per User (tokens/sec/user),6.76,1.42,169.74,27702.45,1.82,2.14,2.36,2.83,3.53,4.56,6.32,10.81,92.08,15.69
Reasoning Token Count (tokens),539.00,141.00,4096.00,2207727.00,169.00,206.00,241.50,334.00,442.00,575.00,769.00,1142.25,3241.70,474.47
Request Latency (ms),26188.50,2236.82,82329.73,107268113.62,5615.07,13520.72,20190.94,23370.62,25882.60,28457.41,31669.25,36215.30,61793.38,8078.47
Time to First Output Token (ms),24115.63,1629.76,80351.07,98054168.39,4103.27,11687.37,19107.18,22007.40,24159.89,26391.03,29203.37,32289.92,47947.39,6830.90
Time to First Token (ms),18586.63,340.92,26562.46,76130845.31,780.49,6644.67,15265.63,17941.19,19530.18,21013.17,22433.45,23316.50,24905.95,4704.24
Time to Second Token (ms),61.35,24.84,69.99,251275.76,55.77,58.06,59.78,60.77,61.46,62.00,62.87,64.30,66.13,1.81
Tokens In Flight (tokens),101406.47,0.00,136513.11,,,,,,114529.31,,122226.41,124194.18,129660.92,31357.96
Usage Completion Tokens (tokens),708.46,192.00,4096.00,2901836.00,241.95,292.00,344.00,468.00,607.00,781.25,1006.50,1401.50,3499.90,496.46
Usage Prompt Cache Read Tokens (tokens),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Usage Prompt Tokens (tokens),70.97,34.00,197.00,290681.00,38.00,44.00,47.00,55.00,67.00,82.00,101.00,114.25,136.00,21.79
Usage Reasoning Tokens (tokens),539.00,141.00,4096.00,2207727.00,169.00,206.00,241.50,334.00,442.00,575.00,769.00,1142.25,3241.70,474.47
Usage Total Tokens (tokens),779.42,230.00,4254.00,3192517.00,287.00,344.00,398.50,532.00,679.00,862.00,1090.00,1493.25,3550.40,504.22

Metric,Value
Benchmark Duration (sec),249.34
Input Token Throughput (tokens/sec),1165.79
Output Token Throughput (tokens/sec),11637.99
Overall Usage Prompt Cache Read % (%),0.00
Request Count,4096.00
Request Throughput (requests/sec),16.43
Total Input Sequence Length (tokens),290681.00
Total Output Sequence Length (tokens),2901836.00
Total Output Tokens (tokens),694109.00
Total Reasoning Tokens (tokens),2207727.00
Total Token Throughput (tokens/sec),12803.78
Total Usage Completion Tokens (tokens),2901836.00
Total Usage Prompt Cache Read Tokens (tokens),0.00
Total Usage Prompt Tokens (tokens),290681.00
Total Usage Reasoning Tokens (tokens),2207727.00
Total Usage Total Tokens (tokens),3192517.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
