Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),7753.46,0.00,12614.76,,,,,,10230.37,,10992.40,11254.60,11616.93,4204.83
Active Decode Throughput Per User (tokens/sec/user),93.30,0.00,394.81,,,,,,90.26,,99.16,109.96,193.31,15.10
Active Prefill Throughput (tokens/sec),1194.06,89.76,12552.62,,,,,,1077.71,,1642.89,1857.12,11081.56,1226.46
Active Prefill Throughput Per User (tokens/sec/user),116.68,19.62,184.86,,,,,,118.64,,141.27,150.48,157.65,24.47
Active Total Throughput (tokens/sec),8512.07,89.76,12583.67,,,,,,11479.82,,11913.17,12040.09,12387.30,4696.91
Credit-to-Start Latency (ms),1.08,0.40,19.41,1102.54,0.59,0.64,0.68,0.77,0.92,1.09,1.50,2.17,3.02,0.92
Decode Duration (ms),7803.40,1947.43,60472.17,7990682.91,2341.56,2911.92,3321.19,4614.22,6317.28,8266.54,11676.94,18142.72,41093.73,6666.74
E2E Output Token Throughput (tokens/sec/user),85.88,51.74,126.49,87937.55,60.51,68.28,72.99,79.58,85.83,92.89,98.71,101.88,109.64,10.36
Effective Concurrency,93.40,0.00,128.00,,,,,,128.00,,128.00,128.00,128.00,51.30
Effective Decode Concurrency,86.51,0.00,127.00,,,,,,117.00,,122.00,123.00,125.00,47.80
Effective Decode Throughput (tokens/sec),7727.32,0.00,12614.76,,,,,,10228.22,,10991.67,11254.60,11616.93,4221.74
Effective Decode Throughput Per User (tokens/sec/user),92.99,0.00,394.81,,,,,,90.24,,99.09,109.92,193.31,16.02
Effective Latency (CO-aware) (ms),8434.08,2438.72,60955.47,8636495.60,2900.20,3496.06,3944.06,5221.51,6947.60,8975.66,12269.10,18844.01,41874.58,6668.41
Effective Prefill Concurrency,6.89,0.00,128.00,,,,,,7.00,,13.00,14.00,21.00,11.32
Effective Prefill Throughput (tokens/sec),784.21,0.00,12552.62,,,,,,807.49,,1498.04,1738.23,2175.68,1144.25
Effective Prefill Throughput Per User (tokens/sec/user),76.63,0.00,184.86,,,,,,107.78,,135.51,146.08,156.50,58.84
Effective Total Throughput (tokens/sec),8511.52,0.00,12583.67,,,,,,11479.82,,11913.17,12040.09,12387.30,4697.25
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,147.92,37.00,1155.00,151469.00,44.00,55.00,63.00,87.00,118.00,155.00,218.00,336.85,777.10,129.94
HTTP Chunks Sent,1.00,1.00,1.00,1024.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.19,0.00,5.18,189.78,0.00,0.00,0.00,0.00,0.00,0.00,0.28,1.43,4.65,0.70
HTTP Connection Overhead (ms),0.24,0.00,8.87,246.48,0.00,0.00,0.00,0.00,0.00,0.00,0.28,1.43,8.14,1.09
HTTP Connection Reused (ratio),0.89,0.00,1.00,912.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.31
HTTP Data Received (KB),64.43,17.08,495.84,65975.76,20.11,24.67,28.20,38.43,51.86,67.40,93.90,144.67,332.22,55.47
HTTP Data Sent (KB),0.39,0.23,0.76,400.40,0.25,0.28,0.29,0.32,0.38,0.44,0.51,0.57,0.68,0.09
HTTP DNS Lookup (ms),0.06,0.00,3.83,56.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.49,0.44
HTTP Duration (excl. conn) (ms),8432.94,2437.55,60954.76,8635328.64,2899.38,3495.27,3942.55,5219.71,6946.62,8974.20,12268.13,18843.00,41873.37,6668.40
HTTP Receiving (ms),7811.02,1947.41,60472.17,7998481.03,2341.57,2911.92,3329.50,4614.22,6341.31,8282.25,11676.94,18142.73,41104.96,6666.67
HTTP Sending (ms),0.33,0.06,5.39,333.77,0.11,0.11,0.12,0.12,0.14,0.16,0.41,1.58,4.89,0.71
HTTP Total Time (ms),8433.18,2437.55,60954.76,8635575.12,2899.38,3495.32,3942.55,5219.71,6946.62,8975.23,12268.13,18843.59,41873.70,6668.39
HTTP Waiting (TTFB) (ms),621.60,305.26,5083.70,636513.84,430.68,475.05,483.33,531.14,590.54,654.87,748.67,817.31,860.91,272.72
Input Sequence Length (tokens),70.81,34.00,150.00,72506.00,38.00,44.00,48.00,55.00,67.00,82.00,100.00,113.00,132.77,20.99
Inter Chunk Latency (ms),53.17,25.46,157.24,7990682.91,42.86,46.17,49.03,52.17,53.66,54.83,55.40,56.38,59.50,4.36
Inter Token Latency (ms),10.72,7.52,17.89,10980.53,8.16,8.61,8.97,9.66,10.51,11.44,12.68,13.85,15.79,1.59
Output Sequence Length (tokens),698.71,214.00,4096.00,715474.00,238.69,291.30,343.00,463.00,602.00,769.50,992.80,1344.00,3257.31,484.15
